data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2022,46681443,,51
2022,46681462,,51
2022,46681459,,3
2022,46681468,,51
2022,47652325,,51
2022,47652329,,52
2022,47652333,,51
2022,46681483,,51
2022,46681484,,51
2022,46681494,,51
2022,46681504,,51
2022,46681508,,51
2022,46681444,,51
2022,47652334,,51
2022,47652337,,51
2022,47652328,,51
2022,48076962,,51
2022,46681561,,51
2022,46681575,,51
2022,46681576,,51
2022,46681577,,51
2022,46681446,,51
2022,46681452,,51
2022,46681471,,51
2022,46681472,,51
2022,46681475,,51
2022,48076951,,51
2022,46681488,,51
2022,46681489,,51
2022,46681498,,51
2022,46681515,,51
2022,46681516,,51
2022,46681535,,51
2022,46681550,,51
2022,46681552,,51
2022,46681478,,51
2022,46681485,,51
2022,46681496,,51
2022,46681506,,51
2022,46681518,,51
2022,46681519,,51
2022,48082649,,51
2022,46681579,,51
2022,46681482,,51
2022,46681493,,51
2022,46681505,,3
2022,46681517,,51
2022,46681524,,51
2022,46681540,,51
2022,46681549,,51
2022,46681547,,51
2022,46681563,,51
2022,48076955,,51
2022,46681490,,51
2022,46681491,,51
2022,46681501,,51
2022,46681502,,51
2022,46681528,,51
2022,46681533,,51
2022,46681527,,51
2022,46681539,,51
2022,48076957,,51
2022,48076959,,51
2022,48076965,,51
2022,48077354,,51
2022,46681555,,51
2022,46681573,,51
2022,46681584,,51
2022,46681587,,51
2022,46681499,,51
2022,46681592,,51
2022,46681595,,51
2022,46681598,,51
2022,46681512,,51
2022,46681523,,51
2022,46681546,,51
2022,46681557,,51
2022,48077364,,51
2022,48076969,,51
2022,48076970,,51
2022,46681509,,51
2022,48076976,,51
2022,48076982,,51
2022,48076993,,51
2022,48776339,,51
2022,46681529,,51
2022,46681536,,51
2022,46681560,,51
2022,48076978,,51
2022,48076989,,3
2022,47225982,,51
2022,47225983,,51
2022,50444343,,51
2022,48441886,,51
2022,47226003,,51
2022,48441904,,51
2022,48441921,,51
2022,47226030,,51
2022,48441955,,51
2022,48441970,,51
2022,48441977,,51
2022,48441980,,51
2022,48441945,,51
2022,47225987,,51
2022,47225995,,51
2022,47225996,,51
2022,47226010,,51
2022,47226024,,51
2022,47226041,,51
2022,48441976,,51
2022,48441986,,3
2022,48442082,,51
2022,50444420,,51
2022,50444365,,51
2022,50444387,,51
2022,47226057,,51
2022,47658491,,51
2022,51452275,,51
2022,47226047,,51
2022,47226059,,51
2022,47226073,,3
2022,47226092,,51
2022,47226128,,51
2022,47226000,,51
2022,47226001,,51
2022,48082625,,1
2022,50444442,,51
2022,50444494,,51
2022,50444399,,51
2022,47226064,,51
2022,47226087,,51
2022,47226103,,53
2022,47226105,,51
2022,50444457,,51
2022,50444483,,51
2022,50444507,,51
2022,50444432,,51
2022,47226002,,51
2022,47226004,,51
2022,50444467,,51
2022,47226019,,51
2022,47226027,,51
2022,47226055,,51
2022,50444481,,51
2022,50444462,,51
2022,50444469,,51
2022,50444447,,51
2022,50444471,,51
2022,50444504,,51
2022,50444497,,51
2022,50444510,,51
2022,50444511,,51
2022,50444512,,51
2022,50444514,,51
2022,50444475,,51
2022,47226042,,51
2022,47226080,,51
2022,47226097,,51
2022,50444476,,51
2022,50444477,,51
2022,50444478,,51
2022,50444520,,51
2022,50444515,,51
2022,50444533,,51
2022,50444541,,51
2022,50444502,,51
2022,50444513,,51
2022,50444529,,51
2022,50444563,,52
2022,50444523,,52
2022,50444521,,51
2022,50444544,,51
2022,50444576,,51
2022,50444555,,51
2022,50444552,,51
2022,50444558,,51
2022,50444564,,51
2022,50444572,,51
2022,47226144,,3
2022,47226048,,51
2022,47226063,,51
2022,50444573,,51
2022,50444579,,51
2022,50444567,,51
2022,50444574,,51
2022,50444590,,51
2022,50444570,,51
2022,50444571,,51
2022,50444583,,51
2022,50444584,,51
2022,50444364,,51
2022,50444588,,51
2022,50444592,,51
2022,47226119,,3
2022,47226120,,51
2022,47226129,,51
2022,47226088,,51
2022,47226089,,51
2022,50444578,,51
2022,50444620,,51
2022,47226142,,51
2022,47226151,,51
2022,47226152,,51
2022,50444624,,51
2022,50444640,,51
2022,47226053,,51
2022,50444644,,51
2022,50444589,,51
2022,50444597,,51
2022,50444598,,51
2022,50444610,,51
2022,50444595,,51
2022,50444609,,51
2022,50444616,,51
2022,50444628,,51
2022,50444639,,51
2022,50444614,,51
2022,50444627,,51
2022,50444641,,51
2022,46196324,,51
2022,47658395,,51
2022,47226060,,51
2022,47226106,,51
2022,47226121,,51
2022,47226147,,51
2022,47226173,,51
2022,47658418,,51
2022,47658431,,51
2022,47658450,,51
2022,47658460,,51
2022,47658474,,51
2022,47658443,,51
2022,47658511,,51
2022,47658384,,51
2022,47658403,,51
2022,47658404,,51
2022,47658405,,51
2022,47658444,,51
2022,47658468,,51
2022,47658469,,51
2022,47658439,,51
2022,47658462,,51
2022,47658463,,51
2022,47658478,,51
2022,47658520,,51
2022,47658408,,51
2022,47658479,,51
2022,47658492,,51
2022,47658507,,51
2022,47658513,,51
2022,47658521,,51
2022,47658542,,51
2022,47658390,,51
2022,47658422,,51
2022,47658456,,51
2022,47658480,,51
2022,47658531,,51
2022,46196325,,51
2022,46196326,,51
2022,46196263,,51
2022,46676319,,51
2022,47658555,,51
2022,47658580,,51
2022,47658548,,51
2022,47658553,,51
2022,46196293,,51
2022,46676337,,51
2022,46676338,,51
2022,47658573,,51
2022,46196328,,51
2022,47658596,,51
2022,46676320,,51
2022,48082650,,51
2022,48076518,,51
2022,48082667,,51
2022,46676331,,51
2022,48082668,,51
2022,46676332,,51
2022,48076555,,51
2022,48082586,,51
2022,48082587,,51
2022,48076522,,51
2022,48082627,,51
2022,48082645,,51
2022,48082659,,51
2022,48082660,,51
2022,48082671,,51
2022,48082683,,51
2022,48082695,,51
2022,48076523,,51
2022,48082608,,51
2022,49163838,,51
2022,48076525,,51
2022,48076526,,51
2022,48076527,,51
2022,48082623,,51
2022,48076553,,51
2022,48082643,,51
2022,48082657,,3
2022,48076554,,51
2022,48082658,,51
2022,48076556,,51
2022,48082569,,51
2022,48082588,,51
2022,48082624,,51
2022,48076543,,51
2022,48082642,,51
2022,48082664,,51
2022,48076544,,51
2022,48076545,,51
2022,48082628,,51
2022,48076547,,51
2022,48082629,,51
2022,48076549,,51
2022,48076550,,51
2022,48076551,,51
2022,48082635,,51
2022,48082640,,51
2022,48082652,,51
2022,48076571,,51
2022,48082670,,51
2022,48082675,,51
2022,48082694,,51
2022,48082696,,51
2022,48076558,,51
2022,48082705,,51
2022,49156599,,51
2022,48082603,,51
2022,48076565,,51
2022,48076566,,51
2022,48082610,,51
2022,48076569,,51
2022,48076570,,51
2022,48082723,,51
2022,48082634,,51
2022,49156609,,51
2022,49156610,,51
2022,49156611,,51
2022,49156805,,51
2022,48082651,,51
2022,49156811,,51
2022,49156818,,51
2022,49156822,,51
2022,49156823,,51
2022,49156824,,51
2022,49156825,,51
2022,49156826,,51
2022,49156829,,51
2022,49156831,,51
2022,48082661,,51
2022,49163846,,51
2022,49156603,,51
2022,48082729,,51
2022,49156604,,51
2022,49156607,,51
2022,48082738,,51
2022,49156608,,51
2022,49156612,,51
2022,49156613,,51
2022,49538208,,51
2022,48082698,,51
2022,48082713,,51
2022,48082719,,51
2022,48082721,,51
2022,48082686,,51
2022,48082725,,51
2022,48082672,,3
2022,48082674,,51
2022,48082681,,51
2022,48082682,,51
2022,48082693,,51
2022,48447695,,51
2022,48082720,,3
2022,48082753,,51
2022,49162852,,51
2022,49162768,,51
2022,49162787,,51
2022,49162788,,51
2022,49162802,,51
2022,49162791,,51
2022,49162792,,51
2022,49162800,,51
2022,49162820,,51
2022,49162853,,51
2022,49162851,,51
2022,49162860,,51
2022,49162880,,51
2022,49162881,,51
2022,49162827,,51
2022,48082669,,51
2022,48082676,,51
2022,48082689,,51
2022,49162834,,51
2022,49538203,,51
2022,49162803,,51
2022,49162866,,51
2022,49538205,,51
2022,48082712,,51
2022,49538209,,51
2022,49538210,,51
2022,48082722,,51
2022,49538217,,51
2022,49538218,,51
2022,49538219,,51
2022,49538829,,51
2022,48082733,,51
2022,48082734,,51
2022,48082735,,51
2022,48082736,,51
2022,48082751,,51
2022,49538220,,51
2022,48082703,,51
2022,49538221,,51
2022,49538222,,51
2022,50033677,,51
2022,48082704,,51
2022,48082718,,51
2022,48082739,,51
2022,51461998,,51
2022,48082759,,51
2022,48082773,,51
2022,48082784,,51
2022,48082795,,51
2022,48447667,,51
2022,48082737,,51
2022,48082749,,51
2022,48447710,,51
2022,48447717,,51
2022,48447736,,51
2022,48447745,,51
2022,48447694,,51
2022,48447709,,51
2022,50033689,,52
2022,48447699,,51
2022,48447688,,51
2022,48447703,,51
2022,48447706,,51
2022,48447707,,51
2022,48447721,,51
2022,48447734,,51
2022,48447738,,51
2022,48447697,,51
2022,48447720,,51
2022,48447725,,51
2022,48447733,,51
2022,48447763,,51
2022,48447728,,51
2022,48447737,,51
2022,48447757,,51
2022,48447732,,51
2022,48776347,,51
2022,49163874,,51
2022,49163875,,51
2022,49163876,,51
2022,49163877,,51
2022,49163879,,51
2022,49163880,,51
2022,50033702,,51
2022,48776423,,1
2022,48776437,,51
2022,48776338,,51
2022,50449960,,51
2022,48776345,,51
2022,48776364,,51
2022,48776365,,51
2022,48776450,,51
2022,48776451,,51
2022,48776372,,51
2022,48776373,,51
2022,48776399,,51
2022,48776418,,51
2022,48776402,,51
2022,48776406,,51
2022,46519223,,51
2022,48776419,,52
2022,48776433,,51
2022,48776434,,51
2022,48776447,,51
2022,49163818,,51
2022,50034962,,51
2022,48776425,,51
2022,48776438,,51
2022,48776454,,51
2022,48776462,,51
2022,49163873,,51
2022,49163878,,51
2022,49163892,,51
2022,47224617,,51
2022,51462584,,51
2022,49163914,,51
2022,49163881,,51
2022,49163900,,51
2022,49163904,,51
2022,49163908,,51
2022,47657421,,51
2022,49163889,,51
2022,49163905,,51
2022,49163907,,51
2022,49163917,,51
2022,49163929,,51
2022,49163941,,51
2022,49163902,,51
2022,49163912,,51
2022,49163927,,51
2022,49163931,,51
2022,49163935,,51
2022,49163950,,51
2022,49163959,,51
2022,49163932,,51
2022,49163945,,51
2022,49163962,,51
2022,49538206,,51
2022,45543556,,51
2022,49163963,,51
2022,49163968,,51
2022,46519311,,51
2022,49163936,,51
2022,49163940,,51
2022,49163952,,51
2022,49163953,,51
2022,50034967,,51
2022,49163947,,51
2022,49163957,,51
2022,46519312,,51
2022,46519313,,51
2022,46519269,,51
2022,50035114,,51
2022,46519270,,51
2022,47224656,,51
2022,50034989,,51
2022,47224663,,51
2022,47657399,,51
2022,46519244,,51
2022,50450894,,51
2022,50450895,,51
2022,46519308,,51
2022,50034991,,51
2022,50035018,,51
2022,46519282,,51
2022,50035023,,51
2022,50035037,,51
2022,50035060,,51
2022,50035078,,51
2022,50035079,,51
2022,50035097,,51
2022,50035098,,51
2022,50450941,,51
2022,47657424,,51
2022,50034996,,51
2022,50035004,,3
2022,45540862,,51
2022,50035020,,51
2022,50035045,,51
2022,50035042,,51
2022,50035056,,51
2022,50035074,,51
2022,50035073,,51
2022,50035090,,3
2022,50035090,,52
2022,50035092,,51
2022,50035123,,51
2022,50035124,,51
2022,50035044,,51
2022,50035049,,51
2022,50035055,,51
2022,50035063,,51
2022,50035077,,51
2022,50035093,,51
2022,50883003,,51
2022,50450940,,51
2022,50450993,,51
2022,50451020,,51
2022,50450980,,51
2022,50450997,,3
2022,50451005,,51
2022,50451050,,51
2022,50451032,,3
2022,50450945,,51
2022,50450952,,51
2022,50450970,,51
2022,50451018,,51
2022,47658423,,51
2022,50450963,,51
2022,46519076,,51
2022,46518967,,51
2022,46519005,,51
2022,46519033,,51
2022,46519034,,51
2022,46519043,,51
2022,46519036,,51
2022,46519046,,51
2022,46519068,,51
2022,45540876,,51
2022,45540922,,51
2022,45540806,,51
2022,45540843,,51
2022,49160629,,51
2022,45540844,,51
2022,45540860,,51
2022,45540839,,51
2022,47219519,,51
2022,45540858,,51
2022,45540847,,51
2022,45540861,,51
2022,45540853,,51
2022,45540889,,51
2022,45540900,,3
2022,45540943,,51
2022,45540944,,51
2022,45540952,,51
2022,45540883,,51
2022,45540888,,51
2022,46197831,,51
2022,47219547,,51
2022,47219548,,51
2022,47219514,,51
2022,45540877,,51
2022,46514738,,51
2022,45542641,,51
2022,46197862,,51
2022,45542629,,51
2022,45542630,,51
2022,45542638,,3
2022,45542661,,51
2022,46197863,,51
2022,46197867,,51
2022,46197868,,51
2022,46197877,,51
2022,45542673,,51
2022,45542706,,51
2022,45542707,,51
2022,48444543,,51
2022,48444545,,51
2022,48444546,,51
2022,46197878,,51
2022,46197853,,51
2022,45542665,,3
2022,45542674,,51
2022,45542690,,51
2022,45542691,,51
2022,45542704,,4
2022,46197883,,51
2022,46197865,,3
2022,47219556,,51
2022,47219557,,51
2022,46197884,,51
2022,46197833,,51
2022,46197834,,51
2022,46197841,,51
2022,46197846,,51
2022,46200058,,51
2022,46197847,,51
2022,47653122,,51
2022,45542721,,51
2022,46197860,,51
2022,50032727,,51
2022,46197861,,51
2022,46197871,,51
2022,46197872,,51
2022,46197848,,51
2022,50448202,,51
2022,50448203,,51
2022,50448204,,3
2022,46197851,,51
2022,46197864,,3
2022,46197879,,51
2022,45542738,,3
2022,46197892,,51
2022,46197899,,52
2022,46514691,,51
2022,45542666,,3
2022,45542671,,51
2022,50032764,,51
2022,46197888,,51
2022,45542670,,51
2022,45542724,,51
2022,46197895,,51
2022,46514712,,51
2022,46514750,,51
2022,46514767,,51
2022,45542694,,51
2022,45542705,,51
2022,45542723,,51
2022,45542733,,51
2022,45542740,,3
2022,45542742,,51
2022,45542743,,51
2022,45542744,,51
2022,45542745,,51
2022,46514801,,51
2022,46514817,,51
2022,46514740,,51
2022,46514753,,51
2022,46514799,,51
2022,47653120,,51
2022,46517571,,51
2022,50032714,,51
2022,46514816,,52
2022,46200061,,51
2022,46514796,,51
2022,46517568,,51
2022,46514805,,51
2022,47219563,,51
2022,47219524,,51
2022,46200102,,51
2022,50878784,,51
2022,46200135,,51
2022,46200147,,3
2022,46200148,,3
2022,46200069,,51
2022,46200071,,51
2022,46200104,,51
2022,46200120,,51
2022,46200121,,51
2022,46200141,,51
2022,46200138,,51
2022,46200089,,3
2022,46200090,,51
2022,46200096,,51
2022,46200097,,51
2022,47219537,,51
2022,47219544,,51
2022,47219545,,51
2022,47219594,,51
2022,47219604,,51
2022,47219558,,51
2022,46517599,,51
2022,47219567,,51
2022,46200123,,51
2022,46200099,,51
2022,47219568,,51
2022,47219572,,51
2022,47219575,,51
2022,47219576,,51
2022,47219577,,51
2022,47219618,,51
2022,46200126,,51
2022,50448192,,51
2022,46200153,,51
2022,46200155,,51
2022,46200137,,51
2022,46517581,,51
2022,46517590,,51
2022,50032736,,51
2022,46517613,,51
2022,46517625,,51
2022,47219630,,51
2022,47219606,,51
2022,47222575,,51
2022,46517669,,51
2022,46517642,,51
2022,46517662,,51
2022,46517663,,51
2022,46517675,,51
2022,46517682,,51
2022,49533723,,51
2022,47219590,,51
2022,47219626,,51
2022,46517603,,51
2022,46517622,,51
2022,46517624,,51
2022,47219638,,51
2022,47219615,,51
2022,46517679,,51
2022,46517690,,51
2022,46517691,,51
2022,47219664,,51
2022,50032712,,51
2022,47219635,,51
2022,47219636,,51
2022,47219671,,51
2022,50032713,,51
2022,46517707,,51
2022,46517713,,51
2022,46517720,,51
2022,46517724,,51
2022,46517709,,51
2022,46517710,,51
2022,46517739,,51
2022,50032718,,51
2022,50032719,,51
2022,46517693,,51
2022,47219672,,51
2022,47219647,,51
2022,47219685,,51
2022,47219654,,3
2022,47219674,,51
2022,47219683,,51
2022,47219691,,51
2022,47219662,,51
2022,47219708,,51
2022,47219703,,52
2022,47219668,,51
2022,47219711,,51
2022,47219656,,51
2022,47653131,,51
2022,48080225,,51
2022,47653093,,51
2022,47219687,,51
2022,50032724,,51
2022,46517730,,51
2022,46517750,,3
2022,46517751,,51
2022,46517738,,51
2022,46517631,,51
2022,46517752,,51
2022,46517753,,51
2022,46517765,,7
2022,46517779,,51
2022,47219712,,3
2022,50032733,,51
2022,47219728,,51
2022,50032734,,51
2022,47219745,,51
2022,50032970,,51
2022,50032971,,51
2022,47653099,,51
2022,48442403,,51
2022,47653125,,51
2022,50032715,,51
2022,47653143,,51
2022,47653156,,51
2022,50032716,,51
2022,50032723,,51
2022,47653142,,51
2022,50032726,,51
2022,50032731,,51
2022,47653182,,51
2022,47653151,,51
2022,50032732,,51
2022,47653152,,51
2022,47653153,,51
2022,47653161,,3
2022,47653162,,52
2022,47653171,,51
2022,48078047,,51
2022,50032738,,51
2022,50032739,,51
2022,46517717,,51
2022,46517723,,51
2022,47653154,,51
2022,47653174,,51
2022,46679528,,51
2022,46679535,,51
2022,46679536,,51
2022,46679543,,51
2022,47653180,,51
2022,47653188,,51
2022,47653164,,51
2022,50032744,,51
2022,50032745,,51
2022,46679569,,51
2022,46679581,,3
2022,46679582,,3
2022,47222436,,51
2022,50032762,,51
2022,46679531,,3
2022,50032770,,51
2022,50032771,,51
2022,50032773,,51
2022,46679587,,51
2022,50032774,,51
2022,46679612,,3
2022,46679635,,51
2022,46679643,,51
2022,46679644,,51
2022,47653166,,51
2022,47653165,,3
2022,48080234,,51
2022,46679653,,51
2022,46679654,,51
2022,46679685,,51
2022,46679552,,51
2022,46679555,,51
2022,46679556,,51
2022,46679583,,51
2022,46679657,,51
2022,46679627,,51
2022,47653200,,51
2022,47653208,,51
2022,50032777,,51
2022,47653184,,51
2022,47653202,,51
2022,50032778,,51
2022,49533719,,51
2022,50032779,,51
2022,46679546,,51
2022,46679596,,51
2022,46679621,,51
2022,47653229,,51
2022,48078060,,51
2022,50032737,,51
2022,46679650,,51
2022,46679659,,51
2022,49533720,,51
2022,48078048,,5
2022,46679586,,51
2022,46679597,,51
2022,46679598,,51
2022,46679601,,3
2022,46679605,,51
2022,46679606,,51
2022,46679615,,5
2022,46679637,,51
2022,46679668,,51
2022,46679669,,51
2022,46679670,,51
2022,46679677,,51
2022,46679678,,51
2022,48078092,,51
2022,48078049,,51
2022,46679623,,51
2022,46679632,,51
2022,46679645,,51
2022,46679646,,51
2022,47222442,,3
2022,47222442,,7
2022,47222452,,51
2022,47222468,,51
2022,47222546,,51
2022,47222547,,51
2022,47222548,,51
2022,47222472,,1
2022,47222485,,51
2022,47222493,,51
2022,47222503,,4
2022,47222514,,51
2022,47222432,,51
2022,47222445,,51
2022,47222453,,3
2022,47655891,,51
2022,47222474,,51
2022,47222486,,51
2022,47222518,,51
2022,47222529,,51
2022,47222542,,51
2022,47222536,,51
2022,47222552,,51
2022,47222567,,51
2022,47222568,,51
2022,47222455,,3
2022,48078066,,51
2022,50032742,,51
2022,47222500,,51
2022,48078073,,51
2022,48078078,,51
2022,47222584,,51
2022,48078079,,51
2022,47222606,,51
2022,47222612,,51
2022,47222621,,51
2022,47222633,,51
2022,48078170,,51
2022,47222543,,51
2022,47222544,,51
2022,47222545,,51
2022,47222560,,51
2022,47222507,,51
2022,47222516,,51
2022,47222538,,3
2022,47222555,,51
2022,47222558,,51
2022,47655895,,51
2022,48078171,,51
2022,50032749,,51
2022,47222553,,51
2022,47222554,,51
2022,48078087,,51
2022,50032844,,51
2022,48078112,,51
2022,47222570,,51
2022,47655902,,3
2022,48078120,,51
2022,48442416,,51
2022,48078109,,51
2022,51459435,,51
2022,50032845,,3
2022,50032846,,3
2022,48078132,,51
2022,50032847,,3
2022,48078144,,51
2022,50032848,,3
2022,47655908,,51
2022,48078126,,51
2022,50032743,,51
2022,47222611,,3
2022,47222619,,7
2022,47222620,,51
2022,48078131,,51
2022,48078122,,51
2022,48442440,,51
2022,48442402,,51
2022,48442406,,51
2022,48442410,,51
2022,48442426,,51
2022,48442436,,51
2022,47656220,,51
2022,48442467,,51
2022,50032748,,51
2022,50032750,,51
2022,48442469,,51
2022,48442480,,51
2022,49533721,,51
2022,47222588,,3
2022,47222589,,51
2022,49533722,,51
2022,48442474,,51
2022,48442477,,51
2022,48442487,,51
2022,48442586,,51
2022,48442601,,51
2022,48442616,,51
2022,48442519,,51
2022,48442535,,51
2022,47222638,,51
2022,47222639,,51
2022,47222648,,51
2022,47222649,,51
2022,47222565,,3
2022,47222578,,51
2022,48442495,,51
2022,48442507,,51
2022,48442533,,51
2022,48442536,,51
2022,50032756,,51
2022,48768353,,51
2022,50032757,,51
2022,47222631,,3
2022,47655894,,51
2022,47655907,,51
2022,47655925,,51
2022,47655933,,51
2022,48080253,,51
2022,47655937,,51
2022,47655941,,51
2022,48768321,,51
2022,47656140,,51
2022,47655928,,51
2022,47655931,,51
2022,47655932,,51
2022,47655959,,51
2022,47655963,,51
2022,47655998,,3
2022,48768342,,51
2022,48768354,,51
2022,48768378,,51
2022,47656104,,51
2022,47656107,,3
2022,47655938,,51
2022,47655939,,51
2022,48768352,,51
2022,47655943,,51
2022,47655945,,51
2022,47655951,,51
2022,50445752,,51
2022,48768399,,51
2022,47655944,,51
2022,47655948,,51
2022,47655953,,52
2022,47655956,,51
2022,47655960,,51
2022,47655961,,51
2022,47655978,,51
2022,49533725,,51
2022,47655979,,51
2022,47655990,,51
2022,49159053,,51
2022,47655997,,51
2022,47655958,,51
2022,47655911,,51
2022,47655912,,51
2022,47655971,,51
2022,47655917,,51
2022,48768419,,51
2022,47655976,,51
2022,47655923,,51
2022,47655924,,51
2022,50032772,,51
2022,48768420,,51
2022,48768397,,52
2022,47656200,,51
2022,48768425,,7
2022,47655975,,51
2022,47655977,,51
2022,47655987,,51
2022,47655988,,51
2022,47655989,,51
2022,47655994,,51
2022,47655996,,51
2022,48080275,,51
2022,47656013,,3
2022,48768435,,51
2022,48080237,,51
2022,48080238,,51
2022,48768881,,51
2022,47656084,,51
2022,47656087,,51
2022,48080245,,51
2022,48080287,,51
2022,48080288,,51
2022,48768883,,51
2022,48768899,,51
2022,48768933,,51
2022,48772070,,51
2022,48768958,,51
2022,48768980,,51
2022,48768981,,3
2022,48768991,,51
2022,48768997,,3
2022,48768443,,51
2022,48768467,,51
2022,48080312,,51
2022,48768475,,51
2022,48768504,,51
2022,50032740,,51
2022,48768477,,51
2022,49159064,,51
2022,48080267,,51
2022,48080268,,51
2022,48080269,,51
2022,49159082,,51
2022,48080319,,3
2022,48080319,,5
2022,48080320,,51
2022,48080327,,51
2022,48080353,,51
2022,50878760,,51
2022,48080376,,51
2022,49159087,,51
2022,48080249,,51
2022,48080273,,51
2022,48080280,,51
2022,49159088,,51
2022,49159102,,51
2022,48080304,,51
2022,49159075,,51
2022,48080341,,51
2022,49159083,,52
2022,48080352,,51
2022,49159091,,51
2022,49159106,,51
2022,48080359,,51
2022,48444559,,51
2022,49159109,,51
2022,51459379,,51
2022,48080299,,51
2022,48080300,,51
2022,48444574,,51
2022,51459380,,51
2022,51459392,,51
2022,51459393,,51
2022,51459406,,51
2022,51459407,,51
2022,51459418,,51
2022,48080293,,51
2022,51459419,,51
2022,51459425,,51
2022,48080340,,51
2022,48080346,,3
2022,51459426,,51
2022,51459383,,51
2022,51459384,,51
2022,49159121,,51
2022,49159133,,51
2022,49159136,,51
2022,49159112,,51
2022,49159118,,51
2022,49159139,,51
2022,50030925,,51
2022,48080349,,51
2022,48080363,,51
2022,49159149,,3
2022,50878770,,51
2022,49533808,,51
2022,48080382,,51
2022,49533811,,51
2022,48080281,,51
2022,48080301,,52
2022,48080309,,51
2022,49533812,,51
2022,49533813,,51
2022,49533814,,51
2022,49533815,,51
2022,49533817,,51
2022,49533818,,51
2022,49533820,,51
2022,48080328,,3
2022,49533821,,51
2022,49533848,,51
2022,49533827,,51
2022,48080316,,51
2022,49533828,,51
2022,49533837,,51
2022,48080317,,51
2022,48080338,,51
2022,49533867,,51
2022,48080361,,3
2022,49533851,,51
2022,48080385,,51
2022,48080400,,51
2022,48080404,,51
2022,48080412,,52
2022,48080417,,51
2022,48080418,,51
2022,49533852,,51
2022,49533876,,51
2022,49533878,,51
2022,49533853,,51
2022,48080323,,51
2022,48080354,,51
2022,49533902,,3
2022,49533903,,51
2022,49533856,,51
2022,49533868,,51
2022,50032786,,51
2022,48080365,,51
2022,49533869,,51
2022,49533870,,52
2022,48080390,,51
2022,48444542,,3
2022,48444550,,51
2022,49533871,,51
2022,49533879,,51
2022,49533880,,51
2022,49533891,,51
2022,49533896,,51
2022,49533898,,51
2022,49533899,,51
2022,50030932,,51
2022,50030940,,51
2022,50880678,,51
2022,50030944,,51
2022,50032783,,51
2022,48444580,,51
