data_year,criminal_act_id,offense_id
2022,3,178422713
2022,3,178422714
2022,6,178422490
2022,8,178422516
2022,9,178422721
2022,3,178422510
2022,9,178422572
2022,6,178422661
2022,6,178422567
2022,6,178422568
2022,6,178422662
2022,6,178422693
2022,6,178422694
2022,6,178422731
2022,6,178422732
2022,6,197090938
2022,6,182472665
2022,6,197099158
2022,6,197090913
2022,9,181123106
2022,1,181123248
2022,6,197090942
2022,6,197090943
2022,4,198887935
2022,6,197090936
2022,6,198887923
2022,6,181123014
2022,12,182472652
2022,9,198888327
2022,7,198888216
2022,9,181123137
2022,6,181123238
2022,6,181123239
2022,6,181123294
2022,6,181123295
2022,9,181123328
2022,6,198888358
2022,6,181123329
2022,9,181123030
2022,9,181123031
2022,9,181123061
2022,3,200648057
2022,9,181123114
2022,6,181123143
2022,6,181123187
2022,6,181123257
2022,6,181123070
2022,6,181123098
2022,6,181123099
2022,6,181123100
2022,6,181123119
2022,9,182472805
2022,6,181123194
2022,9,190463391
2022,6,181123126
2022,6,181123127
2022,6,181123214
2022,1,181123228
2022,9,198899681
2022,9,181123309
2022,9,181123318
2022,9,181123046
2022,6,181123244
2022,6,181123245
2022,7,181123245
2022,9,179410189
2022,9,179410222
2022,9,179410021
2022,9,179410041
2022,1,179410105
2022,9,179410139
2022,9,179410166
2022,9,179410375
2022,9,179410414
2022,6,185378644
2022,1,179410273
2022,9,182454248
2022,12,182472698
2022,9,179410294
2022,9,179410318
2022,9,179410344
2022,9,185378735
2022,6,183136788
2022,8,183136788
2022,6,183136789
2022,8,183136789
2022,6,185378736
2022,12,182472719
2022,6,182472756
2022,6,182472757
2022,6,182472858
2022,9,179410184
2022,9,179410385
2022,9,182454263
2022,1,179410355
2022,9,182454251
2022,6,179410441
2022,6,179410442
2022,9,179410468
2022,9,179410420
2022,9,179410446
2022,9,179410522
2022,9,179410535
2022,9,179410545
2022,9,190463451
2022,9,179410585
2022,1,179410436
2022,1,179410457
2022,9,179410668
2022,6,182472897
2022,6,182472898
2022,6,179410507
2022,9,179410523
2022,6,179410556
2022,1,182472971
2022,9,182473014
2022,6,182472939
2022,6,182472998
2022,6,182473032
2022,9,182473056
2022,6,185378839
2022,6,185378840
2022,9,179410548
2022,9,182472817
2022,9,182454264
2022,6,182472818
2022,8,182472818
2022,1,182472863
2022,6,182472895
2022,9,179410587
2022,9,191898071
2022,6,182473005
2022,6,182473048
2022,9,179410601
2022,9,179410688
2022,6,179410700
2022,9,179410666
2022,6,185378971
2022,6,182473080
2022,6,182473081
2022,9,179410571
2022,9,191898120
2022,6,197099155
2022,9,182473123
2022,9,182454360
2022,6,182473146
2022,8,182473146
2022,6,182473147
2022,8,182473147
2022,6,182473173
2022,6,182473198
2022,6,182473199
2022,9,182473117
2022,6,182473133
2022,6,182473249
2022,9,179410650
2022,9,179410699
2022,9,182454406
2022,6,182473115
2022,6,182473116
2022,9,182454284
2022,9,179410904
2022,6,182454350
2022,6,182454351
2022,9,182454421
2022,9,182454304
2022,6,197099165
2022,9,182454332
2022,9,182454390
2022,6,182454504
2022,6,182454327
2022,6,197099170
2022,6,182473217
2022,6,182473218
2022,3,182473285
2022,6,182473285
2022,6,182473286
2022,9,182473348
2022,6,182473247
2022,6,182472915
2022,6,182472916
2022,6,182473287
2022,9,182473355
2022,9,182473357
2022,9,182473409
2022,6,182473431
2022,9,182454412
2022,9,182454497
2022,9,182454521
2022,9,182454320
2022,9,182473138
2022,6,182473193
2022,2,182473243
2022,6,182473243
2022,9,182454449
2022,6,183136806
2022,3,183136823
2022,6,183136824
2022,6,183136845
2022,6,183136846
2022,6,183136878
2022,9,183136910
2022,6,197099207
2022,6,183136963
2022,6,183137009
2022,6,183137010
2022,6,183137011
2022,6,185402712
2022,3,183136837
2022,3,183136838
2022,6,183136838
2022,8,183136897
2022,9,197099243
2022,6,197099244
2022,6,197099248
2022,6,197099249
2022,6,197099250
2022,6,183137033
2022,6,183137034
2022,6,197099257
2022,6,183137142
2022,6,183137143
2022,6,183137222
2022,3,183137260
2022,3,183137261
