data_year,groupb_arrestee_id,weapon_code,weapon_id
2022,48212365,01,51
2022,48212281,01,51
2022,48212284,01,51
2022,48212289,01,51
2022,48212280,01,51
2022,48212283,01,51
2022,48212287,01,51
2022,48212292,01,51
2022,48212291,01,51
2022,48212298,01,51
2022,48212310,01,51
2022,48212286,16,52
2022,45963072,01,51
2022,45963084,01,51
2022,45963110,01,51
2022,45963113,01,51
2022,45963014,01,51
2022,45963102,01,51
2022,48212295,01,51
2022,48212303,01,51
2022,48212369,01,51
2022,48212356,01,51
2022,48212296,01,51
2022,48212306,01,51
2022,48212321,01,51
2022,48212371,01,51
2022,48212315,01,51
2022,48212294,01,51
2022,45963078,01,51
2022,45963092,01,51
2022,45963097,01,51
2022,45963106,01,51
2022,48212301,01,51
2022,48212314,01,51
2022,48212353,01,51
2022,48212361,01,51
2022,48212312,01,51
2022,48212346,01,51
2022,48212373,01,51
2022,48212304,01,51
2022,48212316,01,51
2022,48212324,01,51
2022,48212308,01,51
2022,45963027,01,51
2022,45963039,01,51
2022,45963074,01,51
2022,48212318,01,51
2022,48212328,01,51
2022,48212302,01,51
2022,45963115,01,51
2022,48212313,01,51
2022,48212326,01,51
2022,48212309,01,51
2022,48212319,16,52
2022,48212343,01,51
2022,45963020,01,51
2022,45963038,01,51
2022,45963052,01,51
2022,45963061,01,51
2022,45963036,01,51
2022,45963055,01,51
2022,45963073,01,51
2022,45963079,01,51
2022,45963093,01,51
2022,45963041,01,51
2022,45963064,01,51
2022,45963083,01,51
2022,45963089,01,51
2022,45963109,01,51
2022,48212352,01,51
2022,45233220,01,51
2022,45962996,01,51
2022,45963029,01,51
2022,46267952,01,51
2022,46267941,01,51
2022,46267932,01,51
2022,46267935,01,51
2022,46267937,01,51
2022,45233227,01,51
2022,45233233,01,51
2022,45233253,01,51
2022,45233212,01,51
2022,45233214,01,51
2022,45233223,01,51
2022,45233230,01,51
2022,45233238,01,51
2022,45233247,01,51
2022,45233216,01,51
2022,46267951,01,51
2022,46267954,01,51
2022,46267955,01,51
2022,45233222,01,51
2022,46267949,01,51
2022,46267953,01,51
2022,45233219,01,51
2022,45233221,01,51
2022,45233237,01,51
2022,45233225,01,51
2022,45574605,01,51
2022,46267907,01,51
2022,46267909,01,51
2022,45574608,01,51
2022,45574611,01,51
2022,45574610,01,51
2022,45574598,01,51
2022,46267913,01,51
2022,45574600,01,51
2022,45574599,01,51
2022,45574602,01,51
2022,45574603,01,51
2022,45574604,01,51
2022,45574607,01,51
2022,45574613,01,51
2022,46267918,01,51
2022,46267927,01,51
2022,46267933,01,51
2022,45574615,01,51
2022,46267914,01,51
2022,46267923,01,51
2022,46267928,01,51
2022,46267930,01,51
2022,46267938,01,51
2022,46267942,01,51
2022,46267947,01,51
2022,46267946,01,51
2022,46267950,01,51
2022,46571533,01,51
2022,46267944,01,51
2022,46267948,01,51
2022,46267929,01,51
2022,46267936,01,51
2022,46267931,01,51
2022,46267934,01,51
2022,46267939,01,51
2022,46267940,01,51
2022,46267943,01,51
2022,46267945,01,51
2022,46571532,01,51
2022,46571534,01,51
2022,46571546,01,51
2022,46576759,01,51
2022,46576748,01,51
2022,46571547,01,51
2022,46571548,01,51
2022,46571549,01,51
2022,46571556,01,51
2022,46571552,01,51
2022,46571544,01,51
2022,46571551,01,51
2022,46571554,01,51
2022,46571559,01,51
2022,46571555,01,51
2022,46571560,01,51
2022,46571562,01,51
2022,46571550,01,51
2022,46571553,01,51
2022,46571557,01,51
2022,46571561,01,51
2022,46571564,01,51
2022,46571558,01,51
2022,46571563,01,51
2022,46571566,01,51
2022,46576718,01,51
2022,46576728,01,51
2022,46571575,01,51
2022,46571580,01,51
2022,47321098,01,51
2022,47321108,01,51
2022,47321116,01,51
2022,47321102,01,51
2022,47321112,01,51
2022,47321123,01,51
2022,47321132,01,51
2022,47321087,01,51
2022,47321088,01,51
2022,47321089,01,51
2022,47321090,01,51
2022,47321091,01,51
2022,47321092,01,51
2022,47321137,01,51
2022,46576735,01,51
2022,46576743,01,51
2022,46576745,01,51
2022,46576734,12,3
2022,47321093,01,51
2022,47321094,01,51
2022,47321096,01,51
2022,47321099,01,51
2022,47321095,01,51
2022,47321104,01,51
2022,47321113,01,51
2022,47321118,01,51
2022,47321100,01,51
2022,47321110,01,51
2022,47321101,01,51
2022,47321138,01,51
2022,46576742,01,51
2022,46576755,01,51
2022,46576739,01,51
2022,46576747,01,51
2022,46576766,01,51
2022,46576713,01,51
2022,46576724,01,51
2022,46576738,01,51
2022,46576777,01,51
2022,46576705,01,51
2022,47321148,01,51
2022,47321097,01,51
2022,46576746,01,51
2022,46576703,01,51
2022,46576708,01,51
2022,46576717,01,51
2022,46576729,01,51
2022,46576761,01,51
2022,46576772,01,51
2022,46576712,01,51
2022,46576723,01,51
2022,46576732,01,51
2022,46576770,01,51
2022,46576778,01,51
2022,46576787,01,51
2022,47321111,01,51
2022,47321119,01,51
2022,47321129,01,51
2022,47321144,01,51
2022,47321105,01,51
2022,47321114,01,51
2022,44862322,01,51
2022,46576751,01,51
2022,46576768,01,51
2022,46576784,01,51
2022,46576797,01,51
2022,46576810,01,51
2022,46576749,01,51
2022,46576760,01,51
2022,46576780,01,51
2022,46576793,01,51
2022,46576763,01,51
2022,46576771,01,51
2022,46576799,01,51
2022,46576809,01,51
2022,46576774,01,51
2022,46576790,01,51
2022,46576782,01,51
2022,46576783,01,51
2022,46576798,01,51
2022,46576816,01,51
2022,46576767,01,51
2022,46576823,01,51
2022,46576765,01,51
2022,46576776,01,51
2022,46576791,01,51
2022,46576805,01,51
2022,46576795,01,51
2022,46576807,01,51
2022,46576789,01,51
2022,46576802,01,51
2022,46576814,01,51
2022,46576752,01,51
2022,46576779,01,51
2022,46576785,01,51
2022,45458831,01,51
2022,46576792,01,51
2022,46576804,01,51
2022,46576740,01,51
2022,46576754,01,51
2022,46576769,12,3
2022,46576786,01,51
2022,46576800,01,51
2022,47327104,01,51
2022,45458823,01,51
2022,45458629,01,51
2022,46827919,01,51
2022,46827944,01,51
2022,46827949,01,51
2022,46827961,01,51
2022,45458653,01,51
2022,45458612,01,51
2022,45458678,01,51
2022,45962009,01,51
2022,46827973,01,51
2022,46827907,01,51
2022,46827908,01,51
2022,46827938,01,51
2022,46827956,01,51
2022,46827922,01,51
2022,46827931,01,51
2022,46827936,01,51
2022,46827946,01,51
2022,46827952,01,51
2022,46827957,01,51
2022,46827982,01,51
2022,46828001,01,51
2022,46827969,01,51
2022,46827916,01,51
2022,46827901,01,51
2022,46827920,01,51
2022,46827915,01,51
2022,46827925,01,51
2022,46827921,01,51
2022,46827939,01,51
2022,46827985,01,51
2022,45962068,01,51
2022,45962075,01,51
2022,45962157,01,51
2022,45962081,01,51
2022,45962092,01,51
2022,45962088,01,51
2022,46827927,01,51
2022,46827942,01,51
2022,46827929,01,51
2022,46827940,01,51
2022,46827945,01,51
2022,46827955,01,51
2022,46827950,01,51
2022,46827951,01,51
2022,46827963,01,51
2022,46827966,01,51
2022,46827967,01,51
2022,45962097,01,51
2022,46267406,01,51
2022,46267343,01,51
2022,47041696,01,51
2022,47326321,01,51
2022,47041700,01,51
2022,47041704,01,51
2022,47326325,01,51
2022,47326332,01,51
2022,47326295,01,51
2022,47326337,01,51
2022,47326306,01,51
2022,47326300,01,51
2022,47568591,01,51
2022,47041655,01,51
2022,47568592,01,51
2022,47568581,01,51
2022,47041623,01,51
2022,47041626,01,51
2022,47041601,01,51
2022,47041630,01,51
2022,47041644,01,51
2022,47041653,01,51
2022,47041659,01,51
2022,47041664,01,51
2022,47041670,01,51
2022,47041676,01,51
2022,47041681,01,51
2022,47041636,01,51
2022,47041642,01,51
2022,47041648,01,51
2022,47041661,01,51
2022,47041669,01,51
2022,47041675,01,51
2022,47041663,01,51
2022,47041671,01,51
2022,47041678,01,51
2022,47041680,01,51
2022,47041683,01,51
2022,47041654,01,51
2022,47041660,01,51
2022,47568602,01,51
2022,47041685,01,51
2022,47041690,01,51
2022,47041692,01,51
2022,47041695,01,51
2022,47041697,01,51
2022,47041702,01,51
2022,47041705,01,51
2022,47041673,01,51
2022,47568603,01,51
2022,47568583,01,51
2022,47568584,01,51
2022,47936672,01,51
2022,47327239,01,51
2022,47327255,01,51
2022,47327275,01,51
2022,47327085,01,51
2022,47327094,01,51
2022,47327113,01,51
2022,47327138,01,51
2022,47327159,01,51
2022,47327167,01,51
2022,47327134,01,51
2022,47327147,01,51
2022,47327163,01,51
2022,47327175,01,51
2022,47327192,01,51
2022,47327132,01,51
2022,47327141,01,51
2022,47327156,01,51
2022,47327169,01,51
2022,47327195,01,51
2022,47327221,01,51
2022,47327227,01,51
2022,47327248,01,51
2022,47327107,01,51
2022,47327225,01,51
2022,47327241,01,51
2022,47936664,01,51
2022,47327110,01,51
2022,47327121,01,51
2022,47327131,01,51
2022,47327146,01,51
2022,47327165,01,51
2022,47327182,01,51
2022,47327199,01,51
2022,47327223,01,51
2022,45234711,01,51
2022,48217230,01,51
2022,45234643,01,51
2022,45234679,01,51
2022,45234649,01,51
2022,45234670,01,51
2022,44860733,01,51
2022,44860739,01,51
2022,44860743,16,52
2022,44860736,01,51
2022,44860735,01,51
2022,44860738,01,51
2022,44860741,01,51
2022,44860744,01,51
2022,44860747,11,1
2022,44860749,01,51
2022,45234704,01,51
2022,45234638,01,51
2022,45234646,01,51
2022,45234652,01,51
2022,45234660,01,51
2022,45234657,01,51
2022,45234662,01,51
2022,45234677,01,51
2022,45234707,01,51
2022,45234650,01,51
2022,45234641,01,51
2022,45234688,01,51
2022,45234726,01,51
2022,45234632,01,51
2022,45234636,16,52
2022,45234664,01,51
2022,45234668,01,51
2022,45234673,01,51
2022,45454770,01,51
2022,45454774,01,51
2022,45454771,01,51
2022,45454773,12,3
2022,45454782,01,51
2022,45454789,01,51
2022,45454777,01,51
2022,45454785,01,51
2022,45454795,01,51
2022,45454779,01,51
2022,45454798,01,51
2022,45454780,01,51
2022,45454791,01,51
2022,45454797,01,51
2022,45454804,01,51
2022,45454807,01,51
2022,45454812,01,51
2022,45454784,01,51
2022,45454788,01,51
2022,45454792,01,51
2022,45454796,01,51
2022,45454783,12,3
2022,47937472,01,51
2022,47937482,01,51
2022,47937487,01,51
2022,47937495,01,51
2022,45454787,12,3
2022,45454794,01,51
2022,45454809,01,51
2022,45958096,01,51
2022,47937428,01,51
2022,47937432,01,51
2022,47937435,01,51
2022,47937438,01,51
2022,47937443,01,51
2022,47937452,01,51
2022,47937464,01,51
2022,47937475,01,51
2022,45958106,01,51
2022,45958085,01,51
2022,47937442,01,51
2022,47937450,01,51
2022,47937459,01,51
2022,47937474,01,51
2022,47937481,01,51
2022,47937426,01,51
2022,47937427,01,51
2022,47937488,01,51
2022,47937496,01,51
2022,47937508,01,51
2022,47937519,01,51
2022,45958094,16,52
2022,45958100,01,51
2022,45958084,01,51
2022,45958079,12,3
2022,47937445,01,51
2022,47937434,01,51
2022,47937437,01,51
2022,47937440,01,51
2022,47937449,01,51
2022,47937460,01,51
2022,45958079,16,52
2022,45958092,01,51
2022,45958104,01,51
2022,47937513,01,51
2022,47937523,01,51
2022,47937531,01,51
2022,47937538,01,51
2022,47937549,01,51
2022,47937457,01,51
2022,47937469,01,51
2022,45958110,01,51
2022,45958113,01,51
2022,47937484,01,51
2022,45958117,01,51
2022,45958089,01,51
2022,45958093,01,51
2022,45958072,01,51
2022,45958088,01,51
2022,45958080,01,51
2022,48217192,01,51
2022,45958090,01,51
2022,45958097,01,51
2022,45958103,01,51
2022,45958109,01,51
2022,47933321,01,51
2022,48217159,01,51
2022,48217175,01,51
2022,48217191,01,51
2022,48217201,01,51
2022,45958125,01,51
2022,48217149,01,51
2022,48217158,01,51
2022,48217177,01,51
2022,45958095,01,51
2022,45958101,01,51
2022,45958091,01,51
2022,45958098,01,51
2022,45958108,01,51
2022,45958083,01,51
2022,45958099,16,52
2022,45958102,12,3
2022,45958087,01,51
2022,45958107,01,51
2022,45958112,01,51
2022,47564573,01,51
2022,48217153,12,3
2022,48217170,01,51
2022,48217185,01,51
2022,48217168,01,51
2022,48217178,01,51
2022,47933323,01,51
2022,46263895,01,51
2022,48217165,01,51
2022,48217180,01,51
2022,48217194,01,51
2022,48217209,01,51
2022,46263897,01,51
2022,46263892,12,3
2022,48217215,01,51
2022,46263894,01,51
2022,46263896,01,51
2022,46263849,01,51
2022,46263856,01,51
2022,46263861,01,51
2022,46263867,01,51
2022,46263873,01,51
2022,46263883,01,51
2022,48217240,01,51
2022,48217213,01,51
2022,48217190,01,51
2022,48217200,01,51
2022,48217169,01,51
2022,48217184,01,51
2022,48217196,01,51
2022,48217205,01,51
2022,48217148,01,51
2022,48217172,01,51
2022,48217176,01,51
2022,48217183,01,51
2022,48217197,01,51
2022,48217206,01,51
2022,46263891,01,51
2022,46263893,12,3
2022,46263853,01,51
2022,46263887,01,51
2022,46263890,01,51
2022,46263858,01,51
2022,45458319,01,51
2022,45458298,01,51
2022,47564572,01,51
2022,46572866,01,51
2022,45458374,01,51
2022,45458372,01,51
2022,45458421,01,51
2022,46572869,01,51
2022,46572874,01,51
2022,46572882,01,51
2022,46572863,01,51
2022,46572868,01,51
2022,46572871,01,51
2022,46572877,01,51
2022,46572891,01,51
2022,46572873,01,51
2022,46572880,01,51
2022,46572890,01,51
2022,46572876,01,51
2022,46572887,01,51
2022,46572893,01,51
2022,46572892,01,51
2022,46572888,01,51
2022,46823153,01,51
2022,46823160,01,51
2022,46823162,01,51
2022,46823164,01,51
2022,46823167,01,51
2022,46823145,01,51
2022,46823147,01,51
2022,46823148,01,51
2022,46823166,01,51
2022,44861510,01,51
2022,44861520,01,51
2022,44861543,01,51
2022,46823158,01,51
2022,44861498,01,51
2022,44861533,01,51
2022,44861547,01,51
2022,44861484,01,51
2022,46823163,01,51
2022,46823146,01,51
2022,46823150,01,51
2022,46823152,01,51
2022,44861450,01,51
2022,44861464,01,51
2022,44861480,01,51
2022,44861489,01,51
2022,44861515,01,51
2022,44861557,01,51
2022,44861477,01,51
2022,44861493,01,51
2022,46823161,01,51
2022,44861470,01,51
2022,44861479,01,51
2022,44861488,01,51
2022,44861502,01,51
2022,44861513,01,51
2022,44861524,01,51
2022,44861530,01,51
2022,44861456,01,51
2022,44861471,01,51
2022,44861504,01,51
2022,46823165,01,51
2022,47033336,01,51
2022,47935202,01,51
2022,47935203,01,51
2022,47935462,01,51
2022,47935465,01,51
2022,47935466,01,51
2022,47935467,01,51
2022,47033338,01,51
2022,47033340,01,51
2022,47033343,01,51
2022,47033344,01,51
2022,47033331,01,51
2022,45236144,01,51
2022,45236155,01,51
2022,45236171,01,51
2022,45236165,01,51
2022,45236178,01,51
2022,45236199,01,51
2022,45236189,01,51
2022,45236213,01,51
2022,45236226,01,51
2022,45236234,01,51
2022,47033333,01,51
2022,47033335,01,51
2022,47033337,01,51
2022,47033339,01,51
2022,47033341,01,51
2022,47033342,11,1
2022,47033345,01,51
2022,45236210,01,51
2022,45236241,01,51
2022,45236244,01,51
2022,47033346,01,51
2022,45236148,01,51
2022,45236176,01,51
2022,45236206,01,51
2022,45236229,01,51
2022,45236242,01,51
2022,47033332,01,51
2022,45236198,01,51
2022,45236220,01,51
2022,45236237,01,51
2022,47033334,01,51
2022,47323076,01,51
2022,45236138,01,51
2022,45236156,01,51
2022,45236186,01,51
2022,45236161,01,51
2022,45236197,01,51
2022,45236217,01,51
2022,45236236,01,51
2022,45236245,01,51
2022,45236255,01,51
2022,45236262,01,51
2022,45236275,01,51
2022,47323080,01,51
2022,47323095,12,3
2022,47323097,01,51
2022,47323106,01,51
2022,47323108,01,51
2022,47323075,01,51
2022,47323082,01,51
2022,47323094,01,51
2022,47323096,01,51
2022,47323101,01,51
2022,47323078,01,51
2022,47323087,01,51
2022,47323098,01,51
2022,47323103,01,51
2022,47323083,01,51
2022,47323086,01,51
2022,47323091,01,51
2022,48923173,01,51
2022,45236200,01,51
2022,45236225,01,51
2022,45236240,01,51
2022,45236149,01,51
2022,45236175,01,51
2022,47564562,16,52
2022,45236269,01,51
2022,45236147,01,51
2022,45236173,01,51
2022,45236128,01,51
2022,47564564,16,52
2022,47564566,01,51
2022,47564568,01,51
2022,47564570,01,51
2022,47564574,01,51
2022,45236139,01,51
2022,45236158,12A,4
2022,45236172,01,51
2022,45236194,01,51
2022,45236222,01,51
2022,45236212,01,51
2022,45236233,01,51
2022,45236243,01,51
2022,45236232,01,51
2022,47564575,01,51
2022,47564576,01,51
2022,47564556,01,51
2022,45456871,01,51
2022,45456907,01,51
2022,45456852,01,51
2022,45456860,01,51
2022,45456873,01,51
2022,45456884,01,51
2022,45456890,01,51
2022,45456903,01,51
2022,45456908,01,51
2022,45456859,01,51
2022,47564557,01,51
2022,45456870,01,51
2022,45456879,01,51
2022,47564558,01,51
2022,47564559,01,51
2022,47564550,01,51
2022,45456853,01,51
2022,45456864,01,51
2022,45456875,01,51
2022,45456883,01,51
2022,47564551,01,51
2022,47564552,01,51
2022,47564553,16,52
2022,47564554,01,51
2022,47564555,01,51
2022,47564578,01,51
2022,45456881,01,51
2022,45456866,01,51
2022,45456877,01,51
2022,45456886,01,51
2022,47564579,01,51
2022,47564580,01,51
2022,47564584,01,51
2022,47564560,01,51
2022,47564561,01,51
2022,47564563,12,3
2022,47564565,01,51
2022,47564567,01,51
2022,47564569,01,51
2022,47564571,01,51
2022,47564549,16,52
2022,45456802,01,51
2022,45456865,01,51
2022,45456885,01,51
2022,45456878,01,51
2022,45456844,01,51
2022,45456891,01,51
2022,45456901,01,51
2022,45456882,01,51
2022,45456897,01,51
2022,45456900,01,51
2022,45456905,01,51
2022,45456880,01,51
2022,45456888,01,51
2022,45456896,01,51
2022,45456876,01,51
2022,45456887,01,51
2022,45456892,01,51
2022,45456899,01,51
2022,45456898,01,51
2022,45456895,01,51
2022,45456874,01,51
2022,45456906,01,51
2022,47933324,01,51
2022,47933310,01,51
2022,45577034,01,51
2022,45577048,01,51
2022,45577049,01,51
2022,45576999,01,51
2022,45577013,01,51
2022,45576993,01,51
2022,45577006,01,51
2022,45577012,01,51
2022,45577019,01,51
2022,45577027,01,51
2022,45577038,01,51
2022,45577044,01,51
2022,47933316,01,51
2022,47933320,01,51
2022,47933322,01,51
2022,47933327,01,51
2022,47933331,12,3
2022,47933332,01,51
2022,47933303,01,51
2022,47933306,01,51
2022,47933311,01,51
2022,47933314,01,51
2022,47933319,01,51
2022,47933297,01,51
2022,45577000,01,51
2022,45577005,01,51
2022,45577020,01,51
2022,47933299,01,51
2022,47933302,16,52
2022,47933304,01,51
2022,47933307,01,51
2022,47933309,16,52
2022,47933315,16,52
2022,47933300,01,51
2022,47933301,01,51
2022,47933326,01,51
2022,45577023,01,51
2022,45577033,01,51
2022,45577047,01,51
2022,47933329,01,51
2022,45453887,01,51
2022,45956378,01,51
2022,45577007,01,51
2022,45577015,01,51
2022,45577025,01,51
2022,45956361,01,51
2022,45014813,01,51
2022,45014781,01,51
2022,45014793,01,51
2022,45014809,01,51
2022,45014780,01,51
2022,45014784,01,51
2022,45014777,01,51
2022,45014787,01,51
2022,45014790,01,51
2022,45014805,01,51
2022,45014822,01,51
2022,45014834,01,51
2022,45014825,01,51
2022,45014831,01,51
2022,45014806,01,51
2022,45014815,01,51
2022,45014810,01,51
2022,45453852,01,51
2022,45577028,01,51
2022,45577042,01,51
2022,45577032,01,51
2022,45577010,01,51
2022,45577022,01,51
2022,45577030,01,51
2022,45577045,01,51
2022,45577002,01,51
2022,45577009,01,51
2022,45577021,01,51
2022,45577004,01,51
2022,45577017,01,51
2022,45577026,01,51
2022,45577036,01,51
2022,45576992,01,51
2022,45576989,01,51
2022,45577041,01,51
2022,45577052,01,51
2022,45577064,01,51
2022,45577039,01,51
2022,45577062,01,51
2022,45577035,01,51
2022,45577040,01,51
2022,45577046,01,51
2022,45577081,01,51
2022,45577008,01,51
2022,45577011,01,51
2022,45577016,01,51
2022,45577024,01,51
2022,45453843,01,51
2022,45453846,01,51
2022,45453847,01,51
2022,45453836,01,51
2022,45453839,01,51
2022,45453835,01,51
2022,45453838,01,51
2022,45453840,01,51
2022,45453845,01,51
2022,45453850,01,51
2022,45453854,01,51
2022,45453856,01,51
2022,45576990,01,51
2022,47935471,01,51
2022,45453892,01,51
2022,45453898,01,51
2022,45453880,01,51
2022,45453895,01,51
2022,45453902,01,51
2022,45453889,01,51
2022,45453886,01,51
2022,45453849,01,51
2022,45453878,01,51
2022,45453890,01,51
2022,45453897,01,51
2022,45453900,01,51
2022,45453901,01,51
2022,45453904,01,51
2022,45453868,01,51
2022,45453894,01,51
2022,45453903,01,51
2022,45453855,01,51
2022,45453857,01,51
2022,45453866,01,51
2022,45453873,01,51
2022,45453859,01,51
2022,45453871,01,51
2022,45453877,01,51
2022,45956457,01,51
2022,45956461,01,51
2022,45956447,01,51
2022,45956450,01,51
2022,45956453,01,51
2022,45956470,01,51
2022,45960050,01,51
2022,45960007,01,51
2022,45960008,01,51
2022,45960021,01,51
2022,45960029,01,51
2022,45956481,01,51
2022,45956465,01,51
2022,45956467,01,51
2022,45956474,01,51
2022,45956477,11,1
2022,45956483,01,51
2022,46822535,01,51
2022,45960010,01,51
2022,45960014,01,51
2022,45960019,01,51
2022,45960045,01,51
2022,45960057,01,51
2022,45960074,01,51
2022,45960053,01,51
2022,45956462,01,51
2022,45960037,01,51
2022,45960042,01,51
2022,45960051,01,51
2022,45960068,01,51
2022,45960023,01,51
2022,45960047,01,51
2022,45960066,01,51
2022,45960091,01,51
2022,45960100,01,51
2022,45960058,01,51
2022,45960082,01,51
2022,45960112,01,51
2022,45960016,01,51
2022,45960046,01,51
2022,45960062,01,51
2022,45960085,01,51
2022,45956479,01,51
2022,45956466,01,51
2022,45956471,01,51
2022,45956475,01,51
2022,45956476,01,51
2022,45956482,01,51
2022,45956480,01,51
2022,45956488,01,51
2022,45956487,01,51
2022,47563543,11,1
2022,45960160,01,51
2022,45960067,01,51
2022,45960011,01,51
2022,45960015,01,51
2022,45960186,01,51
2022,45960194,01,51
2022,45960040,01,51
2022,45960078,01,51
2022,45960052,01,51
2022,45960076,01,51
2022,47935474,01,51
2022,46822483,01,51
2022,46822460,01,51
2022,46822439,01,51
2022,46822445,01,51
2022,46822453,01,51
2022,46822437,01,51
2022,46822441,01,51
2022,46822450,01,51
2022,46822457,01,51
2022,46822456,01,51
2022,46825252,01,51
2022,46822477,01,51
2022,46265925,01,51
2022,46265956,01,51
2022,46265957,01,51
2022,46265962,01,51
2022,46265965,01,51
2022,46265975,01,51
2022,46265971,01,51
2022,46265973,01,51
2022,46265939,01,51
2022,46265944,01,51
2022,46265966,01,51
2022,46265970,01,51
2022,46265974,01,51
2022,46265934,01,51
2022,46265937,16,52
2022,46265941,01,51
2022,46265943,01,51
2022,46265947,01,51
2022,46265950,01,51
2022,46265952,01,51
2022,46265961,01,51
2022,46265968,01,51
2022,46265972,01,51
2022,46265976,01,51
2022,46265977,01,51
