data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,16,151727262,9.000,1,13139618
2022,12,151727281,1.000,1,13139627
2022,5,151727319,5.000,3,13139640
2022,5,151727348,1.000,1,13139651
2022,12,151727348,1.000,1,13139652
2022,5,151727231,44.000,1,13139598
2022,16,151727253,62.069,1,13139617
2022,4,151727277,1.000,1,13139624
2022,16,151727277,6.000,9,13139625
2022,5,151727296,1.000,4,13139631
2022,12,151727296,1.000,1,13139632
2022,12,151727354,1.000,1,13139654
2022,16,151727354,6.000,9,13139655
2022,12,153431712,0.001,1,13406208
2022,12,159509260,0.001,1,14263764
2022,5,159509252,0.029,1,14263762
2022,1,159509259,0.001,1,14263763
2022,12,159509271,1.000,1,14263765
2022,12,153431749,1.000,1,13406218
2022,8,153431749,5.600,1,13406219
2022,5,153431749,1.000,3,13406220
2022,2,153431797,0.530,1,13406235
2022,5,153431797,6.000,1,13406237
2022,12,153431719,0.500,1,13406211
2022,12,153431738,0.100,1,13406214
2022,12,153431758,1.000,1,13406225
2022,12,153431793,4.004,1,13406230
2022,5,153431793,0.100,3,13406231
2022,12,153431835,2.400,1,13406245
2022,8,153431835,1.000,1,13406246
2022,5,154840173,1.000,1,13619238
2022,12,153431825,1.000,1,13406241
2022,12,153431839,3.000,1,13406248
2022,5,153431885,0.100,1,13406261
2022,2,153431935,0.330,1,13406274
2022,5,153431745,25.000,1,13406216
2022,12,159509274,0.001,1,14263766
2022,12,159533042,0.100,1,14266519
2022,12,159533200,2.000,1,14266552
2022,5,156159518,0.001,1,13803165
2022,12,153431881,1.000,1,13406259
2022,8,153431746,22.000,9,13406217
2022,5,153431777,0.001,3,13406228
2022,12,153431796,15.000,1,13406233
2022,5,153431796,3.000,1,13406234
2022,12,153431833,5.000,1,13406243
2022,5,153431833,2.000,1,13406244
2022,12,153431816,1.000,1,13406240
2022,5,153431838,2.000,1,13406247
2022,12,153431888,3.000,1,13406263
2022,5,153431959,12.000,1,13406278
2022,8,153431845,30.750,9,13406249
2022,5,153431917,0.001,1,13406269
2022,2,153431917,0.001,1,13406270
2022,5,153431938,1.000,3,13406275
2022,12,153431882,2.000,9,13406260
2022,5,153431973,0.035,3,13406281
2022,5,153431996,2.000,5,13406284
2022,12,153431829,1.000,1,13406242
2022,12,154840002,0.025,1,13619200
2022,5,153431899,38.000,1,13406264
2022,12,153431923,0.002,1,13406271
2022,5,153431965,0.035,1,13406279
2022,12,153432010,1.000,1,13406286
2022,5,153432010,4.000,1,13406287
2022,12,154840042,1.000,9,13619203
2022,5,154840042,2.000,9,13619204
2022,5,154840071,1.000,1,13619210
2022,5,154840105,1.000,1,13619218
2022,4,154840119,1.000,1,13619222
2022,12,154840119,1.000,1,13619223
2022,5,154840137,0.018,1,13619227
2022,4,154840098,1.600,1,13619213
2022,12,154840098,1.000,1,13619214
2022,5,154840098,5.000,1,13619215
2022,12,154840215,1.000,1,13619243
2022,5,154839985,0.002,1,13619198
2022,5,154840012,12.000,1,13619201
2022,12,154840099,1.000,1,13619216
2022,12,154840134,3.000,1,13619226
2022,13,154840084,0.001,1,13619212
2022,2,154840125,3.000,1,13619224
2022,12,154840141,1.000,1,13619232
2022,5,154840141,8.600,1,13619233
2022,5,154840236,2.000,1,13619247
2022,5,154840016,23.770,1,13619202
2022,12,160713594,0.001,1,14430804
2022,8,160713666,1.000,1,14430809
2022,12,154840142,1.000,1,13619234
2022,12,154840175,15.300,1,13619239
2022,5,154840175,28.000,3,13619240
2022,5,154840204,20.000,1,13619242
2022,12,154840221,2.000,1,13619244
2022,11,154840235,2.000,1,13619246
2022,15,154840279,1.000,9,13619255
2022,12,154839994,1.000,1,13619199
2022,11,154840046,21.005,1,13619205
2022,5,154840046,34.007,1,13619206
2022,8,154840046,89.001,1,13619207
2022,5,154840115,30.000,1,13619221
2022,5,154840143,1.860,3,13619235
2022,12,154840143,1.000,11,13619236
2022,12,154840256,13.005,1,13619250
2022,12,154840325,2.000,1,13619260
2022,5,154840366,15.400,1,13619265
2022,5,154840292,1.000,3,13619257
2022,12,154840309,3.000,1,13619259
2022,5,166627644,9.300,3,15245034
2022,12,154840354,3.750,3,13619263
2022,5,154840354,4.000,1,13619264
2022,5,156159609,1.900,3,13803190
2022,16,156159609,2.000,9,13803191
2022,5,156159444,1.000,1,13803144
2022,12,153428935,0.100,1,13405635
2022,5,156159522,6.000,1,13803161
2022,8,156159522,28.000,1,13803166
2022,12,156159589,2.000,1,13803184
2022,4,156159589,2.000,1,13803185
2022,8,151235238,1.000,9,13065284
2022,5,156159626,23.200,3,13803195
2022,12,148175051,30.399,1,12632345
2022,7,148175051,13.000,9,12632346
2022,17,148175051,1.000,1,12632347
2022,16,151235470,15.000,9,13065322
2022,4,151235470,3.000,1,13065323
2022,12,151235470,0.100,1,13065324
2022,1,151235341,10.400,1,13065301
2022,5,151235341,1.000,3,13065302
2022,16,153429162,9.000,9,13405691
2022,5,153429162,5.075,3,13405692
2022,12,153429050,3.000,1,13405649
2022,12,153429061,59.399,1,13405655
2022,16,154837845,3.000,9,13618832
2022,5,154837845,1.000,3,13618833
2022,4,151235451,0.500,1,13065320
2022,5,154837825,1.000,3,13618830
2022,5,151235369,57.899,1,13065307
2022,12,148165919,1.009,1,12631162
2022,12,156159655,2.000,1,13803201
2022,4,156159655,1.000,1,13803202
2022,5,156159655,1.000,1,13803203
2022,5,156159502,15.000,1,13803153
2022,12,156159515,1.000,1,13803159
2022,5,156159515,3.500,1,13803160
2022,12,156159559,0.002,1,13803178
2022,5,156159590,18.000,1,13803187
2022,2,156159420,3.000,1,13803139
2022,1,148166115,1.000,11,12631191
2022,1,148165787,1.000,11,12631132
2022,12,148165969,1.000,11,12631169
2022,5,156159448,12.000,1,13803145
2022,5,156159524,3.000,1,13803163
2022,12,156159524,3.000,1,13803164
2022,5,156159556,6.000,1,13803177
2022,16,148165969,1.000,11,12631170
2022,2,148165987,1.000,11,12631174
2022,12,151220447,1.000,11,13062770
2022,5,156159534,1.000,1,13803167
2022,12,156159534,1.000,1,13803168
2022,12,150199803,1.000,11,12907522
2022,12,156159552,2.000,1,13803175
2022,5,156159575,1.000,1,13803181
2022,12,156159616,1.000,1,13803193
2022,12,156159623,1.000,1,13803194
2022,12,156159674,26.500,1,13803206
2022,5,150199803,1.000,11,12907523
2022,2,151220487,1.000,11,13062773
2022,2,156159706,0.500,1,13803217
2022,5,156159706,4.000,1,13803218
2022,12,151220487,1.000,11,13062774
2022,5,153412219,1.000,11,13402892
2022,12,156159506,1.000,9,13803156
2022,5,153412380,35.400,1,13402910
2022,12,156159551,1.000,1,13803174
2022,5,153412429,0.001,3,13402916
2022,5,153412335,1.000,11,13402902
2022,4,156159572,0.500,1,13803180
2022,12,156159600,1.000,1,13803188
2022,5,156159636,6.000,1,13803197
2022,13,153412335,14.000,9,13402903
2022,12,154823188,1.000,11,13616628
2022,5,156159692,2.000,1,13803212
2022,12,156159783,2.000,1,13803236
2022,5,156159783,14.000,1,13803237
2022,12,156159807,0.001,1,13803243
2022,5,154823234,1.000,11,13616635
2022,16,154823279,0.005,9,13616639
2022,5,156159684,4.300,3,13803213
2022,12,156159723,20.000,1,13803221
2022,11,156159723,7.000,1,13803222
2022,5,156159754,47.000,1,13803229
2022,12,154823385,0.100,1,13616652
2022,12,154823285,1.000,11,13616642
2022,1,156143506,1.000,11,13801319
2022,12,156159661,2.000,1,13803204
2022,5,156143506,1.000,11,13801320
2022,12,156143506,1.000,11,13801321
2022,5,156159802,39.500,1,13803242
2022,12,156159622,1.000,9,13803196
2022,12,156144176,1.000,11,13801341
2022,5,157245782,0.010,1,13959327
2022,5,156159649,28.000,1,13803200
2022,5,156159675,5.000,1,13803207
2022,5,156159756,11.500,3,13803230
2022,2,156159756,1.000,9,13803231
2022,12,157246185,1.000,11,13959363
2022,12,156159853,1.000,1,13803249
2022,8,157246185,1.000,11,13959366
2022,12,157246103,1.000,11,13959358
2022,5,157246103,1.000,11,13959359
2022,12,158332522,1.000,11,14103916
2022,2,158332594,1.000,11,14103923
2022,12,158335062,1.000,11,14104138
2022,5,156159615,26.000,1,13803192
2022,5,156159710,4.000,9,13803220
2022,12,156159764,2.000,1,13803232
2022,1,159518848,1.000,11,14264737
2022,2,159518848,1.000,11,14264738
2022,2,159518831,0.250,1,14264732
2022,12,159519015,1.000,11,14264746
2022,2,159519135,1.000,11,14264751
2022,5,156159764,1.000,1,13803233
2022,12,159519233,1.000,11,14264757
2022,16,160697715,1.000,11,14428690
2022,4,156159795,1.000,1,13803239
2022,12,156159795,2.000,1,13803240
2022,5,156159850,28.000,1,13803248
2022,12,160697715,1.000,11,14428691
2022,16,162243662,1.000,11,14639188
2022,17,162243662,1.000,11,14639189
2022,12,162243837,1.000,11,14639193
2022,12,156159704,28.009,1,13803216
2022,8,156159746,7.000,9,13803227
2022,5,156159746,3.600,1,13803228
2022,5,156159809,16.000,1,13803244
2022,5,162243891,1.000,11,14639198
2022,5,162243988,1.000,11,14639199
2022,2,156159968,1.000,1,13803254
2022,12,156160009,3.000,1,13803256
2022,12,156160036,3.000,1,13803260
2022,5,156159796,40.000,1,13803241
2022,5,156159838,2.000,1,13803246
2022,5,157263079,22.000,1,13961741
2022,12,157263155,15.000,1,13961756
2022,5,157263192,5.000,4,13961766
2022,5,157262946,10.000,1,13961713
2022,12,157263010,2.000,1,13961725
2022,8,157263077,8.000,9,13961738
2022,12,157263077,1.000,1,13961739
2022,7,157263077,1.000,9,13961740
2022,5,157263045,2.600,3,13961733
2022,5,157263054,1.200,3,13961734
2022,12,157263054,15.000,1,13961735
2022,12,157263067,2.000,1,13961737
2022,5,157263032,0.001,1,13961728
2022,16,157263032,1.000,11,13961729
2022,16,157263109,1.000,1,13961746
2022,5,157263123,0.100,3,13961749
2022,5,157263148,1.020,1,13961754
2022,12,162243993,1.000,11,14639200
2022,16,157263171,1.000,11,13961758
2022,5,157263255,0.001,1,13961776
2022,16,157263255,0.001,1,13961777
2022,5,162243993,1.000,11,14639201
2022,5,163574810,1.000,11,14810592
2022,12,157263159,0.001,1,13961757
2022,5,157263135,2.000,4,13961751
2022,8,153404272,1.000,11,13402140
2022,5,158360547,1.100,3,14107188
2022,5,158360778,1.000,1,14107232
2022,5,158360808,0.001,1,14107239
2022,16,158360808,0.001,1,14107240
2022,8,158360808,0.001,1,14107241
2022,5,158360522,42.500,1,14107182
2022,11,158360522,15.500,1,14107183
2022,12,158360545,2.000,1,14107187
2022,12,158360611,29.000,1,14107202
2022,1,158360842,2.000,1,14107245
2022,5,158360606,3.000,1,14107200
2022,12,158360630,1.000,1,14107209
2022,5,158360630,1.000,1,14107210
2022,12,158360713,4.270,1,14107221
2022,5,158360713,2.000,1,14107222
2022,5,158360754,12.000,1,14107230
2022,5,159535635,1.000,1,14266994
2022,12,158360714,24.000,1,14107223
2022,11,158360806,0.200,1,14107235
2022,5,158360806,15.700,3,14107236
2022,12,158360813,2.000,1,14107237
2022,8,158360870,1.000,9,14107247
2022,7,158360870,3.000,9,14107248
2022,12,159535812,8.000,1,14267021
2022,16,159535812,2.000,9,14267022
2022,12,159535850,1.000,1,14267030
2022,5,162256156,0.001,1,14640836
2022,12,159535885,20.000,1,14267034
2022,12,159535910,2.000,1,14267037
2022,12,159535844,3.000,1,14267029
2022,12,159535890,1.000,1,14267035
2022,5,159535909,17.000,1,14267036
2022,12,159535935,2.000,1,14267042
2022,5,159535935,16.000,1,14267043
2022,12,159535966,4.900,1,14267053
2022,5,159535966,2.890,1,14267054
2022,12,159536011,2.000,1,14267063
2022,12,159535877,2.300,1,14267032
2022,12,159535920,1.000,1,14267040
2022,12,159535956,2.000,1,14267052
2022,2,159535975,2.000,1,14267056
2022,12,159535986,15.000,9,14267058
2022,12,159536049,1.000,11,14267069
2022,5,159536070,28.004,1,14267074
2022,12,159535977,2.000,1,14267057
2022,12,159536087,5.000,1,14267075
2022,12,159536103,3.000,1,14267076
2022,12,159535987,2.000,1,14267059
2022,12,159536010,1.000,1,14267062
2022,12,159536051,4.000,1,14267070
2022,12,159536026,1.000,1,14267066
2022,12,159536066,2.002,1,14267072
2022,12,162256399,4.000,1,14640920
2022,12,148925858,1.100,1,12729973
2022,12,148925909,1.000,1,12729978
2022,5,162256414,20.000,1,14640921
2022,5,162256443,5.000,1,14640929
2022,2,162256165,3.000,1,14640843
2022,12,163594627,0.017,1,14812922
2022,12,162256176,2.000,1,14640845
2022,12,148926070,1.000,1,12729986
2022,12,151216105,1.000,1,13062253
2022,5,151216105,1.000,1,13062254
2022,16,151216095,5.000,9,13062251
2022,1,153404377,1.000,1,13402167
2022,1,162256238,19.000,1,14640863
2022,12,162256249,1.000,1,14640868
2022,12,162256274,1.000,1,14640878
2022,5,162256274,7.000,1,14640879
2022,5,162256338,32.000,1,14640896
2022,12,162256371,1.000,1,14640907
2022,12,162256391,2.000,1,14640917
2022,8,162256391,5.000,9,14640918
2022,5,162256186,10.000,3,14640849
2022,11,162256186,1.000,1,14640850
2022,15,162256193,0.504,1,14640852
2022,8,162256193,1.675,1,14640853
2022,5,162256193,11.000,1,14640854
2022,12,162256243,1.005,3,14640864
2022,5,162256243,4.000,1,14640865
2022,14,153404534,30.000,9,13402186
2022,12,153404534,1.000,1,13402187
2022,5,151216597,1.000,1,13062283
2022,5,153404558,0.500,3,13402189
2022,5,162256589,5.000,1,14640949
2022,16,153404646,2.000,9,13402201
2022,12,153404571,1.000,1,13402190
2022,8,153404591,1.000,1,13402196
2022,5,153404591,1.000,1,13402197
2022,8,153404591,1.000,9,13402198
2022,2,153404724,1.000,3,13402207
2022,12,162256335,1.000,1,14640893
2022,12,153404734,0.500,3,13402209
2022,5,153405394,1.000,3,13402308
2022,8,153405394,1.000,3,13402309
2022,12,157240302,2.000,1,13958864
2022,5,153405367,1.000,1,13402300
2022,2,153405385,1.000,1,13402303
2022,12,157240229,1.000,1,13958855
2022,16,162256363,1.000,9,14640904
2022,12,162256383,2.000,1,14640913
2022,12,162256438,0.014,1,14640926
2022,5,162256294,15.000,1,14640882
2022,5,162256309,7.000,1,14640884
2022,5,162256328,2.000,1,14640891
2022,5,162256344,1.000,1,14640898
2022,5,162256370,4.000,1,14640906
2022,5,162256384,25.000,1,14640914
2022,5,163594859,3.000,1,14812943
2022,5,163594691,24.000,1,14812927
2022,12,163594759,36.000,7,14812936
2022,2,157240229,1.000,1,13958856
2022,5,157240568,1.000,11,13958877
2022,12,157241080,1.000,1,13958918
2022,5,163595129,0.010,1,14812979
2022,5,163595060,2.500,3,14812970
2022,2,154840052,3.000,1,13619208
2022,12,163594868,3.000,1,14812944
2022,12,157241250,1.000,9,13958935
2022,5,160692190,2.000,3,14428116
2022,12,166629667,19.400,1,15245356
2022,5,166629667,2.000,1,15245357
2022,1,166629667,1.000,1,15245358
2022,5,157241726,3.237,3,13958971
2022,5,151234806,0.001,1,13065191
2022,5,151234581,0.001,1,13065154
2022,5,151234557,0.001,1,13065151
2022,5,151234617,0.002,1,13065159
2022,5,158328483,1.000,9,14103510
2022,5,151234694,0.001,1,13065165
2022,5,151234717,0.003,1,13065172
2022,12,158328483,2.000,9,14103511
2022,5,158328570,985.000,1,14103519
2022,12,158328570,151.000,1,14103520
2022,1,158328744,2.000,9,14103539
2022,5,151234702,0.001,1,13065167
2022,5,151234722,0.001,1,13065175
2022,5,151234791,0.002,1,13065188
2022,12,158328744,1.000,9,14103540
2022,1,158328836,2.000,1,14103554
2022,17,158328836,1.000,9,14103555
2022,5,158328794,131.400,1,14103549
2022,5,158328794,16.000,9,14103550
2022,5,158328794,6.000,7,14103551
2022,12,160692412,1.000,1,14428127
2022,1,160692822,1.000,1,14428188
2022,5,163568359,1.000,3,14810065
2022,5,166612823,8.000,3,15243530
2022,5,148936650,4.600,1,12731723
2022,12,148171215,1.000,9,12631837
2022,12,148171172,1.000,1,12631832
2022,2,148171207,9.000,1,12631835
2022,2,148171272,1.000,1,12631846
2022,11,148171310,1.000,9,12631851
2022,12,148171347,3.000,1,12631856
2022,12,148171373,1.000,1,12631864
2022,12,157254225,2.000,1,13960173
2022,2,148171280,3.000,1,12631847
2022,2,148171311,0.010,3,12631852
2022,8,148171339,27.000,1,12631854
2022,5,148171369,3.000,1,12631863
2022,5,148936738,4.800,1,12731744
2022,2,148936732,0.010,1,12731742
2022,5,150216387,2.300,1,12910285
2022,5,150216419,7.400,1,12910295
2022,5,150216332,0.500,1,12910269
2022,5,154842703,24.500,1,13619652
2022,12,150206931,2.000,1,12908449
2022,16,150206931,1.000,1,12908450
2022,12,148171415,1.000,9,12631868
2022,12,162250311,9.000,9,14639838
2022,5,163583971,1.000,1,14811478
2022,12,148171459,10.000,9,12631879
2022,5,148171281,1.000,3,12631848
2022,5,154842731,4.800,1,13619655
2022,5,154842760,1.000,1,13619665
2022,16,154842760,7.000,9,13619666
2022,5,157266041,3.000,1,13962183
2022,12,148171303,1.000,1,12631850
2022,5,148171425,21.000,1,12631871
