data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2021,5,138153345,3.500,1,11152594
2021,14,139747988,1.000,9,11416071
2021,5,142871690,1.000,3,11886459
2021,5,138153234,2.100,1,11152579
2021,5,138153397,13.700,1,11152601
2021,4,138153434,7.500,1,11152605
2021,2,138153434,1.000,1,11152606
2021,5,138153446,5.900,1,11152609
2021,5,138153327,2.400,1,11152589
2021,5,138153357,1.000,1,11152597
2021,5,138153519,12.400,1,11152622
2021,12,138153546,1.000,1,11152627
2021,12,137093451,0.100,1,8867594
2021,5,139721059,2.400,1,11411243
2021,5,139721086,0.300,1,11411246
2021,5,139720792,4.800,1,11411219
2021,5,139720810,1.400,1,11411223
2021,14,139748017,2.000,1,11416084
2021,5,139720842,23.600,1,11411225
2021,5,139720889,0.800,1,11411226
2021,5,139720926,0.800,1,11411229
2021,12,139748017,0.800,1,11416085
2021,2,139748033,1.000,11,11416087
2021,12,138173711,2.000,1,11155881
2021,12,138173635,2.200,1,11155871
2021,17,139748071,5.000,9,11416095
2021,5,139721181,4.700,1,11411256
2021,12,140876851,1.000,1,11599836
2021,5,139720936,7.100,1,11411231
2021,5,139720978,3.400,1,11411234
2021,5,139721017,0.500,1,11411239
2021,2,142871664,0.100,1,11886455
2021,5,139721104,5.700,1,11411249
2021,5,139721179,6.700,1,11411255
2021,16,139748177,9.000,9,11416122
2021,5,139721343,5.100,1,11411261
2021,13,139721343,1.000,9,11411262
2021,5,139720804,0.900,1,11411221
2021,5,139748202,4.000,1,11416130
2021,5,140876981,1.000,1,11599859
2021,5,139721032,0.300,1,11411242
2021,5,139721091,11.600,1,11411247
2021,12,148933725,21.460,1,12731116
2021,5,139720832,2.400,1,11411224
2021,5,139720900,0.400,1,11411228
2021,5,139720930,0.300,1,11411230
2021,5,139720986,2.900,1,11411237
2021,5,139720991,11.900,1,11411238
2021,5,140857334,1.000,1,11597293
2021,5,140857362,5.500,1,11597296
2021,5,148933725,1.000,3,12731117
2021,8,146111442,3.000,9,12349900
2021,5,140857280,4.600,1,11597288
2021,5,140857335,1.000,1,11597294
2021,5,140857316,1.000,1,11597290
2021,5,140857389,2.000,1,11597300
2021,5,140857410,4.600,1,11597301
2021,5,146111442,1.000,3,12349901
2021,12,146111442,1.000,1,12349902
2021,12,142077883,0.100,1,11772199
2021,5,140857498,16.900,1,11597313
2021,5,140857515,1.000,1,11597317
2021,5,140857534,6.300,1,11597319
2021,5,140857546,123.800,1,11597320
2021,5,140857558,8.800,1,11597321
2021,5,140857589,1.400,1,11597325
2021,5,140857993,1.300,1,11597376
2021,4,148933780,29.000,1,12731126
2021,5,140858035,0.100,1,11597383
2021,5,140857700,4.500,1,11597337
2021,5,140857745,2.800,1,11597344
2021,5,140857768,24.100,1,11597347
2021,12,148933780,2.500,4,12731127
2021,16,146111446,2.000,9,12349903
2021,5,142063734,11.400,1,11770230
2021,4,142063754,1.200,1,11770232
2021,5,142063772,11.000,1,11770236
2021,5,142063793,1.800,1,11770237
2021,5,142063820,4.500,1,11770241
2021,5,142063830,3.800,1,11770243
2021,12,146111446,1.000,1,12349904
2021,12,148933837,10.500,1,12731138
2021,5,148933837,2.100,3,12731139
2021,12,148933711,28.300,1,12731114
2021,12,148933754,15.099,1,12731122
2021,15,140877088,10.000,9,11599881
2021,12,142871858,1.000,1,11886480
2021,12,145099130,1.000,1,12204610
2021,5,142063674,1.800,1,11770227
2021,5,142063895,2.200,1,11770252
2021,12,137093458,1.000,1,8924080
2021,5,142063923,153.000,1,11770259
2021,16,142063923,1.000,9,11770260
2021,5,142854147,0.400,1,11884065
2021,12,138173721,1.000,11,11155883
2021,12,135606087,1.000,11,10150491
2021,5,142854159,11.200,1,11884067
2021,5,142854199,11.900,1,11884076
2021,5,142854241,125.700,1,11884080
2021,5,142854257,32.200,1,11884084
2021,5,142854219,0.700,1,11884078
2021,5,142854272,5.200,1,11884091
2021,5,142854305,0.700,1,11884095
2021,5,142854345,2.000,1,11884103
2021,5,142854365,5.200,1,11884106
2021,5,142854379,4.200,1,11884112
2021,5,142854185,0.200,1,11884072
2021,5,142854306,11.100,1,11884096
2021,5,142854391,5.100,1,11884117
2021,5,142854377,1.000,1,11884110
2021,12,135606090,0.001,1,7067116
2021,12,135609679,0.001,1,10395484
2021,5,142854388,2.300,1,11884115
2021,12,137093915,1.000,11,5837280
2021,5,142854225,3.700,1,11884079
2021,5,142854266,53.900,1,11884089
2021,5,147434172,2.800,1,12529036
2021,5,142854275,1.200,1,11884092
2021,5,142854291,22.800,1,11884093
2021,13,137093915,1.000,11,5837281
2021,5,137095824,10.000,3,5827346
2021,5,142854322,4.200,1,11884100
2021,12,138156873,1.000,11,11153197
2021,2,143668336,1.100,1,12006556
2021,5,143668336,4.400,1,12006557
2021,5,143668357,1.800,1,12006559
2021,5,143668379,4.900,1,12006562
2021,5,143668406,7.200,1,12006565
2021,8,143668474,1.000,1,12006573
2021,5,143668505,3.900,1,12006584
2021,5,143668437,0.700,1,12006568
2021,5,143668463,1.300,1,12006571
2021,5,143668485,0.200,1,12006574
2021,5,143668509,5.560,1,12006585
2021,1,138157082,1.000,11,11153243
2021,5,138157021,1.000,11,11153227
2021,5,143668334,4.300,1,12006555
2021,5,143668358,1.000,1,12006560
2021,5,143668383,3.400,1,12006563
2021,5,139725451,1.000,11,11412039
2021,8,143668425,1.000,1,12006566
2021,12,143668490,28.300,1,12006576
2021,5,143668490,4.200,1,12006577
2021,8,143668490,1.000,9,12006578
2021,1,139725451,1.000,11,11412040
2021,12,139725461,1.000,11,11412043
2021,5,143668525,2.500,1,12006589
2021,5,143668605,0.800,1,12006603
2021,5,145079599,4.300,1,12202047
2021,5,145079637,0.700,1,12202053
2021,5,145079645,2.200,1,12202055
2021,5,145079655,0.900,1,12202057
2021,5,145079663,1.000,1,12202062
2021,5,145079595,7.100,1,12202046
2021,5,145079608,7.800,1,12202049
2021,11,145079608,0.800,1,12202050
2021,5,145079632,3.000,1,12202052
2021,5,145079670,7.300,1,12202065
2021,5,145079691,48.600,1,12202070
2021,5,145079699,2.100,1,12202074
2021,5,145079715,0.700,1,12202075
2021,5,145079743,1.700,1,12202078
2021,5,145079762,1.000,1,12202080
2021,5,145079671,1.800,1,12202066
2021,5,145079682,7.800,1,12202069
2021,5,145079771,8.200,1,12202081
2021,5,145079789,22.600,1,12202083
2021,5,147433904,5.000,1,12529000
2021,5,139725511,1.000,11,11412047
2021,12,139725615,1.000,11,11412060
2021,5,147433955,0.010,1,12529009
2021,5,147433837,13.300,1,12528992
2021,2,139725495,1.000,11,11412044
2021,5,147434302,4.100,1,12529055
2021,12,139725495,1.000,11,11412045
2021,5,139725611,1.000,11,11412058
2021,12,139725598,2.000,1,11412057
2021,5,139725669,0.001,1,11412068
2021,5,147434175,1.600,1,12529037
2021,5,147434234,0.700,1,12529048
2021,5,147434271,0.500,1,12529052
2021,5,147434403,0.900,1,12529072
2021,5,147434432,0.900,1,12529080
2021,5,147434455,4.800,1,12529085
2021,5,147434491,0.600,1,12529089
2021,5,147434552,2.600,1,12529102
2021,5,147434585,3.000,1,12529109
2021,12,139725682,1.001,1,11412070
2021,5,147434671,0.800,1,12529120
2021,5,147434691,1.000,1,12529124
2021,5,147434713,0.200,1,12529128
2021,2,139725802,1.000,11,11412092
2021,5,147434550,11.700,1,12529101
2021,5,147434565,17.300,1,12529104
2021,5,147434595,10.000,1,12529111
2021,8,139725802,5.000,9,11412093
2021,12,139726035,1.000,11,11412148
2021,5,147434700,10.400,1,12529125
2021,5,147434720,1.000,1,12529130
2021,12,139725905,0.001,1,11412117
2021,2,139725905,1.000,1,11412118
2021,12,139726311,1.000,11,11412229
2021,12,139726089,1.000,11,11412165
2021,5,147434731,10.800,1,12529132
2021,5,147434754,0.400,1,12529136
2021,2,140861903,1.000,1,11597858
2021,5,147434616,1.300,1,12529115
2021,5,147434702,0.800,1,12529126
2021,12,140862121,1.000,11,11597872
2021,5,147434742,10.500,1,12529134
2021,5,147434755,6.200,1,12529137
2021,5,147434767,1.600,1,12529139
2021,5,147434782,2.500,1,12529141
2021,5,147434836,0.400,1,12529151
2021,5,147434856,0.900,1,12529155
2021,5,147434888,2.000,1,12529161
2021,5,147434924,2.000,1,12529167
2021,12,142067632,1.000,11,11770782
2021,5,147434858,46.800,1,12529156
2021,5,147434884,0.600,1,12529160
2021,5,147434915,3.600,1,12529166
2021,5,147434955,0.600,1,12529171
2021,5,147434992,12.200,1,12529174
2021,5,147434790,4.200,1,12529145
2021,8,147434790,5.000,9,12529146
2021,5,147434809,31.800,1,12529148
2021,5,147434846,1.700,1,12529154
2021,5,147434810,1.100,1,12529149
2021,2,142856654,1.000,11,11884471
2021,11,143670854,1.000,11,12006961
2021,5,137097258,1.000,11,5784412
2021,12,145082209,1.000,11,12202408
2021,17,150194914,0.040,1,12906909
2021,5,137097254,5.000,1,8867605
2021,5,137097241,1.000,11,8953139
2021,17,137097230,1.000,1,5858616
2021,17,145082215,1.000,11,12202409
2021,5,150194946,0.230,1,12906918
2021,12,146097706,1.000,11,12347931
2021,5,137097228,1.000,3,8881434
2021,5,137097229,1.000,11,5814491
2021,16,137100219,0.333,3,5860256
2021,12,146097907,1.000,11,12347966
2021,5,137100220,1.000,11,8870679
2021,5,137097235,1.000,11,8977054
2021,5,137097234,1.000,11,5784429
2021,4,137100224,1.000,11,5860257
2021,12,147441548,1.000,11,12530081
2021,16,137097238,1.000,11,5781938
2021,5,138152466,1.000,3,11152488
2021,12,147441568,5.000,1,12530085
2021,5,138152504,3.000,1,11152494
2021,12,147441796,1.000,11,12530103
2021,5,138152369,1.000,11,11152476
2021,5,138152520,1.000,11,11152496
2021,5,150194995,1.000,11,12906928
2021,8,138152874,0.500,1,11152519
2021,5,138152706,0.009,3,11152507
2021,17,138153057,1.000,11,11152545
2021,5,139719209,1.000,11,11410995
2021,5,147441882,1.000,11,12530112
2021,5,139719239,0.009,1,11410997
2021,5,138153080,1.000,11,11152550
2021,8,139719270,1.000,11,11411000
2021,2,148166016,1.000,11,12631177
2021,5,138465537,2.000,9,11204907
2021,5,139719198,1.000,11,11410992
2021,17,139719284,0.020,3,11411002
2021,5,139719121,2.000,1,11410981
2021,17,139719285,1.000,11,11411003
2021,5,139719189,1.000,11,11410991
2021,5,139719199,0.050,1,11410993
2021,5,139719267,1.000,11,11410999
2021,5,139719346,1.000,11,11411016
2021,5,139719340,1.000,11,11411013
2021,5,142852699,1.000,11,11883859
2021,17,142852674,1.000,11,11883854
2021,17,150195027,1.000,11,12906934
2021,17,142852749,1.000,11,11883872
2021,16,142853613,0.005,3,11884001
2021,5,142852720,1.000,3,11883869
2021,5,138465485,0.500,3,11204906
2021,5,142852747,1.000,11,11883871
2021,16,137113988,6.000,9,5814614
2021,16,142852819,3.009,1,11883884
2021,5,137113988,15.750,4,5814615
2021,12,137114001,3.000,9,8983179
2021,12,148925279,1.000,1,12729890
2021,5,142852730,0.001,1,11883870
2021,5,142852750,1.005,1,11883873
2021,5,150195055,1.000,11,12906941
2021,1,148925237,0.100,1,12729880
2021,5,142852920,1.000,7,11883897
2021,5,142852772,3.000,1,11883878
2021,5,143665955,1.000,3,12006322
2021,5,143665971,1.001,1,12006323
2021,5,143666008,0.482,3,12006330
2021,12,148925237,0.100,1,12729881
2021,13,148925237,3.000,9,12729882
2021,5,138465657,1.000,3,11204916
2021,12,138465657,2.000,1,11204917
2021,12,138465730,1.000,1,11204921
2021,1,138465823,2.000,9,11204927
2021,2,138465875,1.000,1,11204930
2021,1,138465801,1.000,11,11204924
2021,5,143666258,1.000,1,12006361
2021,15,143666033,1.000,11,12006332
2021,16,138465801,2.000,9,11204925
2021,5,138465958,0.500,3,11204939
2021,5,143666132,1.000,1,12006350
2021,16,143666132,2.000,9,12006351
2021,5,142063577,3.000,3,11770222
2021,2,138466126,1.000,9,11204954
2021,8,143666208,1.000,11,12006358
2021,5,138466287,1.000,11,11204979
2021,8,138466287,1.000,11,11204980
2021,1,138466287,2.000,1,11204981
2021,12,138466325,1.000,1,11204989
2021,5,143666131,1.000,1,12006349
2021,13,148925429,2.000,9,12729909
2021,12,148925429,28.000,1,12729910
2021,12,139720787,5.000,1,11411218
2021,5,143666195,1.000,11,12006356
2021,5,143666309,1.000,3,12006366
2021,16,143666373,1.000,3,12006376
2021,16,143666405,940.000,5,12006380
2021,12,139720806,1.000,9,11411222
2021,12,139720982,1.000,11,11411235
2021,17,143666362,1.000,11,12006375
2021,5,143666438,2.000,9,12006382
2021,16,143666438,8.000,9,12006383
2021,5,142063331,1.000,9,11770200
2021,5,142854205,1.000,1,11884077
2021,16,145077566,149.400,1,12201758
2021,12,146093836,38.000,1,12347537
2021,5,143666466,1.000,1,12006386
2021,5,143666562,1.000,7,12006390
2021,2,146093836,1.000,9,12347538
2021,4,146093836,1.000,11,12347539
2021,4,140857494,1.000,1,11597311
2021,12,140857494,1.000,1,11597312
2021,12,140857633,1.000,9,11597330
2021,8,146091911,1.000,11,12347359
2021,8,147433361,1.000,1,12528952
2021,16,143666637,0.036,3,12006393
2021,5,146094227,1.000,9,12347547
2021,5,143666672,1.000,11,12006399
2021,5,143666704,1.000,7,12006402
2021,15,143666642,1.000,9,12006395
2021,5,143666629,2.000,1,12006392
2021,16,143666789,1.000,11,12006409
2021,5,143666791,1.000,11,12006410
2021,16,145077614,1.000,5,12201766
2021,5,145077618,1.001,1,12201767
2021,5,145077603,1.001,1,12201762
2021,5,145077604,1.000,7,12201763
2021,5,145077624,8.600,1,12201768
2021,16,145077636,1.000,11,12201769
2021,12,145077708,20.000,9,12201783
2021,16,145077708,5.000,7,12201784
2021,16,145077677,1.000,11,12201778
2021,5,146091873,1.000,1,12347355
2021,16,146091873,4.000,9,12347356
2021,5,145077703,1.000,11,12201782
2021,5,145077716,0.009,3,12201785
2021,5,145077733,0.482,3,12201790
2021,16,145077737,1.000,11,12201791
2021,5,145077730,0.001,1,12201788
2021,17,145077730,1.000,9,12201789
2021,5,145077739,1.000,11,12201792
2021,5,145077781,1.000,11,12201794
2021,13,145077811,29.000,9,12201796
2021,12,146094455,1.000,1,12347563
2021,12,146095247,1.000,1,12347630
2021,5,146092040,4.050,1,12347367
2021,8,148164763,1.000,11,12630959
2021,5,148164763,1.000,11,12630960
2021,5,146092198,1.000,11,12347383
2021,5,146095634,1.000,3,12347692
2021,16,146092229,1.000,11,12347386
2021,17,146092229,1.000,11,12347387
2021,12,147434122,3.000,1,12529031
2021,5,146092097,3.000,1,12347376
2021,13,146092105,1.000,7,12347377
2021,2,147434165,1.000,1,12529034
2021,13,148925422,1.000,9,12729907
2021,17,150194896,1.000,11,12906906
2021,5,148925522,4.000,3,12729924
2021,5,137109686,1.000,1,8927222
2021,16,146092498,1.000,1,12347408
2021,16,146092201,1.000,7,12347384
2021,5,146092221,1.000,3,12347385
2021,5,146092264,1.000,11,12347388
2021,5,137107059,0.100,1,8954258
2021,15,146092528,1.000,11,12347412
2021,16,146092283,0.050,3,12347390
2021,5,138471485,30.000,1,11205979
2021,5,146092348,831.000,1,12347394
2021,17,146092547,1.000,11,12347414
2021,5,146092467,3.000,1,12347403
2021,16,146092511,0.035,7,12347409
2021,5,138471575,4.000,1,11205987
2021,5,139753233,20.000,1,11417294
2021,5,147430170,1.000,11,12528649
2021,5,147430157,0.482,3,12528646
2021,5,148164684,1.000,11,12630954
2021,5,139753271,1.000,1,11417299
2021,5,139753315,14.000,1,11417306
2021,2,140881238,0.200,1,11600628
2021,5,147430202,10.000,1,12528652
2021,5,147430231,1.000,5,12528654
2021,5,147430258,1.000,11,12528655
2021,5,147430269,1.000,11,12528657
2021,5,140881335,1.000,1,11600641
2021,5,140881351,46.800,1,11600644
2021,5,147430163,1.000,3,12528647
2021,17,140881351,3.000,9,11600645
2021,5,146118376,1.000,1,12351115
2021,5,147430324,0.001,1,12528668
2021,5,147430284,1.000,1,12528660
2021,5,147430298,0.600,1,12528662
2021,5,147430309,1.000,11,12528663
2021,5,147430321,1.000,1,12528667
2021,5,147430355,1.000,11,12528671
2021,5,147430318,1.000,11,12528665
2021,5,147430332,1.000,11,12528670
2021,5,150194921,1.000,11,12906913
2021,5,146118549,0.100,1,12351136
2021,5,147430371,1.000,5,12528673
2021,5,147430331,0.001,1,12528669
2021,5,146118519,4.400,1,12351131
2021,16,146118519,6.000,9,12351132
2021,5,146118379,2.000,1,12351117
2021,5,146118525,15.200,1,12351134
2021,5,146118535,1.000,1,12351135
2021,5,146118410,0.060,1,12351123
2021,5,148178881,1.200,1,12632888
2021,12,137095750,1.000,9,5861658
2021,5,137095750,1.000,9,5861659
2021,5,137095764,0.500,9,9023413
2021,12,137100269,15.700,1,5845282
2021,5,137100269,18.700,1,5845283
2021,8,137100269,5.000,9,5845284
2021,8,135621689,1.000,9,10303605
2021,12,135621689,2.750,1,10303606
2021,8,137095764,1.000,9,9023414
2021,12,137095764,1.000,9,9023415
2021,12,137095769,1.000,9,5781003
2021,5,137095769,1.000,9,5781004
2021,12,137095821,1.000,1,5842956
2021,5,138152454,1.000,11,11152487
2021,8,138152477,137.000,9,11152489
2021,12,138152452,1.000,9,11152486
2021,12,135621727,4.000,3,7067030
2021,12,138152623,0.780,1,11152502
2021,12,135618100,0.500,1,10262361
2021,2,135621713,0.600,1,6915845
2021,8,150195872,64.000,9,12907038
2021,12,135618113,1.000,1,10713053
2021,12,137097287,3.900,1,8907274
2021,8,137100253,20.000,9,5826968
2021,5,137100253,3.000,1,5826969
2021,4,138152516,1.000,9,11152495
2021,12,138152631,1.000,9,11152503
2021,12,138152666,1.000,9,11152504
2021,5,138465054,1.000,1,11204840
2021,12,138465054,1.000,1,11204841
2021,4,138465151,1.000,9,11204858
2021,5,137097290,4.570,3,5787892
2021,12,138465151,1.000,9,11204859
2021,12,138465201,1.000,9,11204872
2021,7,138465263,2.000,9,11204884
2021,13,138465263,34.000,9,11204885
2021,5,139720640,2.000,1,11411202
2021,12,137097293,1.000,1,8897242
2021,12,137097294,0.800,1,5781140
2021,12,137100261,1.100,4,5861663
2021,12,139720640,100.900,1,11411203
2021,5,139720449,1.000,9,11411156
2021,4,139751435,0.400,1,11416946
2021,12,139751435,2.800,1,11416947
2021,12,139751476,3.900,4,11416952
2021,2,139751476,11.000,4,11416953
2021,8,139751476,200.000,9,11416954
2021,5,139720486,9.000,9,11411172
2021,7,139720511,16.000,9,11411176
2021,2,137100286,0.500,1,5857382
2021,12,139720511,1.000,1,11411177
2021,5,139720598,1.000,9,11411188
2021,7,139720598,61.000,9,11411189
2021,12,139720598,1.000,9,11411190
2021,5,139720727,3.000,9,11411214
2021,12,139751679,3.200,1,11416980
2021,12,139751697,0.700,1,11416987
2021,12,138176688,1.800,1,11156440
2021,14,139720727,4000.000,9,11411215
2021,5,140856304,2.000,1,11597198
2021,1,140856256,1.000,11,11597194
2021,12,140856196,1.000,9,11597189
2021,12,140856238,1.000,1,11597192
2021,4,140856525,2.230,9,11597222
2021,5,140856525,15.690,9,11597223
2021,5,140856320,1.000,11,11597200
2021,5,140856327,0.100,3,11597204
2021,5,140856337,1.000,9,11597206
2021,2,140856322,1.000,9,11597201
2021,12,140856322,1.000,9,11597202
2021,12,140856324,1.000,1,11597203
2021,5,140856368,1.000,1,11597208
2021,12,140856368,1.000,1,11597209
2021,4,143667448,1.000,9,12006459
2021,12,139751709,11.100,1,11416991
2021,12,143667448,1.000,9,12006460
2021,2,143667457,1.000,1,12006462
2021,7,143667457,11.710,1,12006463
2021,8,143667457,4.000,9,12006464
2021,12,143667518,1.000,9,12006475
2021,4,143667638,1.500,1,12006486
2021,4,143667662,1.000,9,12006489
2021,12,139751619,0.900,1,11416972
2021,12,139751631,0.500,1,11416973
2021,12,138176652,3.200,1,11156438
2021,1,139751662,2.300,1,11416976
2021,12,143667662,1.000,9,12006490
2021,12,143667747,1.000,9,12006498
2021,8,139751600,10.000,9,11416969
2021,12,139751252,28.000,9,11416921
2021,12,139751252,0.500,1,11416922
2021,5,139751252,3.000,1,11416923
2021,12,139751947,8.000,1,11417035
2021,8,143667644,33.000,9,12006487
2021,12,143667644,1.000,9,12006488
2021,4,143667665,1.000,1,12006491
2021,2,139751786,0.500,1,11417007
2021,5,139751786,0.500,1,11417008
2021,12,139751763,9.800,1,11417003
2021,1,141112455,16.900,1,11632784
2021,12,141112455,86.000,9,11632785
2021,4,143667708,1.000,9,12006495
2021,8,139751260,24.100,1,11416927
2021,12,139751260,4.300,1,11416928
2021,12,139751738,0.500,1,11416997
2021,12,139751280,11.500,1,11416930
2021,12,143667708,1.000,9,12006496
2021,12,143668340,0.100,7,12006558
2021,12,143667849,5.340,1,12006513
2021,12,141112496,1.800,1,11632798
2021,2,141112496,1.400,1,11632799
2021,5,141112496,4.600,1,11632800
2021,12,141112533,33.000,1,11632813
2021,5,141112533,16.000,1,11632814
2021,12,141112546,511.292,1,11632816
2021,11,141112546,10.100,1,11632817
2021,5,141112546,8.600,1,11632818
2021,12,141112472,0.500,1,11632790
2021,12,141112488,0.300,1,11632793
2021,12,141112510,0.900,1,11632806
2021,12,141112513,14.400,1,11632808
2021,8,141112513,6.000,9,11632809
2021,12,140878973,0.600,1,11600326
2021,5,141111945,41.000,1,11632686
2021,12,141112578,0.500,1,11632833
2021,12,143668071,2.000,1,12006535
2021,5,143668201,5.460,3,12006541
2021,12,141112561,5.000,1,11632824
2021,2,141112567,0.300,1,11632825
2021,12,141112577,5.400,1,11632832
2021,12,141112617,14.700,1,11632844
2021,8,141112617,5.500,9,11632845
2021,12,141112655,0.700,1,11632852
2021,12,141112684,1.500,1,11632862
2021,12,141112724,1.600,1,11632871
2021,1,147469926,1.100,1,12533736
2021,15,143668320,42.000,9,12006550
2021,12,143668326,1.600,1,12006551
2021,2,143668472,1.000,9,12006572
2021,5,143668631,46.600,1,12006605
2021,12,147469843,0.500,1,12533703
2021,5,147469843,4.500,1,12533704
2021,8,147469843,2.000,9,12533705
2021,12,147469860,7.570,3,12533712
2021,5,147469860,5.200,1,12533713
2021,5,143668493,57.000,1,12006581
2021,12,143668493,30.000,1,12006582
2021,14,143668493,15.000,9,12006583
2021,12,143668574,1.000,9,12006596
2021,1,143668602,1.000,9,12006601
2021,12,147469899,4.600,1,12533728
2021,12,143668602,1.000,9,12006602
2021,2,143668658,1.000,9,12006608
2021,4,143668658,1.000,9,12006609
2021,5,143668658,1.000,9,12006610
2021,5,143668687,1.000,1,12006617
2021,12,147469925,5.000,1,12533735
2021,12,143668687,1.000,1,12006618
2021,15,143668687,7.000,9,12006619
2021,12,143668715,1.000,9,12006627
2021,12,143668675,4.000,9,12006615
2021,12,143668670,1.000,1,12006612
2021,12,147469939,13.400,1,12533741
2021,5,147469939,52.300,1,12533742
2021,12,147469962,4.900,1,12533754
2021,12,147469984,2.500,2,12533770
2021,2,148925449,1.000,11,12729914
2021,12,142873803,1.000,1,11886807
2021,12,143668946,1.000,9,12006666
2021,12,147470014,0.700,1,12533782
2021,1,148925134,1.000,1,12729869
2021,12,147469945,4.800,1,12533748
2021,12,147469967,0.020,1,12533757
2021,2,147469988,0.500,1,12533774
2021,15,147469988,1.300,1,12533775
2021,2,147470005,1.200,1,12533777
2021,5,147470005,2.400,1,12533778
2021,8,147470005,6.100,1,12533779
2021,8,148925134,1.000,9,12729870
2021,12,148925515,1.000,1,12729923
2021,12,148925653,1.000,9,12729946
2021,17,148925631,1.000,11,12729938
2021,5,147469844,132.000,1,12533706
2021,4,148925511,1.000,9,12729921
2021,2,147469888,18.300,1,12533721
2021,12,148925511,1.000,9,12729922
