data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2021,44577540,,51
2021,44577547,,51
2021,44890665,,51
2021,44890666,,51
2021,44890643,,51
2021,44890673,,51
2021,44890715,,51
2021,44890701,,51
2021,45303104,,3
2021,45303105,,3
2021,44890700,,51
2021,44890705,,52
2021,44890702,,51
2021,44890720,,51
2021,44890723,,51
2021,44890729,,51
2021,44890732,,51
2021,44890733,,51
2021,46196598,,51
2021,42881094,,51
2021,44890739,,51
2021,44890831,,52
2021,44890724,,51
2021,44890726,,51
2021,44890734,,51
2021,44890735,,51
2021,44890740,,51
2021,44890727,,51
2021,44890745,,51
2021,44890835,,51
2021,44890741,,51
2021,44890744,,51
2021,44890751,,52
2021,44890755,,53
2021,44890767,,51
2021,44890785,,51
2021,44890773,,51
2021,44890774,,51
2021,44890789,,51
2021,44890788,,51
2021,44890801,,51
2021,45540498,,51
2021,44890779,,51
2021,44890783,,52
2021,44890849,,3
2021,44890800,,51
2021,44890836,,51
2021,42881095,,51
2021,44582490,,51
2021,45303109,,51
2021,45303110,,51
2021,45303103,,51
2021,45540471,,51
2021,45303111,,51
2021,45303112,,51
2021,45303113,,51
2021,45303118,,51
2021,45303123,,51
2021,45303128,,51
2021,45303116,,51
2021,42881107,,51
2021,45303132,,51
2021,45303125,,51
2021,45303126,,51
2021,45303131,,51
2021,45303134,,51
2021,42881112,,51
2021,42344132,,51
2021,45303140,,51
2021,42344111,,51
2021,42881145,,51
2021,42881146,,51
2021,42881147,,51
2021,43236498,,51
2021,45540525,,51
2021,45303151,,51
2021,44582514,,51
2021,45540487,,51
2021,41491031,,51
2021,45303136,,51
2021,45303137,,51
2021,45303149,,51
2021,45303153,,51
2021,45303160,,1
2021,45303160,,52
2021,45303159,,3
2021,45540489,,51
2021,45540490,,51
2021,45540494,,51
2021,45303181,,3
2021,45540530,,51
2021,41491028,,51
2021,41489288,,51
2021,45540539,,51
2021,45540540,,51
2021,42881174,,51
2021,42881184,,51
2021,44127896,,51
2021,43622082,,51
2021,43876142,,51
2021,44127870,,51
2021,45776093,,51
2021,46196621,,51
2021,46196622,,51
2021,42344119,,51
2021,42881128,,51
2021,44582529,,51
2021,41995638,,3
2021,43236522,,51
2021,45776079,,51
2021,44896012,,51
2021,45776127,,51
2021,41491050,,51
2021,42344117,,51
2021,42881144,,51
2021,43236573,,51
2021,42881185,,51
2021,43622115,,51
2021,43622116,,51
2021,43622135,,51
2021,44582579,,51
2021,44582563,,51
2021,44896038,,51
2021,41491051,,51
2021,42344135,,51
2021,43622153,,51
2021,43622154,,51
2021,44127877,,51
2021,44127889,,51
2021,41491429,,52
2021,41494656,,51
2021,41995791,,51
2021,41995789,,51
2021,41995785,,51
2021,41494669,,51
2021,41491442,,51
2021,41494671,,51
2021,41494675,,51
2021,41494674,,51
2021,41494679,,51
2021,41494685,,51
2021,41494687,,51
2021,41494689,,51
2021,41491460,,51
2021,41494693,,51
2021,41995784,,51
2021,41494699,,51
2021,41491473,,51
2021,41494703,,51
2021,41491477,,51
2021,42873689,,51
2021,41993352,,3
2021,41993352,,52
2021,41993353,,51
2021,41995793,,52
2021,41995793,,53
2021,41995798,,51
2021,41995800,,51
2021,41995807,,52
2021,41993365,,51
2021,41492964,,51
2021,41995813,,51
2021,41995816,,3
2021,41993370,,51
2021,41995810,,51
2021,41492996,,51
2021,41492966,,51
2021,41993375,,51
2021,41496270,,51
2021,41993377,,51
2021,41993379,,51
2021,41996336,,51
2021,41993821,,51
2021,41993382,,51
2021,41993381,,51
2021,41995817,,51
2021,42873646,,51
2021,41993383,,51
2021,41995822,,51
2021,41496274,,51
2021,41995821,,51
2021,41492999,,51
2021,41995826,,51
2021,41493001,,51
2021,42873660,,51
2021,42338939,,52
2021,41496280,,51
2021,41493002,,51
2021,42338911,,51
2021,42873686,,51
2021,41996327,,51
2021,41993822,,51
2021,41493003,,51
2021,42338931,,51
2021,42338948,,51
2021,42338958,,51
2021,42339008,,51
2021,42338917,,51
2021,41493004,,51
2021,42338966,,51
2021,41496275,,3
2021,41993811,,51
2021,41993812,,51
2021,41993820,,51
2021,41993814,,51
2021,42338975,,51
2021,41996328,,51
2021,42338941,,51
2021,42338962,,52
2021,42873650,,51
2021,41996329,,51
2021,41996331,,51
2021,42339001,,51
2021,42873665,,51
2021,42338982,,51
2021,41996332,,51
2021,42338983,,51
2021,42873676,,51
2021,42873719,,3
2021,41993818,,3
2021,42882765,,51
2021,42873698,,51
2021,41996335,,51
2021,42882774,,51
2021,42873741,,51
2021,41996337,,51
2021,42882819,,51
2021,42873742,,51
2021,42873702,,51
2021,42345254,,51
2021,41996338,,51
2021,41996339,,51
2021,42882827,,51
2021,42882828,,5
2021,42873731,,3
2021,42882803,,51
2021,42882807,,51
2021,42345247,,51
2021,42873737,,51
2021,42345220,,51
2021,42873701,,51
2021,42345260,,52
2021,42873746,,51
2021,42882812,,51
2021,42873736,,3
2021,42873765,,51
2021,42873727,,51
2021,42873752,,51
2021,42345206,,51
2021,42882822,,52
2021,42882799,,51
2021,42882728,,51
2021,42873788,,51
2021,42882735,,51
2021,42882837,,3
2021,42882887,,51
2021,42882888,,51
2021,42873760,,51
2021,42873772,,51
2021,42873773,,51
2021,42873806,,52
2021,45776415,,51
2021,42873777,,51
2021,42882848,,51
2021,42882830,,1
2021,42882733,,51
2021,42873791,,51
2021,42873764,,51
2021,42873781,,51
2021,42873805,,53
2021,44578334,,51
2021,42882843,,51
2021,42445031,,51
2021,43317246,,3
2021,43317246,,5
2021,44578335,,51
2021,42873836,,51
2021,42873837,,51
2021,42873838,,51
2021,44124382,,51
2021,42882846,,51
2021,42882734,,51
2021,42882860,,51
2021,42882835,,51
2021,42882739,,51
2021,42882878,,51
2021,42873864,,51
2021,42873818,,51
2021,42882889,,51
2021,42873826,,51
2021,42873841,,51
2021,42873817,,51
2021,42882852,,51
2021,42882853,,51
2021,42873869,,51
2021,42873859,,51
2021,42882855,,51
2021,43317262,,51
2021,42873882,,3
2021,42873898,,51
2021,42873851,,3
2021,42873873,,51
2021,42873857,,51
2021,42873991,,51
2021,42873918,,3
2021,42882883,,51
2021,42882880,,51
2021,42882760,,51
2021,42873918,,5
2021,42873949,,51
2021,43232043,,51
2021,42882884,,51
2021,42882763,,51
2021,42882864,,51
2021,42882886,,51
2021,43317294,,51
2021,43317256,,51
2021,43317258,,51
2021,43232027,,51
2021,42882750,,51
2021,43317274,,51
2021,43317416,,51
2021,43317276,,51
2021,43317094,,51
2021,43317087,,51
2021,43317092,,51
2021,43317317,,51
2021,44578278,,51
2021,43232087,,51
2021,43232024,,51
2021,43232025,,51
2021,43232031,,51
2021,43237536,,51
2021,43237490,,51
2021,43232078,,51
2021,43232022,,51
2021,43237505,,51
2021,43232085,,51
2021,43237513,,51
2021,43237527,,51
2021,43232091,,51
2021,43237548,,3
2021,43237580,,51
2021,43232101,,51
2021,43317301,,52
2021,43232076,,51
2021,43317306,,51
2021,43317315,,51
2021,43317316,,51
2021,43232114,,51
2021,43237485,,51
2021,43317320,,51
2021,43317329,,51
2021,43317343,,51
2021,43237532,,51
2021,43232088,,51
2021,43237546,,51
2021,43237553,,51
2021,43237566,,51
2021,43317375,,51
2021,43232103,,51
2021,43232111,,51
2021,43232115,,51
2021,43232143,,51
2021,43232121,,51
2021,43232172,,51
2021,45313759,,51
2021,43232200,,3
2021,45313788,,51
2021,43232195,,51
2021,43623199,,51
2021,43623219,,51
2021,43232193,,51
2021,43623193,,51
2021,45313811,,51
2021,45313825,,51
2021,43619176,,51
2021,43876859,,51
2021,43876864,,51
2021,43876865,,51
2021,43876866,,51
2021,43876861,,3
2021,43232237,,52
2021,45313806,,51
2021,45313807,,51
2021,45313828,,51
2021,45313833,,51
2021,43619175,,51
2021,45313760,,51
2021,43876851,,51
2021,43876872,,51
2021,43619179,,51
2021,43619181,,51
2021,43871756,,51
2021,43619196,,51
2021,43876941,,51
2021,43876958,,51
2021,43619236,,51
2021,43619248,,51
2021,43619246,,51
2021,44128876,,51
2021,43619279,,51
2021,43619270,,51
2021,44128875,,51
2021,45313868,,51
2021,45313869,,51
2021,43619271,,51
2021,43619320,,51
2021,43619274,,51
2021,45313803,,51
2021,44128887,,51
2021,44128897,,51
2021,43619299,,52
2021,43619306,,51
2021,44128848,,51
2021,43619269,,51
2021,43619277,,51
2021,43619278,,51
2021,43619353,,51
2021,43619280,,51
2021,44128914,,51
2021,44128938,,51
2021,44128939,,51
2021,43619294,,51
2021,43619295,,51
2021,43871755,,51
2021,43619355,,51
2021,43871687,,51
2021,43619328,,51
2021,44583143,,51
2021,43619343,,51
2021,45313893,,3
2021,45313894,,3
2021,44583174,,51
2021,43619326,,51
2021,45313826,,51
2021,45313834,,51
2021,43619340,,51
2021,43619341,,51
2021,43871765,,51
2021,43871737,,51
2021,43871733,,3
2021,44583173,,51
2021,45313842,,51
2021,43871743,,51
2021,43871738,,51
2021,43871806,,51
2021,45305749,,51
2021,45313850,,51
2021,45313851,,51
2021,44892146,,51
2021,43871719,,51
2021,45305772,,51
2021,43871742,,51
2021,43871748,,51
2021,43871762,,51
2021,44578312,,51
2021,43871797,,51
2021,43871803,,51
2021,45540906,,51
2021,43871784,,51
2021,43871787,,51
2021,43871779,,51
2021,43871812,,51
2021,43871818,,51
2021,43871791,,51
2021,43871773,,51
2021,43871790,,51
2021,45305784,,51
2021,44583259,,51
2021,45305785,,51
2021,44578320,,51
2021,43871845,,51
2021,45313809,,3
2021,44124403,,51
2021,44583180,,51
2021,45313823,,51
2021,44124410,,51
2021,44124413,,51
2021,44124455,,51
2021,44892150,,51
2021,44124415,,51
2021,44124424,,51
2021,44583202,,51
2021,44583206,,51
2021,45313758,,51
2021,44124431,,51
2021,46197859,,51
2021,45313846,,51
2021,45313847,,51
2021,44583243,,51
2021,44124447,,51
2021,44124429,,51
2021,44583256,,51
2021,44124407,,51
2021,44124453,,51
2021,44124473,,51
2021,44124472,,51
2021,44124479,,51
2021,44583212,,3
2021,45313859,,51
2021,44124461,,51
2021,45313772,,51
2021,45313773,,51
2021,44124462,,51
2021,45305783,,51
2021,44124474,,51
2021,45313838,,3
2021,45313839,,51
2021,44124486,,51
2021,44124497,,51
2021,44124514,,51
2021,44124470,,51
2021,44124528,,51
2021,44583225,,51
2021,44583226,,51
2021,44892179,,51
2021,44578337,,51
2021,44583258,,51
2021,44578348,,51
2021,44578357,,51
2021,44578311,,51
2021,44578330,,51
2021,44578336,,52
2021,45776640,,51
2021,44578362,,51
2021,44578377,,51
2021,44892197,,51
2021,45305804,,51
2021,44578373,,51
2021,45313849,,51
2021,44578379,,3
2021,45305816,,51
2021,44578410,,51
2021,45313784,,51
2021,44578429,,1
2021,44578429,,7
2021,44578430,,3
2021,44578430,,7
2021,44578445,,51
2021,45313857,,51
2021,44578408,,51
2021,44578417,,51
2021,44578458,,51
2021,45305782,,3
2021,44578459,,51
2021,44892245,,51
2021,44578466,,51
2021,44578491,,51
2021,44892191,,51
2021,44892212,,51
2021,45313885,,51
2021,45313886,,51
2021,45313888,,51
2021,44892218,,51
2021,44892287,,51
2021,44892216,,52
2021,44892229,,51
2021,45305909,,51
2021,45305842,,51
2021,45313845,,1
2021,45305843,,51
2021,45305844,,51
2021,44892294,,51
2021,44892297,,51
2021,45313866,,51
2021,44892266,,51
2021,45305916,,51
2021,44892272,,51
2021,44892288,,51
2021,45776529,,51
2021,45540822,,51
2021,44892286,,51
2021,45776484,,51
2021,44892299,,51
2021,44892300,,51
2021,44892301,,51
2021,44892302,,51
2021,44892303,,51
2021,44892304,,51
2021,44892305,,51
2021,45305829,,51
2021,45313876,,51
2021,45313878,,51
2021,45305857,,3
2021,45305866,,51
2021,45305851,,51
2021,45313871,,51
2021,45313873,,51
2021,45313874,,51
2021,45313793,,51
2021,45305860,,51
2021,45305922,,51
2021,45313902,,51
2021,45313934,,51
2021,45305923,,51
2021,45305933,,51
2021,45305912,,51
2021,45305930,,51
2021,45305978,,51
2021,45305919,,51
2021,45305935,,51
2021,45305945,,51
2021,45305946,,51
2021,45305981,,51
2021,45306002,,51
2021,45305996,,51
2021,45540895,,51
2021,45306026,,51
2021,46197890,,51
2021,45776639,,51
2021,41491481,,51
2021,44891255,,51
2021,41997020,,51
2021,41994504,,51
2021,43238423,,51
2021,43238451,,51
2021,43238460,,51
2021,43238436,,51
2021,43238440,,51
2021,43238449,,51
2021,43238394,,51
2021,43238410,,51
2021,43238418,,51
2021,43238417,,51
2021,43238433,,51
2021,43238444,,3
2021,43238459,,51
2021,43877479,,51
2021,44584087,,51
2021,44584079,,51
2021,45315373,,51
2021,42343974,,51
2021,44895926,,51
2021,44895927,,51
2021,44895933,,51
2021,44895949,,51
2021,45311476,,51
2021,44895872,,51
2021,44895883,,51
2021,44895892,,51
2021,44895875,,51
2021,44895890,,51
2021,44895900,,51
2021,44895918,,51
2021,44895919,,51
2021,44895947,,51
2021,44895954,,51
2021,44895968,,51
2021,44895950,,51
2021,44895958,,51
2021,44895959,,51
2021,44895960,,51
2021,44895973,,51
2021,44895977,,51
2021,44895885,,51
2021,44895880,,3
2021,44895880,,5
2021,44895896,,51
2021,44895908,,51
2021,44895920,,51
2021,44895974,,51
2021,44895912,,51
2021,44895924,,3
2021,44895940,,51
2021,44895955,,51
2021,44895956,,51
2021,44895963,,51
2021,44895964,,51
2021,44895898,,3
2021,45311488,,51
2021,44895972,,51
2021,44895953,,51
2021,44895915,,51
2021,44895965,,51
2021,44895966,,51
2021,44895986,,51
2021,44895998,,51
2021,44896006,,51
2021,44896014,,51
2021,45311491,,51
2021,44896036,,51
2021,44895970,,51
2021,44895971,,3
2021,44895989,,51
2021,44895990,,51
2021,45311503,,51
2021,45311504,,51
2021,42001469,,51
2021,41999295,,51
2021,42001472,,51
2021,42001468,,51
2021,42001473,,51
2021,42001471,,51
2021,41999296,,51
2021,42001470,,51
2021,41999297,,51
2021,41999298,,51
2021,42001474,,51
2021,45303703,,51
2021,41999300,,51
2021,43230834,,51
2021,42443703,,51
2021,41999305,,51
2021,41999306,,51
2021,41999304,,3
2021,42443706,,51
2021,42443658,,51
2021,42443664,,51
2021,42443665,,51
2021,42443672,,51
2021,42443676,,51
2021,42443656,,51
2021,41999308,,1
2021,41999310,,51
2021,41999309,,51
2021,42001480,,51
2021,42001478,,51
2021,41999316,,51
2021,41999311,,51
2021,41999313,,51
2021,43236121,,51
2021,42001481,,51
2021,42001482,,51
2021,43236124,,51
2021,43236137,,51
2021,43236153,,51
2021,41999315,,51
2021,41999314,,51
2021,42443680,,51
2021,43236213,,51
2021,42443704,,51
2021,43236225,,51
2021,43236226,,51
2021,41999325,,51
2021,41999324,,51
2021,42001486,,51
2021,44891261,,51
2021,44891262,,51
2021,41999328,,51
2021,42443716,,3
2021,43236173,,51
2021,41999326,,3
2021,41999329,,51
2021,41999330,,51
2021,43236233,,3
2021,42001488,,51
2021,41999331,,51
2021,42001490,,51
2021,43236207,,51
2021,41999332,,51
2021,41999335,,51
2021,42001492,,51
2021,43236215,,51
2021,43236252,,51
2021,42001491,,51
2021,42001493,,3
2021,42001494,,51
2021,43236273,,51
2021,41999336,,52
2021,42443713,,51
2021,43236209,,51
2021,43236240,,51
2021,41999337,,51
2021,41999339,,51
2021,43236248,,51
2021,41999340,,51
2021,43870924,,51
2021,42001495,,51
2021,42001496,,51
2021,42001497,,51
2021,42001498,,51
2021,41999343,,51
2021,42443693,,51
2021,42001500,,51
2021,41999341,,51
2021,43236257,,51
2021,41999342,,51
2021,42443701,,51
2021,42443728,,51
2021,42443729,,51
2021,42443730,,51
2021,44123677,,51
2021,43236276,,51
2021,43236312,,51
2021,44123678,,51
2021,42443722,,51
2021,43317187,,51
2021,43317194,,51
2021,43317195,,51
2021,43317206,,51
2021,43317196,,51
2021,43317176,,51
2021,43870939,,51
2021,41999347,,51
2021,42443721,,51
2021,43870894,,51
2021,42443732,,51
2021,41286347,,3
2021,42443747,,51
2021,43621893,,1
2021,45773595,,51
2021,45773580,,51
2021,43621808,,51
2021,45773581,,51
2021,42443744,,51
2021,42443745,,51
2021,42443757,,51
2021,42443753,,51
2021,42443758,,51
2021,43621841,,51
2021,42443779,,51
2021,43870909,,51
2021,44891274,,51
2021,42443748,,51
2021,42443752,,51
2021,43621866,,51
2021,42443756,,51
2021,42443770,,51
2021,42443762,,51
2021,41503134,,51
2021,41503135,,51
2021,41503136,,51
2021,45303690,,51
2021,42443780,,51
2021,43621920,,51
2021,42443793,,51
2021,42443760,,51
2021,43621919,,51
2021,41503121,,51
2021,43230832,,51
2021,42443775,,51
2021,42443761,,51
2021,42443766,,51
2021,42443790,,51
2021,42443797,,51
2021,42443798,,51
2021,42443768,,51
2021,43621903,,51
2021,43621904,,51
2021,43621934,,51
2021,45773588,,1
2021,43618059,,51
2021,42872352,,51
2021,45303699,,51
2021,44127559,,51
2021,45303700,,51
2021,45303701,,51
2021,42443810,,1
2021,43621963,,51
2021,42443833,,51
2021,42443834,,51
2021,43618073,,51
2021,43875816,,51
2021,43618074,,51
2021,42443808,,51
2021,42443812,,51
2021,42443814,,51
2021,42443818,,51
2021,42443820,,51
2021,42443815,,51
2021,42872361,,51
2021,42443816,,51
2021,42443838,,51
2021,43875815,,51
2021,43875821,,51
2021,45303680,,51
2021,42443840,,51
2021,42443849,,51
2021,42443821,,51
2021,43875838,,51
2021,42872374,,51
2021,42443894,,51
2021,42443880,,51
2021,43875879,,51
2021,43875833,,51
2021,42443865,,51
2021,42443866,,51
2021,42443940,,51
2021,42443879,,3
2021,43875895,,51
2021,42443905,,3
2021,42443920,,51
2021,42443923,,51
2021,42443896,,51
2021,42443897,,51
2021,42443922,,51
2021,42443926,,51
