data_year,weapon_id,offense_id,nibrs_weapon_id
2021,41,174326308,
2021,38,170297079,
2021,39,172445164,
2021,39,174326076,
2021,41,175664763,
2021,3,179420790,
2021,7,179420853,
2021,41,161710094,
2021,41,161712368,
2021,41,161712380,
2021,41,163706863,
2021,41,163703545,
2021,3,163706867,
2021,38,165090192,
2021,41,167189018,
2021,31,167188929,
2021,41,167189034,
2021,41,167189057,
2021,41,168694270,
2021,41,170297086,
2021,41,170297157,
2021,3,170296974,
2021,41,172445382,
2021,38,175665002,
2021,3,165090239,
2021,42,167188927,
2021,41,167188842,
2021,3,170297166,
2021,42,172445594,
2021,41,172445401,
2021,41,172445529,
2021,21,174326281,
2021,3,163704154,
2021,41,161713647,
2021,41,161713643,
2021,38,161716394,
2021,38,161716413,
2021,41,163707389,
2021,38,163704146,
2021,3,161716415,
2021,38,161716434,
2021,41,161713691,
2021,41,163707323,
2021,38,161713717,
2021,1,161716447,
2021,41,161716459,
2021,31,161716458,
2021,41,163704177,
2021,21,161713746,
2021,41,161716469,
2021,41,163704178,
2021,41,161716477,
2021,39,161713745,
2021,41,161713758,
2021,41,161713762,
2021,41,163707411,
2021,41,161713763,
2021,41,161713773,
2021,38,167158338,
2021,41,163707404,
2021,3,163707447,
2021,41,163707402,
2021,38,163704198,
2021,38,163704207,
2021,41,163707440,
2021,38,163704230,
2021,41,165067482,
2021,38,163704297,
2021,41,165067292,
2021,38,163704332,
2021,38,163704300,
2021,41,163704303,
2021,3,163707549,
2021,41,163704348,
2021,42,163707540,
2021,39,165067431,
2021,41,163704318,
2021,38,163704319,
2021,38,163707529,
2021,41,163707528,
2021,41,163707564,
2021,38,163704341,
2021,38,163707542,
2021,41,163707550,
2021,38,163704376,
2021,38,163704374,
2021,42,163707577,
2021,41,165067661,
2021,41,165067865,
2021,41,165067538,
2021,41,165067662,
2021,41,165067675,
2021,1,165067698,
2021,41,165067729,
2021,3,165067785,
2021,41,165067845,
2021,41,165067977,
2021,41,165068169,
2021,42,167158401,
2021,42,165068000,
2021,41,165068226,
2021,41,165067987,
2021,41,165068119,
2021,41,165068112,
2021,41,165067956,
2021,41,165068002,
2021,32,165068062,
2021,41,165068028,
2021,38,165068101,
2021,41,167158385,
2021,38,167158441,
2021,38,165068309,
2021,3,167158474,
2021,38,167158516,
2021,42,167158549,
2021,38,167158241,
2021,41,167158281,
2021,1,167158628,
2021,41,167158245,
2021,41,167158312,
2021,38,167158342,
2021,38,167158376,
2021,41,167158455,
2021,38,167158421,
2021,38,167158572,
2021,38,167158619,
2021,1,167158567,
2021,42,167158556,
2021,41,167158578,
2021,41,167158679,
2021,41,167158724,
2021,41,167158529,
2021,41,167158615,
2021,41,167158744,
2021,41,167158889,
2021,38,167158765,
2021,3,167158813,
2021,3,167158897,
2021,41,167158941,
2021,41,167158651,
2021,41,167158819,
2021,41,167158820,
2021,37,167158691,
2021,41,167158768,
2021,41,167158799,
2021,31,167158886,
2021,32,167158886,
2021,39,167158881,
2021,41,167158970,
2021,38,167158800,
2021,41,161777905,
2021,41,161781958,
2021,32,161781933,
2021,42,165062985,
2021,41,165062745,
2021,41,165062746,
2021,42,165062815,
2021,1,165062852,
2021,3,165063049,
2021,41,167158830,
2021,41,167158857,
2021,38,174303353,
2021,41,167158809,
2021,41,167158921,
2021,38,167158998,
2021,41,167159007,
2021,41,167158901,
2021,41,167159145,
2021,3,167159213,
2021,38,167159082,
2021,41,167158991,
2021,1,167159237,
2021,41,167159129,
2021,41,167159224,
2021,41,167159335,
2021,41,167152325,
2021,38,167159364,
2021,3,167159726,
2021,41,167152171,
2021,41,167152258,
2021,41,167159922,
2021,41,167159398,
2021,41,167152684,
2021,41,167159429,
2021,41,167159580,
2021,1,167159177,
2021,21,167159509,
2021,38,167159509,
2021,3,167159646,
2021,41,168673425,
2021,41,168673568,
2021,4,168673641,
2021,38,168673480,
2021,39,168673661,
2021,41,168673746,
2021,42,168673679,
2021,3,168673383,
2021,21,168673472,
2021,41,168673473,
2021,42,170282596,
2021,41,168673496,
2021,41,168673463,
2021,41,168673628,
2021,41,168673721,
2021,3,168673766,
2021,41,168673767,
2021,21,168673810,
2021,42,168673875,
2021,3,168673909,
2021,41,168673955,
2021,41,168673690,
2021,41,168673691,
2021,41,168673792,
2021,41,168673831,
2021,42,168673868,
2021,3,171333621,
2021,41,168668368,
2021,1,170278147,
2021,41,171330446,
2021,42,171330484,
2021,41,171330596,
2021,41,171330631,
2021,42,170282552,
2021,3,172424616,
2021,41,172424592,
2021,3,172424711,
2021,41,174300630,
2021,9,174300546,
2021,41,174300557,
2021,41,177434322,
2021,41,177434463,
2021,9,168674197,
2021,41,177435044,
2021,42,177435209,
2021,3,177435231,
2021,41,168673813,
2021,41,168674041,
2021,42,177435147,
2021,21,168674103,
2021,38,168673903,
2021,3,177435349,
2021,38,168673939,
2021,41,168673985,
2021,41,168673884,
2021,3,168673913,
2021,42,168674259,
2021,42,177435388,
2021,3,168674319,
2021,32,168674381,
2021,37,168674382,
2021,42,168673932,
2021,41,168674053,
2021,41,168674165,
2021,41,168674275,
2021,41,168674313,
2021,42,168674179,
2021,41,170282700,
2021,3,171333664,
2021,41,170282785,
2021,42,170282640,
2021,31,170282791,
2021,41,170282792,
2021,41,170283080,
2021,21,170283125,
2021,41,170282885,
2021,41,170283067,
2021,3,170283124,
2021,41,172427459,
2021,41,170283065,
2021,41,170283189,
2021,38,170283219,
2021,41,170283187,
2021,41,170283404,
2021,41,170283201,
2021,41,170283306,
2021,41,170283185,
2021,38,170283213,
2021,38,170283601,
2021,41,170283223,
2021,39,170283255,
2021,41,170283448,
2021,39,170283489,
2021,3,170283518,
2021,31,171333810,
2021,41,170283582,
2021,1,170283641,
2021,41,170283459,
2021,5,170283589,
2021,41,170283447,
2021,41,170283526,
2021,3,171333873,
2021,41,171333725,
2021,41,171333532,
2021,41,163705989,
2021,38,163705960,
2021,38,163705959,
2021,41,171333576,
2021,41,163709075,
2021,3,171333699,
2021,38,170283627,
2021,41,163705948,
2021,38,171333548,
2021,41,163709160,
2021,21,163705953,
2021,41,163709086,
2021,38,165061817,
2021,41,165061818,
2021,41,171333727,
2021,38,163709088,
2021,41,171333757,
2021,41,163709090,
2021,41,171334180,
2021,9,163705968,
2021,38,163709095,
2021,41,170283512,
2021,41,163705963,
2021,41,171334264,
2021,41,163709093,
2021,41,175646580,
2021,38,163705965,
2021,41,163709092,
2021,41,175646581,
2021,32,171333639,
2021,38,165061701,
2021,41,171333679,
2021,21,163709094,
2021,41,171333821,
2021,21,165061908,
2021,42,174303227,
2021,3,165061969,
2021,42,174303228,
2021,1,177444084,
2021,21,165062035,
2021,41,165062098,
2021,41,165062138,
2021,38,165062190,
2021,21,165061961,
2021,41,165061986,
2021,42,171334055,
2021,21,165062010,
2021,21,165062036,
2021,38,165062066,
2021,38,165062067,
2021,41,165062337,
2021,41,165062095,
2021,41,171334164,
2021,41,165062229,
2021,38,165062414,
2021,41,165062450,
2021,41,171333840,
2021,41,165062509,
2021,41,171333869,
2021,41,171333931,
2021,41,178415257,
2021,41,171333947,
2021,41,171333980,
2021,41,171334092,
2021,39,171334126,
2021,38,171334205,
2021,41,171333899,
2021,42,171334051,
2021,41,171334106,
2021,2,171334223,
2021,21,171334045,
2021,41,171333988,
2021,41,171334018,
2021,41,172427593,
2021,41,172427627,
2021,41,171334445,
2021,39,172427273,
2021,38,172427295,
2021,41,172427571,
2021,41,165062252,
2021,41,165062285,
2021,41,165062390,
2021,41,172427686,
2021,41,165062495,
2021,38,165062525,
2021,41,165062579,
2021,41,172427283,
2021,38,172427396,
2021,38,172427431,
2021,41,172427451,
2021,41,172427487,
2021,38,172427529,
2021,3,172427530,
2021,39,181113302,
2021,3,172427520,
2021,41,172427516,
2021,1,172427681,
2021,42,172427743,
2021,1,172427765,
2021,38,172427726,
2021,41,172427791,
2021,41,172427839,
2021,41,172427884,
2021,41,172427749,
2021,41,172427778,
2021,1,177444177,
2021,1,172427843,
2021,42,172427932,
2021,41,172428038,
2021,41,167149747,
2021,41,172427926,
2021,3,167149854,
2021,21,167149880,
2021,41,167149948,
2021,1,172428037,
2021,3,167149737,
2021,41,172428056,
2021,41,167149840,
2021,38,167150123,
2021,41,167149720,
2021,41,167150180,
2021,41,167149732,
2021,41,167149831,
2021,41,167149888,
2021,41,167150007,
2021,38,167149905,
2021,41,167150003,
2021,21,167150024,
2021,38,167150052,
2021,21,167149961,
2021,38,167149911,
2021,41,167149955,
2021,38,167150006,
2021,41,167150116,
2021,41,167149859,
2021,21,167149958,
2021,41,167149991,
2021,41,167150005,
2021,41,167150043,
2021,41,167150044,
2021,41,167150117,
2021,42,167150137,
2021,38,167149886,
2021,41,167150040,
2021,41,167150140,
2021,41,167150231,
2021,41,167150106,
2021,41,172428096,
2021,41,175646739,
2021,41,167150114,
2021,41,167150214,
2021,41,174303580,
2021,42,172420948,
2021,41,174303358,
2021,3,174303457,
2021,41,174303263,
2021,1,174303310,
2021,1,174303522,
2021,41,174303289,
2021,41,172427923,
2021,3,177444198,
2021,41,174303478,
2021,41,174303431,
2021,41,174303619,
2021,38,174303553,
2021,3,174303574,
2021,41,174303594,
2021,41,174303591,
2021,41,174303718,
2021,41,170276087,
2021,38,174303872,
2021,41,171328134,
2021,3,174303939,
2021,38,171328152,
2021,41,171328165,
2021,7,174303939,
2021,41,174304143,
2021,21,171328178,
2021,41,174303830,
2021,41,171328174,
2021,41,171329462,
2021,41,171329566,
2021,41,171329593,
2021,3,174304002,
2021,41,171329647,
2021,41,171329691,
2021,41,174303896,
2021,41,171328159,
2021,3,171328169,
2021,41,171328175,
2021,41,171328182,
2021,21,174303928,
2021,41,171328192,
2021,39,175646587,
2021,38,171328200,
2021,21,174304121,
2021,41,171328224,
2021,38,171328209,
2021,41,174304067,
2021,41,171328240,
2021,41,171328287,
2021,38,171328304,
2021,41,177444164,
2021,42,175646993,
2021,38,171328266,
2021,41,174304242,
2021,41,171328327,
2021,41,174304157,
2021,41,171328360,
2021,38,171328375,
2021,41,174304213,
2021,38,171328279,
2021,31,174304267,
2021,38,171328373,
2021,42,177444215,
2021,41,172420987,
2021,38,171328458,
2021,41,171328505,
2021,41,171328550,
2021,41,171328207,
2021,41,172421001,
2021,41,171328253,
2021,38,175646890,
2021,38,171328248,
2021,41,171328255,
2021,42,175647203,
2021,41,172421053,
2021,41,171328313,
2021,38,172421065,
2021,38,175646907,
2021,41,172421201,
2021,41,171328249,
2021,41,171328250,
2021,41,175646858,
2021,41,172420982,
2021,38,172420998,
2021,41,172421046,
2021,41,172421069,
2021,1,177444420,
2021,21,172421009,
2021,38,172421057,
2021,21,172421081,
2021,41,172421155,
2021,38,172421172,
2021,38,172421208,
2021,1,177444421,
2021,41,172421230,
2021,41,175647249,
2021,42,172421249,
2021,41,172421266,
2021,1,175646889,
2021,38,172421173,
2021,41,172421216,
2021,38,172421287,
2021,41,172421268,
2021,21,172421296,
2021,1,175647061,
2021,38,172421398,
2021,1,175647177,
2021,41,172421420,
2021,38,172421453,
2021,1,175647221,
2021,41,172421222,
2021,1,175647260,
2021,38,172421263,
2021,38,175647218,
2021,38,172421365,
2021,38,175647014,
2021,38,172421272,
2021,41,172421315,
2021,41,175647199,
2021,38,172421319,
2021,38,172421332,
2021,41,172421341,
2021,38,172421360,
2021,41,172421369,
2021,21,172421410,
2021,41,172421464,
2021,38,172421590,
2021,38,175647201,
2021,41,172421714,
2021,38,172421380,
2021,41,172421404,
2021,41,172421501,
2021,21,172421446,
2021,38,175647270,
2021,41,175647369,
2021,41,172421477,
2021,21,172421556,
2021,41,172421656,
2021,41,172421685,
2021,41,172421785,
2021,41,175647416,
2021,41,172421813,
2021,41,175647436,
2021,38,172421843,
2021,37,175647487,
2021,21,172421475,
2021,3,172421535,
2021,38,172421592,
2021,41,172421609,
2021,41,175647364,
2021,38,172421647,
2021,41,172421671,
2021,41,172421601,
2021,42,177444376,
2021,41,172421586,
2021,41,172421618,
2021,41,177444413,
2021,3,177444460,
2021,5,177444460,
2021,3,177444494,
2021,5,177444510,
2021,1,177444580,
2021,41,177444735,
2021,1,179412839,
2021,21,172421745,
2021,31,172421745,
2021,41,172421808,
2021,38,172421828,
2021,41,172421674,
2021,41,172421707,
2021,41,172421726,
2021,41,172421781,
2021,41,172421593,
2021,41,172421632,
2021,41,172421706,
2021,21,172421730,
2021,41,174297463,
2021,42,172421853,
2021,1,177444543,
2021,41,177444704,
2021,41,172421881,
2021,38,172421895,
2021,41,172421691,
2021,38,177444741,
2021,21,172421721,
2021,38,177444854,
2021,38,172421948,
2021,38,172421967,
2021,41,172421992,
2021,41,177444776,
2021,41,172422019,
2021,42,172422031,
2021,42,177444939,
2021,41,172421764,
2021,41,177444707,
2021,38,177445030,
2021,41,177444811,
2021,38,177444858,
2021,38,177444879,
2021,1,177444941,
2021,42,177444998,
2021,41,177444975,
2021,38,177445179,
2021,41,177445228,
2021,21,177444957,
2021,41,177445125,
2021,1,177445163,
2021,41,177445242,
2021,38,177444976,
2021,39,177444994,
2021,41,177445029,
2021,41,177445052,
2021,3,177445086,
2021,41,177445264,
2021,38,177445287,
2021,9,177445305,
2021,38,177445203,
2021,41,177445124,
2021,41,177445191,
2021,38,178415174,
2021,21,172421935,
2021,41,172421993,
2021,41,172422044,
2021,41,172422118,
2021,41,172422177,
2021,41,172422208,
2021,21,172422238,
2021,38,172422264,
2021,41,172422046,
2021,38,172422055,
2021,42,172422064,
2021,41,172422101,
2021,42,181113360,
2021,42,172421845,
2021,38,172421903,
2021,41,172422088,
2021,41,174297454,
2021,41,172421996,
2021,1,175641641,
2021,42,172421963,
2021,41,172421994,
2021,41,172422024,
2021,41,172422067,
2021,41,172422096,
2021,41,172422110,
2021,41,172422142,
2021,41,172422174,
2021,41,172422215,
2021,38,172422234,
2021,41,172422218,
2021,41,172422122,
2021,41,172422159,
2021,41,172422203,
2021,41,174297510,
2021,38,174297512,
2021,38,172422348,
2021,21,174297502,
2021,41,174297514,
2021,41,174297528,
2021,41,174297531,
2021,41,174297535,
2021,41,174297541,
2021,41,174297523,
2021,38,174297584,
2021,41,174297596,
2021,38,174297609,
2021,41,174297538,
2021,21,174297568,
2021,21,174297570,
2021,21,174297593,
2021,41,174297633,
2021,21,174297656,
2021,41,174297678,
2021,38,174297712,
2021,21,174297720,
2021,38,174297567,
2021,41,174297577,
2021,41,174297599,
2021,41,174297646,
2021,41,174297604,
2021,38,174297623,
2021,41,174297639,
2021,41,174297634,
2021,42,175639063,
2021,38,174297622,
2021,38,174297628,
2021,21,174297643,
2021,41,174297651,
2021,41,174297658,
2021,42,174297664,
2021,41,174297665,
2021,4,174297669,
2021,21,174297669,
2021,41,175639088,
2021,38,175639088,
2021,21,174297684,
2021,38,174297684,
2021,41,174297807,
2021,41,174297693,
2021,38,174297701,
2021,41,174297707,
2021,41,174297710,
2021,41,174297890,
2021,41,174297734,
2021,41,174297805,
2021,38,174297810,
2021,41,174297815,
2021,38,175639124,
2021,41,174297764,
2021,42,174297769,
2021,41,174297777,
2021,38,174297794,
2021,38,174297803,
2021,41,175639034,
2021,41,174297838,
2021,41,174299596,
2021,41,174299668,
2021,41,174299413,
2021,41,174299460,
2021,38,174299504,
2021,38,174299505,
2021,41,174299542,
2021,38,175639190,
2021,41,174299575,
2021,38,175639201,
2021,38,174299617,
2021,41,175639064,
2021,41,175639084,
2021,41,175639237,
2021,41,175639255,
2021,21,175639282,
2021,41,175639193,
2021,38,175639221,
2021,41,175639252,
2021,41,175639297,
2021,21,175639375,
2021,41,175639447,
2021,38,175639479,
2021,21,175639538,
2021,38,175639265,
2021,38,175639286,
2021,21,175639311,
2021,41,175639334,
2021,21,175639352,
2021,41,175639372,
2021,3,177429191,
2021,41,175639389,
2021,41,175639344,
2021,21,175639400,
2021,38,175639422,
2021,41,175639294,
2021,21,175639343,
2021,41,175639374,
2021,41,175639397,
2021,41,175639524,
2021,38,175639550,
2021,41,175639587,
2021,21,175639952,
2021,41,175639502,
2021,41,175639513,
2021,41,175639530,
2021,38,175639554,
2021,41,175639588,
2021,41,175639567,
2021,41,175639625,
2021,42,175639640,
2021,41,175639662,
2021,42,175639894,
2021,41,175639933,
2021,41,175639971,
2021,41,175639592,
2021,41,177429204,
2021,21,175639611,
2021,21,175639641,
2021,31,175639657,
2021,42,175639679,
2021,41,175639703,
2021,21,175639716,
2021,41,175639795,
2021,41,175639799,
2021,38,175639673,
2021,38,175639735,
2021,41,175639753,
2021,21,175639797,
2021,41,175639816,
2021,41,175639793,
2021,38,175639809,
2021,38,175639839,
2021,41,175639879,
2021,41,178413473,
2021,41,175639749,
2021,41,175639790,
2021,41,175639791,
2021,3,175639999,
2021,41,177429226,
2021,41,177429257,
2021,41,177429277,
2021,41,177429182,
2021,41,177429194,
2021,38,177429313,
2021,38,177429334,
2021,41,177429345,
2021,21,177429213,
2021,9,177429246,
2021,41,177429391,
2021,41,177429249,
2021,41,177429258,
2021,21,177429273,
2021,41,177429365,
2021,41,177429372,
2021,38,177429400,
2021,41,177429359,
2021,41,177429383,
2021,41,177429392,
2021,38,177429407,
2021,38,177429447,
2021,41,177429308,
2021,21,177429373,
2021,38,177429385,
2021,41,177429453,
2021,41,177429470,
2021,41,177429480,
2021,38,178413691,
2021,38,177429474,
2021,41,177429494,
2021,41,177429404,
2021,38,177429426,
2021,42,177429551,
2021,41,177429490,
2021,41,177429508,
2021,41,177429552,
2021,41,177429473,
2021,1,177429513,
2021,21,177429513,
2021,41,177429545,
2021,38,177429577,
2021,41,163730180,
2021,3,177429507,
2021,41,178413431,
2021,21,177429742,
2021,41,163732947,
2021,3,177429801,
2021,41,163732971,
2021,41,178413790,
2021,41,178413678,
2021,41,178413863,
2021,1,163730229,
2021,1,177433497,
2021,38,178414342,
2021,41,178414480,
2021,41,163732992,
2021,41,168667740,
2021,38,181107219,
2021,41,163733013,
2021,41,181107343,
2021,41,163733025,
2021,41,163733020,
2021,1,163733036,
2021,41,163730249,
2021,3,163730284,
2021,41,165477670,
2021,41,163733056,
2021,3,163733047,
2021,41,163730273,
2021,41,163733060,
2021,41,163733054,
2021,41,163733065,
2021,41,163730293,
2021,41,163733094,
2021,32,163733092,
2021,42,163733099,
2021,41,163733125,
2021,41,163730325,
2021,41,163733115,
2021,1,179409695,
2021,41,163733109,
2021,41,163730329,
2021,41,163733124,
2021,41,165477777,
2021,41,163730334,
2021,41,165477847,
2021,41,170299823,
2021,41,163733158,
2021,41,163730355,
2021,41,163730360,
2021,41,163730367,
2021,41,163730361,
2021,21,163730368,
2021,41,165477859,
2021,38,163733175,
2021,41,163730405,
2021,41,163733185,
2021,41,163730394,
2021,41,163733188,
2021,41,163730407,
2021,41,163730397,
2021,41,163730391,
2021,41,163730389,
2021,32,165477721,
2021,41,165478080,
2021,41,165478134,
2021,41,172424064,
2021,41,165477769,
2021,38,165477932,
2021,41,165477943,
2021,41,165477945,
2021,39,165477991,
2021,41,165478003,
2021,41,165477881,
2021,3,171330368,
2021,3,171330371,
2021,41,163730412,
2021,41,165477931,
2021,41,165477998,
2021,42,165478127,
2021,21,165477986,
2021,41,165478135,
2021,41,165478394,
2021,41,168696713,
2021,41,161729308,
2021,21,161732251,
2021,42,161732253,
2021,5,165478180,
2021,42,161729549,
2021,41,161729568,
2021,41,161729562,
2021,41,165478205,
2021,38,161732273,
2021,41,165478184,
2021,41,165478253,
2021,41,161729578,
2021,41,165478289,
2021,41,161732171,
2021,41,165478361,
2021,21,161732286,
2021,31,175641759,
2021,31,175641760,
2021,41,165478175,
2021,38,165478144,
2021,39,165478176,
2021,41,165478254,
2021,41,165478251,
2021,41,165478342,
2021,41,177433389,
2021,41,165478473,
2021,41,165478259,
2021,41,168667731,
2021,41,165478358,
2021,42,165478378,
2021,41,165478379,
2021,21,165478496,
2021,1,165478514,
2021,32,165478427,
2021,1,179409677,
2021,3,161729627,
2021,1,170277631,
2021,41,161729597,
2021,41,165478497,
2021,41,168696535,
2021,41,177433475,
2021,42,168696657,
2021,41,161729615,
2021,39,165478722,
2021,41,161732320,
2021,1,165478567,
2021,41,165478707,
2021,3,165478708,
2021,1,168667811,
2021,1,165478800,
2021,31,165478616,
2021,41,165478538,
2021,38,165478624,
2021,41,165478801,
2021,3,161729674,
2021,38,161729673,
2021,42,165478850,
2021,42,165478934,
2021,41,165478602,
2021,41,165478667,
2021,38,163709165,
2021,38,165478725,
2021,21,177433342,
2021,41,163709143,
2021,41,165478709,
2021,42,165478733,
2021,41,165478792,
2021,1,165478623,
2021,41,165478625,
2021,41,165478909,
2021,41,172423947,
2021,41,165478907,
2021,42,167152069,
2021,41,165478979,
2021,41,165478808,
2021,42,165478831,
2021,41,165478897,
2021,41,165478910,
2021,3,165479021,
2021,3,165478911,
2021,41,165479057,
2021,41,163706045,
2021,3,165479086,
2021,41,165478957,
2021,41,165479097,
2021,41,165479107,
2021,41,165479140,
2021,41,167151886,
2021,41,165479051,
2021,41,167151965,
2021,41,167152180,
2021,41,167152162,
2021,41,167152220,
2021,1,167152332,
2021,3,178412964,
2021,41,167152028,
2021,41,167152176,
2021,41,179409706,
2021,41,167152235,
2021,41,167152313,
2021,41,167152039,
2021,38,167152207,
2021,41,167152244,
2021,42,165093726,
2021,41,167152172,
2021,1,163709146,
2021,41,167152105,
2021,3,163709152,
2021,41,169009395,
2021,38,167152058,
2021,38,167152087,
2021,41,169009447,
2021,41,167152108,
2021,41,168667725,
2021,41,163709157,
2021,41,163706065,
2021,42,163706071,
2021,41,167152127,
2021,41,163706076,
2021,38,167152178,
2021,41,167152335,
2021,38,169009507,
2021,3,167152264,
2021,41,169009565,
2021,41,169009487,
2021,42,169009445,
2021,3,167152300,
2021,41,167152412,
2021,41,167152447,
2021,38,169009472,
2021,41,167152225,
2021,41,163709191,
2021,42,169010218,
2021,41,167152269,
2021,42,169010236,
2021,41,179409722,
2021,3,167152422,
2021,41,167152484,
2021,41,167152234,
2021,1,167152344,
2021,41,167152391,
2021,41,167152525,
2021,41,168667746,
2021,41,167152416,
2021,41,167152526,
2021,41,167152580,
2021,41,167152509,
2021,1,168667748,
2021,38,168667747,
2021,41,168668091,
2021,1,175641605,
2021,41,168668165,
2021,41,171330360,
2021,41,163709193,
2021,42,163706112,
2021,1,168667951,
2021,41,163709195,
2021,41,168667973,
2021,5,167193554,
2021,41,168667888,
2021,21,163709199,
2021,41,169009539,
2021,1,169009577,
2021,41,168667994,
2021,38,169009609,
2021,1,168668093,
2021,42,168668192,
2021,41,171330500,
2021,42,168668070,
2021,41,168668101,
2021,41,168668398,
2021,41,168668444,
2021,41,168668275,
2021,1,168668294,
2021,41,168668333,
2021,3,168668352,
2021,41,168668361,
2021,21,170277455,
2021,38,165093607,
2021,41,170277405,
2021,41,165093708,
2021,21,168668993,
2021,21,165093926,
2021,41,167193456,
2021,39,165094004,
2021,41,170277607,
2021,41,170277453,
2021,41,168668707,
2021,41,168668799,
2021,41,168668842,
2021,41,170277629,
2021,3,171330411,
2021,41,170277463,
2021,42,170277411,
2021,41,170277638,
2021,3,175641790,
2021,3,175641791,
2021,41,170277610,
2021,1,170277641,
2021,41,171330377,
2021,41,170277452,
2021,1,170277467,
2021,41,170277499,
2021,21,167193523,
2021,41,167193533,
2021,42,167193481,
2021,42,167192968,
2021,38,167193512,
2021,41,167193546,
2021,39,167193573,
2021,3,167193602,
2021,3,167193678,
2021,41,167193032,
2021,41,167193783,
2021,41,170277555,
2021,41,170277736,
2021,38,170277483,
2021,41,170277650,
2021,41,170277832,
2021,42,170277955,
2021,41,170277565,
2021,1,170277633,
2021,41,170277696,
2021,38,170277755,
2021,41,175641565,
2021,42,170277743,
2021,38,170277745,
2021,41,170277542,
2021,41,170277636,
2021,41,171330412,
2021,3,170277645,
2021,41,170277678,
2021,41,170277947,
2021,41,170278043,
2021,41,170277813,
2021,9,170277885,
2021,21,170277739,
2021,41,170277931,
2021,3,170277804,
2021,41,170277833,
2021,41,170277866,
2021,41,170277911,
2021,1,171330597,
2021,42,170278039,
2021,42,170278051,
2021,3,171330697,
2021,41,170278077,
2021,38,171330458,
2021,41,171330833,
2021,41,165483187,
2021,42,167193634,
2021,41,170278436,
2021,41,171331027,
2021,1,177433330,
2021,41,171331083,
2021,42,171330822,
2021,41,171330823,
2021,3,171330885,
2021,41,171330571,
2021,42,171330590,
2021,32,171330658,
2021,41,179422082,
2021,38,171330785,
2021,21,167193539,
2021,41,171330576,
2021,41,171330729,
2021,41,179421904,
2021,41,171330752,
2021,42,171330645,
2021,1,167193572,
2021,3,167193591,
2021,42,171330715,
2021,41,167192963,
2021,42,171330789,
2021,42,171330846,
2021,41,172424172,
2021,41,167193154,
2021,38,165482911,
2021,38,171330781,
