data_year,criminal_act_id,offense_id
2021,6,177434741
2021,6,177434778
2021,6,177434815
2021,6,177434853
2021,6,177434952
2021,6,177435010
2021,6,177435138
2021,6,177435169
2021,6,177435198
2021,6,177434949
2021,6,177434972
2021,6,177435019
2021,6,177435183
2021,6,177435210
2021,6,177435230
2021,6,177435231
2021,6,177435270
2021,6,177435050
2021,6,167158950
2021,9,167158901
2021,6,177435181
2021,6,177435244
2021,6,177435271
2021,6,177435292
2021,6,177435318
2021,6,177435396
2021,6,177435430
2021,6,167159202
2021,6,177435467
2021,6,177435524
2021,3,177435432
2021,6,177435458
2021,6,177435508
2021,6,177435570
2021,6,177435619
2021,6,177435332
2021,3,177435358
2021,6,177435416
2021,6,177435360
2021,3,167159283
2021,6,167159067
2021,6,167159096
2021,6,167159679
2021,6,167159680
2021,6,167159330
2021,6,167159366
2021,8,167159855
2021,9,168673406
2021,1,168673562
2021,6,168674009
2021,6,163709111
2021,6,163705990
2021,6,181106805
2021,6,163705986
2021,6,163705969
2021,6,163705959
2021,6,163709078
2021,6,181106845
2021,6,163709076
2021,6,163705947
2021,6,163705953
2021,1,163709080
2021,6,163709083
2021,6,163705957
2021,6,168673913
2021,6,163705958
2021,6,163709088
2021,9,163709090
2021,6,163709089
2021,6,163705968
2021,6,163705964
2021,6,165061855
2021,6,165061904
2021,6,163709094
2021,6,165061724
2021,6,165061908
2021,6,165061926
2021,3,165061943
2021,6,165061969
2021,6,181106920
2021,2,168674182
2021,6,165062035
2021,6,165061961
2021,6,165062010
2021,6,165062036
2021,6,168674319
2021,6,168674295
2021,6,165062361
2021,6,165062161
2021,1,170282826
2021,6,165062320
2021,1,165062585
2021,4,168674554
2021,9,167149801
2021,6,167149854
2021,6,167149880
2021,8,167149984
2021,3,167150025
2021,6,165062611
2021,6,167150071
2021,6,167149737
2021,9,170283125
2021,6,167149969
2021,6,167150024
2021,5,167150091
2021,6,167149961
2021,6,167149853
2021,6,170283270
2021,6,167150092
2021,9,167149859
2021,6,167149958
2021,6,167149886
2021,6,167149950
2021,6,167149970
2021,6,167150067
2021,6,167150172
2021,8,171333461
2021,6,167150106
2021,6,167150162
2021,6,170283589
2021,9,171333532
2021,6,171333698
2021,6,171333699
2021,2,170283568
2021,9,171333548
2021,10,177444084
2021,6,171333763
2021,6,171334014
2021,12,171334102
2021,2,177444200
2021,1,171333904
2021,4,171333965
2021,1,171334012
2021,12,171333994
2021,9,171334092
2021,14,171334381
2021,1,172427657
2021,6,171328135
2021,6,171328178
2021,6,171328106
2021,6,181106964
2021,6,171328214
2021,6,172427530
2021,6,171329530
2021,10,171329566
2021,9,171329593
2021,6,171328168
2021,6,171328169
2021,6,171328212
2021,9,171328209
2021,7,181113300
2021,2,177444068
2021,6,171328322
2021,6,171328187
2021,8,171328215
2021,6,181107012
2021,6,172427840
2021,4,171328321
2021,6,171328484
2021,6,171328238
2021,1,172427843
2021,6,172421024
2021,6,172421042
2021,2,172421167
2021,6,172421098
2021,6,172421447
2021,6,172421009
2021,6,172427901
2021,6,172421081
2021,6,172421208
2021,6,174303457
2021,1,172421133
2021,9,172421173
2021,6,172421296
2021,6,172421349
2021,6,172421181
2021,2,172421262
2021,6,172421263
2021,6,172421372
2021,6,172421261
2021,1,174303343
2021,6,172421351
2021,2,174303571
2021,6,172421410
2021,6,172421534
2021,6,172421638
2021,6,172421683
2021,9,172421391
2021,6,172421446
2021,6,172421556
2021,12,174303722
2021,6,172421625
2021,3,172421734
2021,6,172421475
2021,6,172421535
2021,2,174303848
2021,3,172421631
2021,6,174303929
2021,6,174303574
2021,2,177444303
2021,6,174303938
2021,6,174303939
2021,8,174304018
2021,12,174304319
2021,8,174304331
2021,3,174297443
2021,1,174304414
2021,6,172421745
2021,6,172421770
2021,4,175647020
2021,6,175646885
2021,6,172421730
2021,6,172421721
2021,8,172421920
2021,6,175639092
2021,6,172421935
2021,6,172422238
2021,6,177444744
2021,9,177444420
2021,9,177444421
2021,9,175647014
2021,6,172422020
2021,8,172421903
2021,1,172422090
2021,6,172422091
2021,6,172422128
2021,8,172422029
2021,6,172422127
2021,3,175647133
2021,7,172422185
2021,8,172422010
2021,6,172422257
2021,6,175647399
2021,8,172422261
2021,11,172422203
2021,6,174297508
2021,9,174297510
2021,9,175647487
2021,6,174297518
2021,6,172422348
2021,6,174297492
2021,6,174297493
2021,8,174297494
2021,6,174297502
2021,7,174297507
2021,6,174297525
2021,6,177444493
2021,6,174297543
2021,6,174297609
2021,6,174297568
2021,6,177444494
2021,6,174297570
2021,1,177444520
2021,6,177444510
2021,6,174297593
2021,6,174297656
2021,6,177444827
2021,6,174297681
2021,6,174297682
2021,9,174297712
2021,6,174297720
2021,9,174297567
2021,6,174297610
2021,2,175639037
2021,2,175639038
2021,3,174297630
2021,2,174297670
2021,6,174297643
2021,6,174297669
2021,6,174297684
2021,6,174297697
2021,6,174297701
2021,6,174297719
2021,6,174297724
2021,3,174297882
2021,8,174297714
2021,6,174297726
2021,9,175639124
2021,6,174297781
2021,6,174297830
2021,9,174299596
2021,6,175639273
2021,6,175639282
2021,9,177445030
2021,6,178413420
2021,6,175639375
2021,6,175639507
2021,6,175639538
2021,6,175639558
2021,6,175639311
2021,6,175639352
2021,6,177429190
2021,6,177429191
2021,6,177444950
2021,6,175639363
2021,6,175639376
2021,6,175639400
2021,6,175639343
2021,6,175639482
2021,6,181106781
2021,12,177445039
2021,6,175639951
2021,6,175639952
2021,6,177445085
2021,1,175639523
2021,6,175639548
2021,2,175639616
2021,6,177445086
2021,6,178415211
2021,6,175640003
2021,2,181113092
2021,6,175639611
2021,3,175639623
2021,6,175639641
2021,6,175639643
2021,6,175639657
2021,6,175639716
2021,6,175639732
2021,6,175639693
2021,1,175639712
2021,6,175639797
2021,6,181113433
2021,3,175639849
2021,6,175639791
2021,6,175639999
2021,6,175640025
2021,2,175639904
2021,6,175639955
2021,1,175639978
2021,6,177429243
2021,9,175641641
2021,6,177429225
2021,6,178413310
2021,6,177429284
2021,6,177429327
2021,6,177429213
2021,6,177429246
2021,8,177429269
2021,1,177429361
2021,6,177429379
2021,6,177429233
2021,6,177429273
2021,6,177429407
2021,6,177429464
2021,6,177429373
2021,6,177429409
2021,3,177429425
2021,6,177429439
2021,6,177429459
2021,6,177429514
2021,6,177429455
2021,9,177429469
2021,6,177429481
2021,6,181106813
2021,8,177429566
2021,6,177429534
2021,6,177429513
2021,6,177429577
2021,1,177429618
2021,6,177429479
2021,6,177429507
2021,6,177429742
2021,6,177429801
2021,9,163730180
2021,9,163732947
2021,9,163732963
2021,9,163732971
2021,9,163730229
2021,9,163732985
2021,6,177433497
2021,9,163732992
2021,9,168667740
2021,9,163733005
2021,9,163733013
2021,9,163733025
2021,9,163733020
2021,1,163733022
2021,6,163733036
2021,6,163730254
2021,9,163730249
2021,9,163730284
2021,9,163730269
2021,9,165477670
2021,9,163733056
2021,9,163733047
2021,9,163730273
2021,9,163733060
2021,9,163730277
2021,9,163733054
2021,9,163733065
2021,9,163730293
2021,9,163733070
2021,6,165477897
2021,6,165477898
2021,9,163733085
2021,9,163733094
2021,9,163730298
2021,6,161729627
2021,9,163733092
2021,6,163706084
2021,9,163733099
2021,9,163730300
2021,9,163733125
2021,7,161732300
2021,9,163730325
2021,6,161729652
2021,9,163733115
2021,9,179409695
2021,9,163733109
2021,9,163733120
2021,6,161729693
2021,9,163730329
2021,8,161729666
2021,9,163730322
2021,9,163733127
2021,9,163733124
2021,9,165477777
2021,9,163730334
2021,6,161729671
2021,6,161732370
2021,6,161729672
2021,6,161729674
2021,6,163733139
2021,6,165477814
2021,6,163709136
2021,6,163709139
2021,9,165477847
2021,6,163706042
2021,3,163709140
2021,9,163730359
2021,9,163733158
2021,9,163730355
2021,9,163730360
2021,9,163733160
2021,9,163730367
2021,9,163730361
2021,9,163730368
2021,9,165477859
2021,9,163733175
2021,6,163733174
2021,6,163733186
2021,9,163733183
2021,9,163730405
2021,9,163733185
2021,9,163730394
2021,9,163733188
2021,9,163730408
2021,9,163730407
2021,9,163730397
2021,9,163730391
2021,9,163730389
2021,9,165477721
2021,6,165477970
2021,9,165478080
2021,9,165478134
2021,9,172424064
2021,9,165478214
2021,9,165477769
2021,9,165477932
2021,9,165477943
2021,9,165477945
2021,9,165477973
2021,9,165477991
2021,9,165478003
2021,9,165477881
2021,9,171330368
2021,6,171330371
2021,9,163730412
2021,9,165477931
2021,9,165477998
2021,1,171330175
2021,9,165478127
2021,1,165478100
2021,9,165478133
2021,9,165477986
2021,9,165478135
2021,9,165478229
2021,6,179409714
2021,3,179409656
2021,6,179409657
2021,9,165478394
2021,6,165478076
2021,6,163706048
2021,1,165478112
2021,9,165478180
2021,9,165478205
2021,9,165478184
2021,6,165478186
2021,9,165478253
2021,9,165478289
2021,6,165478335
2021,9,165478361
2021,9,175641759
2021,9,175641760
2021,9,165478175
2021,9,165478144
2021,9,165478176
2021,9,165478254
2021,6,165478327
2021,6,165478328
2021,9,165478240
2021,9,165478251
2021,9,165478342
2021,9,177433389
2021,6,165478407
2021,9,165478473
2021,9,165478259
2021,9,168667731
2021,9,165478412
2021,9,165478358
2021,9,165478378
2021,9,165478379
2021,9,165478466
2021,6,165478297
2021,9,165478496
2021,9,165478281
2021,9,165478514
2021,9,165478427
2021,6,179409677
2021,6,163706050
2021,7,163709152
2021,9,170277631
2021,2,163709154
2021,6,167193178
2021,9,165478497
2021,6,165478518
2021,9,165478527
2021,1,165478581
2021,9,177433475
2021,9,165478722
2021,3,167193229
2021,6,167193229
2021,9,165478567
2021,9,165478568
2021,9,165478707
2021,6,165478708
2021,6,168667811
2021,9,165478800
2021,6,163706106
2021,9,165478616
2021,9,165478538
2021,6,167193509
2021,6,170277738
2021,9,165478624
2021,3,167193538
2021,6,165093903
2021,9,165478675
2021,9,165478737
2021,9,165478801
2021,9,165478850
2021,9,165478934
2021,9,165478602
2021,6,167193553
2021,6,167193554
2021,9,165478691
2021,6,167193420
2021,9,165478667
2021,9,165478725
2021,1,165093672
2021,6,165478786
2021,6,167193438
2021,6,165093856
2021,6,165478787
2021,9,177433342
2021,9,165478709
2021,9,165478733
2021,9,165478792
2021,9,165478822
2021,9,165478623
2021,9,165478625
2021,9,165478909
2021,9,172423947
2021,9,165478826
2021,9,165478887
2021,9,165478907
2021,9,167152069
2021,9,165478943
2021,9,165478979
2021,9,165478808
2021,9,165478831
2021,9,165478897
2021,9,165478916
2021,9,165478818
2021,9,165478912
2021,9,165478939
2021,6,165478860
2021,9,165478910
2021,6,165479021
2021,6,165478911
2021,6,167193480
2021,6,167193401
2021,6,167192950
2021,6,167193877
2021,3,165479033
2021,3,165479034
2021,9,165479057
2021,6,165479086
2021,9,165479141
2021,9,165478940
2021,9,165478957
2021,9,165479097
2021,9,165479247
2021,6,165479093
2021,9,165479107
2021,9,165479140
2021,9,167151886
2021,9,165479051
2021,9,167151965
2021,9,167152180
2021,9,167152046
2021,9,167152089
2021,9,167152133
2021,9,167152162
2021,9,167152220
2021,9,167152332
2021,9,178412964
2021,9,167152028
2021,9,167152079
2021,9,167152176
2021,9,179409706
2021,9,167152235
2021,9,167152313
2021,9,167152039
2021,9,167152096
2021,9,167152321
2021,9,167152207
2021,9,167152244
2021,6,179409897
2021,6,167193556
2021,6,167193650
2021,6,167193572
2021,6,167193623
2021,9,167152172
2021,9,167152424
2021,6,169010287
2021,6,169010288
2021,9,167152105
2021,6,167192959
2021,9,167152058
2021,9,167152087
2021,9,167152108
2021,1,167152271
2021,6,167193588
2021,6,167192983
2021,8,167192983
2021,9,168667725
2021,9,167152127
2021,9,167152178
2021,9,167152335
2021,9,167152376
2021,3,167152411
2021,6,167152099
2021,6,167152264
2021,9,167152300
2021,9,167152412
2021,9,167152447
2021,9,167152225
2021,6,169010334
2021,9,167152269
2021,6,167193701
2021,6,167152125
2021,9,167152210
2021,9,179409722
2021,9,167152422
2021,9,167152484
2021,9,167152234
2021,9,167152292
2021,6,167152344
2021,9,167152391
2021,9,167152525
2021,9,168667746
2021,6,167152355
2021,9,167152416
2021,9,167152462
2021,9,167152487
2021,9,167152526
2021,9,167152580
2021,9,167152509
2021,6,170277392
2021,6,170277393
2021,6,168667722
2021,6,168667748
2021,6,171330488
2021,9,167152469
2021,9,168667747
2021,9,168667790
2021,9,168668091
2021,9,168668121
2021,9,168667838
2021,9,168668059
2021,6,175641604
2021,6,175641605
2021,9,168668165
2021,6,168668264
2021,9,171330360
2021,9,168667936
2021,6,168667951
2021,9,168667882
2021,9,168667973
2021,9,168667834
2021,9,168667888
2021,9,168667994
2021,9,168668036
2021,7,168668061
2021,6,168668093
2021,9,168668192
2021,9,171330500
2021,9,168668070
2021,9,168668101
2021,9,168668398
2021,9,168668444
2021,9,168668499
2021,9,168668327
2021,6,168668256
2021,9,168668275
2021,9,168668294
2021,9,168668333
2021,6,168668446
2021,9,168668774
2021,6,169010392
2021,9,168668891
2021,9,168668352
2021,9,168668361
2021,9,168668422
2021,9,170277455
2021,9,170277405
2021,3,169010406
2021,9,168668509
2021,1,167193756
2021,9,170277491
2021,6,169010311
2021,6,169010326
2021,6,167193892
2021,9,168668993
2021,6,169010356
2021,6,169010359
2021,6,175641617
2021,9,168668623
2021,9,170277398
2021,9,170277607
2021,6,168696861
2021,9,168668723
2021,9,168669025
2021,6,169009561
2021,9,168668541
2021,9,170277453
2021,3,168668667
2021,9,168668707
2021,9,168668799
2021,9,168668842
2021,9,170277629
2021,9,171330411
2021,9,170277463
2021,9,170277411
2021,9,170277596
2021,9,170277638
2021,9,175641790
2021,9,175641791
2021,9,170277610
2021,6,169010454
2021,6,170277641
2021,9,171330377
2021,9,170277422
2021,9,170277452
2021,9,170277467
2021,1,168696907
2021,9,170277499
2021,9,170277555
2021,9,170277736
2021,9,170277483
2021,6,170277603
2021,1,168696816
2021,9,170277650
2021,9,170277832
2021,9,170277955
2021,9,170277565
2021,6,169010475
2021,9,170277589
2021,9,170277633
2021,9,170277696
2021,6,168697044
2021,9,170277755
2021,9,170277474
2021,9,170277512
2021,6,169010427
2021,9,175641565
2021,9,170277743
2021,6,169010437
2021,6,169010453
2021,9,170277578
2021,9,170277745
2021,6,169010468
2021,9,170277542
2021,6,169010504
2021,6,169010555
2021,9,170277636
2021,6,169010596
2021,9,171330412
2021,6,168697062
2021,8,170278175
2021,8,170278265
2021,9,170277645
2021,9,170277678
2021,9,170277947
2021,8,169010897
2021,9,170277984
2021,9,170278043
2021,9,170277813
2021,6,169010652
2021,1,170277849
2021,9,170277885
2021,9,170277739
2021,9,170277931
2021,9,170278021
2021,9,171330559
2021,1,170277771
2021,9,170277804
2021,9,170277833
2021,9,170277866
2021,9,170277911
2021,9,170277863
2021,6,177481202
2021,6,171330597
2021,9,170277902
2021,9,170277978
2021,9,170278039
2021,9,170278051
2021,9,170278052
2021,9,171330697
2021,6,177481093
2021,9,170278077
2021,9,170278030
2021,3,177481112
2021,9,171330458
2021,9,170277819
2021,9,170277894
2021,1,170277925
2021,9,171330833
2021,2,172423897
2021,9,170278436
2021,9,170278017
2021,9,171331027
2021,6,177433329
2021,6,177433330
2021,9,171331083
2021,9,171330822
2021,9,171330823
2021,9,171330857
2021,9,171330885
2021,9,171330571
2021,9,171330590
2021,9,171330632
2021,9,171330658
2021,9,171330785
2021,9,171330576
2021,9,171330729
2021,9,171330752
2021,9,171330645
2021,9,171330715
2021,9,171330789
2021,9,171330846
2021,6,172424172
2021,9,171330781
2021,6,177481171
2021,1,171330808
2021,1,170300480
2021,9,171330826
2021,6,175641743
2021,9,171330639
2021,9,171330663
2021,9,171330694
2021,9,171330769
2021,9,171330710
2021,9,175641733
2021,9,172424005
2021,9,171331006
2021,9,171331057
2021,9,171331113
2021,9,171330975
2021,9,172424016
2021,9,172424017
2021,9,171331066
2021,9,171331099
2021,9,171331136
2021,9,171331180
2021,9,171330894
2021,9,171330765
2021,9,171330819
2021,9,171330873
2021,9,175641546
2021,6,175641547
2021,9,171331007
2021,9,172424051
2021,6,177481201
2021,9,171330976
2021,9,172424115
2021,9,171331095
2021,8,170300777
2021,1,170300428
2021,9,171330927
2021,9,171330877
2021,6,177481225
2021,9,171330932
2021,6,177481255
2021,6,177481290
2021,6,171330969
2021,9,171330998
2021,9,171331035
2021,9,179409704
2021,6,172424014
2021,6,171356537
2021,9,171331148
2021,7,171356635
2021,6,177481325
2021,9,171330923
2021,6,171356559
2021,6,177481236
2021,6,177481262
2021,9,171330924
2021,9,171331564
2021,6,177481294
2021,9,171330938
2021,6,177481312
2021,11,171330991
2021,6,177481098
2021,9,172424329
2021,3,171356602
2021,9,172424418
2021,9,172424419
2021,9,172423989
2021,9,172424049
2021,9,172424500
2021,4,171356069
2021,9,172424112
2021,9,172424178
2021,9,172424208
2021,9,172424334
2021,9,172424732
2021,9,172424901
2021,9,172424160
2021,9,172424236
2021,9,172424378
2021,6,177481160
2021,9,172424480
2021,9,172424659
2021,6,172424189
2021,1,172448709
2021,9,172424241
2021,6,177481456
2021,9,172424506
2021,6,177481230
2021,9,172424655
2021,9,172424250
2021,9,172424468
2021,9,172424366
2021,9,172424508
2021,9,172424542
2021,9,172424605
2021,9,175641776
2021,7,172424478
2021,9,172424565
2021,9,172424611
2021,9,172424795
2021,9,172424847
2021,3,172424898
2021,6,172424536
2021,9,172424554
2021,9,172424652
2021,9,172424673
2021,6,175641803
2021,6,175641846
2021,9,172424854
2021,9,172424608
2021,9,172424658
2021,9,172424628
2021,6,172424629
2021,9,172424684
2021,9,172424705
2021,9,175641886
2021,9,175641685
2021,9,172424855
2021,9,172424889
2021,9,172424774
2021,6,172424945
2021,9,175641758
2021,9,172424931
2021,9,175641979
2021,6,177481524
2021,6,177481293
2021,9,175642009
2021,9,175642057
2021,6,177481314
2021,6,175641847
2021,9,175641892
2021,9,175642105
2021,9,175642168
2021,9,175642237
2021,9,175642056
2021,1,174327986
2021,6,177481343
2021,6,177481368
2021,6,175642076
2021,1,175642090
2021,9,175642183
2021,1,175642115
2021,9,175642136
2021,8,175642102
2021,9,175642029
2021,9,175642129
2021,9,175642171
2021,9,177433787
2021,9,175642220
2021,9,175642277
2021,9,175642325
2021,9,175642369
2021,9,179409735
2021,9,175642486
2021,9,175642374
2021,6,175642402
2021,6,175642403
2021,9,175642434
2021,9,175642488
2021,9,175642308
2021,9,175642512
2021,9,175642530
2021,9,175642564
2021,9,175642600
2021,9,179409801
2021,9,175642642
2021,9,175642663
2021,9,175642687
2021,9,175642745
2021,6,177481241
2021,9,175643025
2021,6,177481242
2021,6,177481288
2021,6,174328145
2021,2,177481096
2021,6,177481352
2021,6,177481407
2021,6,177481333
2021,6,177481334
2021,9,177433820
2021,9,175643076
2021,6,174328517
2021,9,175642910
2021,3,179422716
2021,9,175643012
2021,9,175643050
2021,9,175642979
2021,9,175643065
2021,9,175643092
2021,9,175642948
2021,9,175643141
2021,1,175643213
2021,9,175643211
2021,6,175643104
2021,9,175643127
2021,9,175643222
2021,9,175643150
2021,9,175643187
2021,9,175643417
2021,9,175643457
2021,9,175643339
2021,6,175643372
2021,9,177433806
2021,9,179409782
2021,9,175643386
2021,9,175643387
2021,6,175643388
2021,6,175643389
2021,9,175643641
2021,9,175643673
2021,9,175643720
2021,6,177433834
2021,9,175643419
2021,9,175643612
2021,8,177481309
2021,9,175643667
2021,9,179409849
2021,8,177433892
2021,9,175643420
2021,9,175643465
2021,8,177481319
2021,6,175643500
2021,9,175643493
2021,6,177481218
2021,9,175643640
2021,9,175643676
2021,9,175643651
2021,9,175643826
2021,9,175643934
2021,9,175643971
2021,9,177433919
2021,9,175643497
2021,1,177433711
2021,9,175643575
2021,9,175643602
2021,9,175643646
2021,10,179409936
2021,9,175643715
2021,1,177481491
2021,9,175643642
2021,9,175643699
2021,9,175643597
2021,9,175643635
2021,9,175643751
2021,9,175643792
2021,9,175643837
2021,5,175643852
2021,9,175644041
2021,9,175644099
2021,6,179422358
2021,6,179422171
2021,12,177481551
2021,6,177481656
2021,9,175644201
2021,9,175644225
2021,9,175643850
2021,9,175643964
2021,9,175644024
2021,9,175644062
2021,10,177433770
2021,9,177434189
2021,9,175644188
2021,9,175644232
2021,9,175644291
2021,9,175644368
2021,9,177433937
2021,9,175644400
2021,9,175644112
2021,9,175644161
2021,9,177433565
2021,9,175644296
2021,9,175643967
2021,9,175643997
2021,9,175644056
2021,6,175644097
2021,8,175644098
2021,9,175644143
2021,9,175644179
2021,9,175644211
2021,9,177434154
2021,9,177434190
2021,9,177434255
2021,9,177434515
2021,9,177434320
2021,6,177434366
2021,6,177434417
2021,9,177434448
2021,9,177434605
2021,9,177434399
2021,9,177434497
