data_year,victim_id,injury_id
2021,157062879,5
2021,157064439,5
2021,157064507,4
2021,161352749,5
2021,161352789,4
2021,161353535,4
2021,161353552,4
2021,161352727,5
2021,157064539,5
2021,157064540,5
2021,157064555,4
2021,161352728,5
2021,161352729,5
2021,161352730,5
2021,161352899,5
2021,157064453,5
2021,157064454,5
2021,161352900,5
2021,161353795,5
2021,157064552,5
2021,157064553,5
2021,158145365,5
2021,158145367,5
2021,158145368,5
2021,161352904,5
2021,161352978,5
2021,161352996,5
2021,163145138,4
2021,157064641,4
2021,157064688,5
2021,157064734,5
2021,157064735,4
2021,157064376,5
2021,157064378,5
2021,158145381,5
2021,158145382,5
2021,157064427,4
2021,161353100,5
2021,166791676,4
2021,157064419,4
2021,157064429,4
2021,158145436,4
2021,157064493,5
2021,158145449,5
2021,158145602,5
2021,157064420,5
2021,157064421,5
2021,157064422,5
2021,157064423,5
2021,157064424,5
2021,158145360,5
2021,158145361,5
2021,158145379,5
2021,158145428,5
2021,158145453,5
2021,158145454,4
2021,158145440,4
2021,158145441,5
2021,158145546,5
2021,158145547,5
2021,158145548,5
2021,158145573,5
2021,158145642,5
2021,158145643,5
2021,158145662,5
2021,158145663,5
2021,158145679,5
2021,158145574,5
2021,158145619,4
2021,158145702,5
2021,158145681,5
2021,158145682,5
2021,158145683,5
2021,152933288,4
2021,158145815,4
2021,158145839,5
2021,158145876,4
2021,158145626,5
2021,158145627,5
2021,158145628,5
2021,158145629,5
2021,158145779,4
2021,158145687,5
2021,158145724,5
2021,158145726,5
2021,158145727,5
2021,158145731,5
2021,158145745,4
2021,158145754,5
2021,158145755,5
2021,158145756,5
2021,158145757,5
2021,158145776,4
2021,158145785,4
2021,158145887,5
2021,158146022,4
2021,158146149,5
2021,158146150,4
2021,158145797,4
2021,158145822,5
2021,158145823,5
2021,158145924,5
2021,158145900,5
2021,158146090,4
2021,158146116,5
2021,158146234,5
2021,158146235,4
2021,158146236,5
2021,158146265,5
2021,158146266,5
2021,158146267,5
2021,158146296,4
2021,158146297,4
2021,158146024,5
2021,158146040,5
2021,158146080,4
2021,158146103,5
2021,158146033,4
2021,158146019,5
2021,158146049,4
2021,158146050,4
2021,158146260,5
2021,158146282,5
2021,158146104,5
2021,158146141,4
2021,158146162,5
2021,158146163,5
2021,158146224,5
2021,158146225,5
2021,158146025,5
2021,158146062,4
2021,158146063,4
2021,158146140,5
2021,160047595,5
2021,160017398,5
2021,158146307,5
2021,158146335,5
2021,158146349,4
2021,158146122,5
2021,158146403,5
2021,158146424,5
2021,158146447,5
2021,158146448,5
2021,158146478,5
2021,158146490,5
2021,158146206,5
2021,158146450,4
2021,158146510,5
2021,158146511,5
2021,158146583,4
2021,158146584,4
2021,158146644,5
2021,158146645,5
2021,158146683,5
2021,158146744,4
2021,158146746,4
2021,158146506,5
2021,158146512,5
2021,158146520,5
2021,158146529,5
2021,158146530,5
2021,158146567,5
2021,158146299,5
2021,158146551,4
2021,160017390,5
2021,158146452,5
2021,158146453,5
2021,158146419,5
2021,158146420,5
2021,158146449,5
2021,158146483,5
2021,158146484,5
2021,158146533,5
2021,158146534,5
2021,158146560,5
2021,158146561,5
2021,158146576,5
2021,158146577,5
2021,158146609,5
2021,158146639,5
2021,158146640,5
2021,158146641,5
2021,158146692,4
2021,158146693,5
2021,158146712,5
2021,158146713,5
2021,158146714,5
2021,158146696,5
2021,158146588,5
2021,158146624,5
2021,158146677,5
2021,158146678,5
2021,160017444,5
2021,160017446,5
2021,160017448,5
2021,160017449,4
2021,160017463,4
2021,160017464,4
2021,160017467,5
2021,158170955,4
2021,160017471,4
2021,160017478,4
2021,160017457,5
2021,160017458,5
2021,158170956,5
2021,158170957,5
2021,158170958,4
2021,160047301,4
2021,160017523,5
2021,160017533,5
2021,160017475,5
2021,152933251,4
2021,160017580,4
2021,160017631,4
2021,160017632,4
2021,160017669,5
2021,160017504,4
2021,160017515,5
2021,160017516,5
2021,160017536,5
2021,160017537,5
2021,160017538,5
2021,160017539,5
2021,160017540,5
2021,160017541,5
2021,160017542,4
2021,160017543,4
2021,160017596,5
2021,160017548,5
2021,160017549,5
2021,160017550,5
2021,160017551,5
2021,160017569,5
2021,160017570,5
2021,160017587,5
2021,160017588,5
2021,160017589,5
2021,160017581,5
2021,161354624,5
2021,160017568,4
2021,160017575,4
2021,160017601,4
2021,160017610,5
2021,160017611,5
2021,160017617,5
2021,160017618,5
2021,161354652,5
2021,160017768,5
2021,160017769,5
2021,160017646,4
2021,160017647,4
2021,160017660,5
2021,160017661,5
2021,160017666,5
2021,160017846,4
2021,160017847,4
2021,160017691,5
2021,160017692,5
2021,160017766,5
2021,160017772,4
2021,160017778,5
2021,161354687,4
2021,160017722,5
2021,160017728,5
2021,160017737,4
2021,160017754,5
2021,160017755,5
2021,160017764,4
2021,161354596,5
2021,161354598,5
2021,160017798,4
2021,160019616,5
2021,160019619,4
2021,160019696,4
2021,160019697,5
2021,160019432,5
2021,160019483,5
2021,160019528,5
2021,160019563,5
2021,152933322,5
2021,161354756,4
2021,161354757,4
2021,160019596,5
2021,160019597,5
2021,152933323,5
2021,161354769,4
2021,152933363,5
2021,160019641,5
2021,160019642,5
2021,156033191,5
2021,161354625,5
2021,161354626,5
2021,161354647,5
2021,161354811,5
2021,161354835,5
2021,161354836,5
2021,161354760,5
2021,161354795,5
2021,161354797,5
2021,161354828,4
2021,161354829,4
2021,161354888,5
2021,161354890,5
2021,161355043,4
2021,161355075,5
2021,161354846,4
2021,161354874,5
2021,161354927,5
2021,161354963,4
2021,161354979,5
2021,161354938,5
2021,161355016,5
2021,161355017,5
2021,161381642,5
2021,161354884,5
2021,161354885,5
2021,161354886,5
2021,161354964,5
2021,161354987,4
2021,161354988,5
2021,161355121,5
2021,161355148,4
2021,161355191,5
2021,161355097,5
2021,161355098,5
2021,161355110,4
2021,161355125,4
2021,161355127,4
2021,161355151,4
2021,161355192,4
2021,161355193,5
2021,161355166,5
2021,161355167,5
2021,161355228,5
2021,161355243,5
2021,161355267,4
2021,161355512,5
2021,161355561,5
2021,161355562,5
2021,161355598,5
2021,161355198,5
2021,163147744,4
2021,161355292,5
2021,161355317,4
2021,161355318,5
2021,161355410,5
2021,161355414,5
2021,161355415,5
2021,161355280,4
2021,161355351,4
2021,161355370,4
2021,161355434,4
2021,161355406,5
2021,161355407,5
2021,161355426,5
2021,161355458,5
2021,161355498,5
2021,164124827,5
2021,164124828,5
2021,164124829,5
2021,161355366,4
2021,161355404,5
2021,163147766,4
2021,163147796,4
2021,163147797,4
2021,163147820,5
2021,149448597,5
2021,147596393,4
2021,163147724,5
2021,163147735,5
2021,163147861,5
2021,163147879,4
2021,163147893,4
2021,149445453,3
2021,157091621,5
2021,163147939,5
2021,163147789,4
2021,163147798,4
2021,163147799,4
2021,163147912,5
2021,163147919,4
2021,163147949,5
2021,163147906,5
2021,163147929,5
2021,163147940,5
2021,163147998,4
2021,163147999,5
2021,163147855,5
2021,163147856,5
2021,163147933,5
2021,163147934,5
2021,163148011,5
2021,163148031,5
2021,163148032,4
2021,163148045,5
2021,156033083,5
2021,164125054,4
2021,163148037,4
2021,157091694,5
2021,163148061,5
2021,163148062,4
2021,163147953,5
2021,163147955,5
2021,157091497,5
2021,160047514,4
2021,163147977,5
2021,160047314,4
2021,163148123,5
2021,163148055,5
2021,163148056,5
2021,163148077,5
2021,163148078,5
2021,163148124,4
2021,160047315,5
2021,161381746,4
2021,163148036,5
2021,163148117,5
2021,164124780,4
2021,164124781,4
2021,164124782,4
2021,164125157,4
2021,164125158,4
2021,164125042,5
2021,164125244,4
2021,165134531,5
2021,165134577,4
2021,150838049,4
2021,164125768,5
2021,164125917,5
2021,152933369,5
2021,152933280,4
2021,160047457,4
2021,147601751,4
2021,157091510,5
2021,166793401,5
2021,166793402,5
2021,166793403,5
2021,166793533,5
2021,160047493,5
2021,160047686,4
2021,156033238,5
2021,158170783,4
2021,160047438,5
2021,156036003,4
2021,161381654,4
2021,147601759,5
2021,154435055,4
2021,147621980,4
2021,147616994,6
2021,147617016,4
2021,147601764,5
2021,147601765,4
2021,147622103,4
2021,147596467,4
2021,147617065,4
2021,147617062,4
2021,147617073,6
2021,147617076,4
2021,147621991,4
2021,149448589,5
2021,147622165,3
2021,149448592,4
2021,149448593,5
2021,149448595,5
2021,149448594,5
2021,150838028,5
2021,152933408,5
2021,152933320,3
2021,152933422,4
2021,152933443,5
2021,154432614,4
2021,156033244,4
2021,156033245,4
2021,156033318,4
2021,158171005,5
2021,147622110,5
2021,161381877,4
2021,150838077,5
2021,154434870,5
2021,152933318,5
2021,152933233,5
2021,158171233,5
2021,158171030,4
2021,154434998,5
2021,147622119,4
2021,158171164,4
2021,158171165,4
2021,160047660,5
2021,147622137,5
2021,149446077,5
2021,147597771,4
2021,147617175,4
2021,147597774,4
2021,147597789,4
2021,149451011,5
2021,147597814,5
2021,149453063,5
2021,149449159,5
2021,149446066,5
2021,149453064,4
2021,147597840,4
2021,147603197,5
2021,149449108,5
2021,150841589,5
2021,150841590,5
2021,149450993,5
2021,147597863,4
2021,154744483,5
2021,154744547,5
2021,149451003,4
2021,149453091,4
2021,147597854,5
2021,149453095,5
2021,149451012,4
2021,147597883,5
2021,154744613,5
2021,154744671,5
2021,154744590,5
2021,154744545,5
2021,154744573,5
2021,149453130,5
2021,154745333,4
2021,154745350,4
2021,147597871,5
2021,149453134,5
2021,149453132,5
2021,149451047,4
2021,147597873,5
2021,149446110,5
2021,149451050,5
2021,154744644,5
2021,154744683,4
2021,147597900,5
2021,154744713,5
2021,147597891,4
2021,149446088,4
2021,150841463,5
2021,149446092,4
2021,147603243,4
2021,150841573,5
2021,147597895,3
2021,147603259,5
2021,147603261,4
2021,150841799,3
2021,152937907,5
2021,149446131,4
2021,147603263,5
2021,147603260,5
2021,147607923,4
2021,147607926,4
2021,147603275,5
2021,152901580,4
2021,150841873,4
2021,152937990,5
2021,149449179,4
2021,152937999,5
2021,149449172,4
2021,152937931,5
2021,152937391,4
2021,152937979,5
2021,152938010,5
2021,152938038,5
2021,152938064,5
2021,152938065,5
2021,152938140,5
2021,152937457,5
2021,152938248,5
2021,149449165,4
2021,149449183,4
2021,151224997,5
2021,152938099,4
2021,149449228,5
2021,165135912,5
2021,152938005,5
2021,149449203,3
2021,165135734,5
2021,152938055,5
2021,152937386,5
2021,152937590,5
2021,151224731,5
2021,150814106,5
2021,151224995,5
2021,149446234,4
2021,151224736,5
2021,152938109,5
2021,152938171,4
2021,152938172,4
2021,152938351,5
2021,152938352,5
2021,152938353,5
2021,152938493,4
2021,154744751,5
2021,152938201,5
2021,152938228,5
2021,152938258,4
2021,152938150,5
2021,152938138,4
2021,152938245,5
2021,152937408,4
2021,152937580,4
2021,152937438,5
2021,152937497,4
2021,152937568,5
2021,152937570,5
2021,152937571,5
2021,152938314,5
2021,152937592,4
2021,150813907,4
2021,152938229,4
2021,152938317,4
2021,152938340,4
2021,152937419,4
2021,152938371,5
2021,152938319,5
2021,152938400,5
2021,152938411,4
2021,152938434,5
2021,152938234,5
2021,152937459,6
2021,154745938,4
2021,154744634,4
2021,154744676,5
2021,149449287,5
2021,154435089,5
2021,149449254,4
2021,154744622,4
2021,154744669,4
2021,154744647,4
2021,154745545,5
2021,149446242,5
2021,149446297,5
2021,149446295,5
2021,149446275,5
2021,150814047,4
2021,149449274,5
2021,149449272,4
2021,149446283,4
2021,156036409,5
2021,154435351,5
2021,149449278,4
2021,149446263,5
2021,149449310,5
2021,149446278,4
2021,149446282,4
2021,149446288,5
2021,154435261,5
2021,154435262,5
2021,149446309,4
2021,154435083,4
2021,149446307,4
2021,154435054,5
2021,149446317,5
2021,154435118,5
2021,154435171,4
2021,154435173,4
2021,154435202,4
2021,154435140,4
2021,150814281,4
2021,154435499,4
2021,150814484,4
2021,154435139,4
2021,156036528,5
2021,150814485,5
2021,150814486,5
2021,150814161,4
2021,150814282,4
2021,154435077,4
2021,156036562,4
2021,150814294,4
2021,150814295,5
2021,150814315,5
2021,150814316,5
2021,150814347,1
2021,154435292,4
2021,154435354,5
2021,154745998,5
2021,154435417,4
2021,154435211,4
2021,157094133,4
2021,154435246,4
2021,150814347,2
2021,150814347,6
2021,150814347,8
2021,150814407,5
2021,150814466,5
2021,150814610,5
2021,150814794,4
2021,154434925,5
2021,154744759,4
2021,154744724,6
2021,154745965,4
2021,154746010,5
2021,152901656,4
2021,154745827,4
2021,154745762,5
2021,154745972,4
2021,150814632,5
2021,150814844,4
2021,154745834,4
2021,154745888,5
2021,150814845,5
2021,150814846,5
2021,150814620,4
2021,150814747,4
2021,156035734,4
2021,150814739,5
2021,156036725,4
2021,156035380,5
2021,156035437,5
2021,156036764,4
2021,150814589,4
2021,156036766,4
2021,150814634,4
2021,150814689,4
2021,150814660,4
2021,150814727,5
2021,150814728,5
2021,156036813,4
2021,152901629,5
2021,152901699,5
2021,150814938,4
2021,152901774,5
2021,152901808,5
2021,152901473,4
2021,152901516,5
2021,152901883,5
2021,152901884,5
2021,152901885,5
2021,152901886,5
2021,152901888,5
2021,152901889,5
2021,152901477,4
2021,152901553,4
2021,152901584,5
2021,152901619,4
2021,152901715,5
2021,152901677,5
2021,152901678,5
2021,152901830,3
2021,152901876,4
2021,152901816,2
2021,156036874,4
2021,152901835,5
2021,152901938,5
2021,152901986,5
2021,152901787,4
2021,156036686,4
2021,156036706,4
2021,156036737,4
2021,152901788,4
2021,152901789,5
2021,152901871,5
2021,152902003,4
2021,152902004,4
2021,152902151,4
2021,156036951,4
2021,152902022,4
2021,152902068,5
2021,152902069,5
2021,152902070,5
2021,152902071,5
2021,152902072,5
2021,152902073,5
2021,152902074,5
2021,152902160,5
2021,152902204,4
2021,152901908,5
2021,152902081,4
2021,152902082,4
2021,152902083,4
2021,152902084,4
2021,152902085,1
2021,152901950,5
2021,156036918,5
2021,156036919,5
2021,156036670,1
2021,157093805,4
2021,156035666,4
2021,152902025,4
2021,152902052,5
2021,152902146,5
2021,152902147,5
2021,152902141,5
2021,152902236,5
2021,152902053,4
2021,157094202,4
2021,157094231,5
2021,157094261,5
2021,157094283,5
2021,152902093,5
2021,152902118,5
2021,160023513,4
2021,152902064,4
2021,152902184,5
2021,152902264,4
2021,152902273,4
2021,157094308,4
2021,157094122,4
2021,152902164,4
2021,157094229,5
2021,157094389,5
2021,157093947,5
2021,157094535,5
2021,157094228,5
2021,157094258,5
2021,157094250,5
2021,157094386,6
2021,157093712,4
2021,157094620,4
2021,157094301,5
2021,157094307,4
2021,157094393,5
2021,157094441,5
2021,157094546,4
2021,157094648,6
2021,157094649,6
2021,152902415,5
2021,152902416,4
2021,152902486,5
2021,152902349,4
2021,152902254,5
2021,152902508,5
2021,152902509,5
2021,152902510,5
2021,152902511,5
2021,152902512,5
2021,152902513,5
2021,152902399,5
2021,152902496,5
2021,152902616,5
2021,152902645,4
2021,152902996,5
2021,152902997,5
2021,152902998,5
2021,152902999,5
2021,152903000,5
2021,152903001,5
2021,152903204,5
2021,152903205,5
2021,152902681,5
2021,152902713,5
2021,152902714,5
2021,152902858,5
2021,152902449,5
2021,152902450,5
2021,152902451,5
2021,152902788,4
2021,152902920,5
2021,152902921,5
2021,154411302,5
2021,158174551,4
2021,163201935,5
2021,157094686,5
2021,157094687,5
2021,158174609,5
2021,157094745,6
2021,157094623,5
2021,157094711,5
2021,154411444,4
2021,154411445,5
2021,154411515,5
2021,154411516,5
2021,154411518,5
2021,154411519,5
2021,154411521,5
2021,154411359,4
2021,163201940,5
2021,158174591,4
2021,158174625,4
2021,158174726,4
2021,154411360,5
2021,154411541,5
2021,158174577,6
2021,154411542,5
2021,154411543,5
2021,154411623,4
2021,154411560,5
2021,158174752,5
2021,158174791,5
2021,158174834,5
2021,158174111,4
2021,158174112,5
2021,158174127,5
2021,154411253,5
2021,158174493,5
2021,158174529,4
2021,158174642,3
2021,158174689,5
2021,160049323,4
2021,160049368,4
2021,160049459,5
2021,154411254,5
2021,154411351,3
2021,154411352,4
2021,156018273,5
2021,160049497,4
2021,160049359,4
2021,154411376,4
2021,154411341,5
2021,154411342,5
2021,154411503,5
2021,160049493,6
2021,160049520,4
2021,154411599,5
2021,154411640,5
2021,160049725,4
2021,154411641,5
2021,154411686,3
2021,154411753,5
2021,154411788,5
2021,154411832,4
2021,154411571,4
2021,154411670,4
2021,154411708,4
2021,154411746,5
2021,157070004,6
2021,160049634,4
2021,160049665,5
2021,160049659,5
2021,156018233,5
2021,160049428,5
2021,160049347,5
2021,160049841,4
2021,160049514,1
2021,154412083,5
2021,160049638,4
2021,163202043,4
2021,163202044,4
2021,163202045,4
2021,163202046,4
2021,163201833,5
2021,154411692,4
2021,154411924,4
2021,160049832,5
2021,154411987,4
2021,154411782,4
2021,160049653,5
2021,154411818,5
2021,154411869,4
2021,154411762,5
2021,154412149,5
2021,160049772,4
2021,160049715,4
2021,160049765,4
2021,154412276,6
2021,160049838,4
2021,163201890,4
2021,154412276,8
2021,154411811,5
2021,154411937,4
2021,154412050,4
2021,154412164,5
2021,154412197,4
2021,154412198,4
2021,154412066,5
2021,156018375,5
2021,160049909,4
2021,156018376,5
2021,157070051,5
2021,157070052,5
2021,157070053,5
2021,157070054,5
2021,157070050,5
2021,156018469,5
2021,156018320,5
2021,160049983,4
2021,156018481,1
2021,160049789,4
2021,156018481,3
2021,156018481,6
2021,156018482,5
2021,156018800,4
2021,156018856,3
2021,161388370,5
2021,161388394,5
2021,161388423,4
2021,163201997,5
2021,163202023,4
2021,156018579,4
2021,161388456,5
2021,156018788,4
2021,156018848,5
2021,156018849,6
2021,156018851,5
2021,156018852,5
2021,156018853,5
2021,156018854,5
2021,156018855,5
2021,158152124,5
2021,163201883,5
2021,163202162,5
2021,156018785,5
2021,163201906,4
2021,156018786,5
2021,156018920,5
2021,156018947,4
2021,156018917,4
2021,163201957,5
2021,163202048,4
2021,163202135,1
2021,163202169,5
2021,156018918,4
2021,156019141,4
2021,156018931,4
2021,163202003,5
2021,163202107,4
2021,163202134,4
2021,156019041,5
2021,156018915,4
2021,163202157,4
2021,156018942,4
2021,156018943,4
2021,156019333,4
2021,163202248,5
2021,156018951,5
2021,156018982,4
2021,156019186,5
2021,163202076,4
2021,163202178,5
2021,163202208,5
2021,156019189,5
2021,156019224,5
2021,156019225,5
2021,156019253,5
2021,157070216,3
2021,156019317,5
2021,156019376,5
2021,156019198,4
2021,163202230,5
2021,156019185,4
2021,163202108,4
2021,163202239,5
2021,156019187,5
2021,156019262,4
2021,156019263,5
2021,157070282,5
2021,157070283,5
2021,157070118,5
2021,157069914,4
2021,157069957,5
2021,156019362,4
2021,163202158,5
2021,157069931,5
2021,157070121,4
2021,157070122,5
2021,157070163,4
2021,157070598,4
2021,163202330,5
2021,156019247,4
2021,157070685,5
2021,161362322,4
2021,161362323,4
2021,157070021,6
2021,157070072,4
2021,157070232,5
2021,160023388,5
2021,160023389,5
2021,160023390,5
2021,163163070,5
2021,163202347,5
2021,163202382,5
2021,163163071,4
2021,157070471,5
2021,163202126,5
2021,157070583,4
2021,163202206,5
2021,163202375,5
2021,163202161,5
2021,163202163,5
2021,157070250,5
2021,163202223,5
2021,157070279,5
2021,157070336,5
2021,164126725,4
2021,157070357,5
2021,157070393,5
2021,157070513,5
2021,157070545,2
2021,157070625,5
2021,157070626,5
2021,157070305,4
2021,157070467,5
2021,157070524,5
2021,157070643,4
2021,157070644,5
2021,157070645,5
2021,157070646,5
2021,157070460,3
2021,157070400,5
2021,157070432,5
2021,157070434,4
2021,158152255,4
2021,163202224,5
2021,158152292,5
2021,157070861,4
2021,158151931,5
2021,158151957,5
2021,158152232,5
2021,158152352,4
2021,158151944,5
2021,158152054,4
2021,158152093,4
2021,158152116,5
2021,158152150,5
2021,158152191,5
2021,166799807,5
2021,163202172,5
2021,158152180,5
2021,158152174,5
2021,163201927,4
2021,158152342,5
2021,158152346,5
2021,158152409,5
2021,158152431,5
2021,158152432,5
2021,158152433,5
2021,158152434,5
2021,158152435,5
2021,158152436,5
2021,158152396,4
2021,158152464,5
2021,158152515,4
2021,163202246,5
2021,163202247,5
2021,163202411,4
2021,163202346,5
2021,163202389,5
2021,158152557,4
2021,158152415,4
2021,158152449,4
2021,158152450,4
2021,163163162,5
2021,158152603,5
2021,163202292,4
2021,158152715,4
2021,158152598,1
2021,158152714,5
2021,165136935,5
2021,165136936,5
2021,158152727,4
2021,158152772,4
2021,161362492,4
2021,160023757,4
2021,160023519,4
2021,160023427,5
2021,156039457,4
2021,160023469,5
2021,160023693,5
2021,160023694,5
2021,160023695,5
2021,160023696,5
2021,160023450,4
2021,158152595,4
2021,163163188,5
2021,163163189,5
2021,163163190,5
2021,160023648,4
2021,160023599,5
2021,160023801,5
2021,160023728,4
2021,160023769,4
2021,160023770,5
2021,160023767,5
2021,160023903,5
2021,160024080,4
2021,160024371,4
2021,160024037,4
2021,160024232,6
2021,160024232,8
2021,160024114,5
2021,160024144,4
2021,161362329,5
2021,160024350,5
2021,160024290,4
2021,163163153,5
2021,161362777,5
2021,160024476,4
2021,160024388,4
2021,160024446,5
2021,160024447,5
2021,160024502,3
2021,160024502,6
2021,163163204,5
2021,161362671,4
2021,161362994,5
2021,161362689,4
2021,161362633,4
2021,163163412,4
2021,161363036,4
2021,161362664,5
2021,154440432,6
2021,156039479,6
2021,156039480,5
2021,156039579,5
2021,161362665,5
2021,161362666,5
2021,161362667,5
2021,161362668,5
2021,161362669,5
2021,161362670,5
2021,161362845,5
2021,156039650,4
2021,156039688,4
2021,157097082,6
2021,161362964,5
2021,157097149,5
2021,157097229,5
2021,161362965,5
2021,161362966,5
2021,161362967,5
2021,161362968,5
2021,161363009,5
2021,161363010,5
2021,161363048,5
2021,161363006,5
2021,161362797,5
2021,161362990,5
2021,161362992,4
2021,161363057,4
2021,161363168,5
2021,161363219,5
2021,161363237,4
2021,161363283,6
2021,161363166,4
2021,163163372,5
2021,163163404,5
2021,163163455,5
2021,163163565,5
2021,163163568,5
2021,163163569,5
2021,163163570,5
2021,163163720,5
2021,165126444,5
2021,163163532,5
2021,163163689,5
2021,163163726,5
2021,163163727,5
2021,163163838,4
2021,163163763,4
2021,163163924,5
2021,163163691,5
2021,163164016,4
2021,163163794,4
2021,163163845,5
2021,163193974,4
2021,163163846,5
2021,163163865,4
